GMID,Name,School,Year,Grade,AST,PercATrans,PercARim,PercA2PJ,PercA3P,PercADunks,TO,PercTOFoul,PercTOStea,PercTOMisc
8070,Jordan Callahan,Tulane,2011,Jr,61,24.59%,52.46%,11.48%,36.07%,22.95%,64,9.38%,53.13%,37.50%
21126,Ben Cherry,Tulane,2011,RS-Jr,3,0.00%,66.67%,0.00%,33.33%,33.33%,7,28.57%,28.57%,42.86%
3786,Josh Davis,Tulane,2011,So,67,16.42%,25.37%,11.94%,62.69%,2.99%,68,5.88%,41.18%,52.94%
30766,Trevante Drye,Tulane,2011,Fr,5,20.00%,60.00%,0.00%,40.00%,60.00%,20,10.00%,35.00%,55.00%
30767,Grant Fiorentinos,Tulane,2011,Fr,3,0.00%,66.67%,0.00%,33.33%,0.00%,3,0.00%,66.67%,33.33%
30768,Jay Hook,Tulane,2011,Fr,3,33.33%,33.33%,66.67%,0.00%,0.00%,13,0.00%,23.08%,76.92%
12597,Dan Monckton,Tulane,2011,Sr,0,NA,NA,NA,NA,NA,5,0.00%,80.00%,20.00%
30771,Lotanna Nwogbo,Tulane,2011,Fr,1,0.00%,0.00%,100.00%,0.00%,0.00%,9,55.56%,22.22%,22.22%
8076,Trent Rogers,Tulane,2011,Sr,57,22.81%,45.61%,17.54%,36.84%,14.04%,31,3.23%,45.16%,51.61%
30772,Ricky Tarrant,Tulane,2011,Fr,86,31.40%,52.33%,9.30%,37.21%,16.28%,62,4.84%,51.61%,43.55%
22890,Kevin Thomas,Tulane,2011,So,3,0.00%,0.00%,0.00%,100.00%,0.00%,18,16.67%,44.44%,38.89%
8072,Kendall Timmons,Tulane,2011,Jr,31,25.81%,51.61%,9.68%,38.71%,6.45%,34,0.00%,52.94%,47.06%
25873,Malte Ziegenhagen,Tulane,2011,Fr,5,60.00%,60.00%,20.00%,20.00%,20.00%,3,0.00%,0.00%,100.00%
30774,Jamie Booker,Tulsa,2011,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22892,Jordan Clarkson,Tulsa,2011,So,78,23.08%,32.05%,16.67%,51.28%,15.38%,83,7.23%,57.83%,34.94%
30775,Jairus Coleman,Tulsa,2011,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
4359,Scottie Haralson,Tulsa,2011,Jr,33,21.21%,42.42%,30.30%,27.27%,15.15%,33,18.18%,57.58%,24.24%
8118,Steven Idlet,Tulsa,2011,Sr,40,10.00%,45.00%,12.50%,42.50%,15.00%,48,10.42%,37.50%,52.08%
8116,Kodi Maduka,Tulsa,2011,So,18,22.22%,11.11%,50.00%,38.89%,5.56%,49,12.24%,42.86%,44.90%
8111,D.J. Magley,Tulsa,2011,Sr,21,9.52%,9.52%,19.05%,71.43%,9.52%,27,22.22%,55.56%,22.22%
30776,Eric McClellan,Tulsa,2011,Fr,60,25.00%,31.67%,26.67%,41.67%,8.33%,91,6.59%,58.24%,35.16%
8112,Donte Medder,Tulsa,2011,Jr,0,NA,NA,NA,NA,NA,4,0.00%,50.00%,50.00%
22893,Tim Peete,Tulsa,2011,So,62,19.35%,35.48%,25.81%,38.71%,14.52%,54,1.85%,61.11%,37.04%
8114,Joe Richard,Tulsa,2011,Sr,10,20.00%,40.00%,10.00%,50.00%,10.00%,36,25.00%,30.56%,44.44%
8119,Will Sanger,Tulsa,2011,Sr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
30777,Rashad Smith,Tulsa,2011,Fr,4,25.00%,25.00%,25.00%,50.00%,0.00%,6,33.33%,33.33%,33.33%
30779,David Wishon,Tulsa,2011,Fr,0,NA,NA,NA,NA,NA,2,0.00%,100.00%,0.00%
10010,Beas Hamga,UAB,2011,Sr,1,0.00%,100.00%,0.00%,0.00%,0.00%,2,0.00%,100.00%,0.00%
30780,Herb Harrison,UAB,2011,Fr,3,0.00%,0.00%,33.33%,66.67%,0.00%,6,16.67%,66.67%,16.67%
8156,Cameron Moore,UAB,2011,Sr,39,0.00%,35.90%,7.69%,56.41%,10.26%,61,3.28%,40.98%,55.74%
22854,Preston Purifoy,UAB,2011,So,29,17.24%,31.03%,24.14%,44.83%,3.45%,25,20.00%,44.00%,36.00%
30782,Alexander Scotland-Williamson,UAB,2011,Jr,0,NA,NA,NA,NA,NA,3,33.33%,33.33%,33.33%
8162,Ovie Soko,UAB,2011,Jr,50,24.00%,58.00%,12.00%,30.00%,32.00%,72,16.67%,41.67%,41.67%
20395,Jordan Swing,UAB,2011,So,49,14.29%,44.90%,16.33%,38.78%,6.12%,59,11.86%,64.41%,23.73%
22855,Quincy Taylor,UAB,2011,So,86,25.58%,24.42%,25.58%,50.00%,10.47%,84,5.95%,57.14%,36.90%
28571,Jekore Tyler,UAB,2011,Jr,31,16.13%,45.16%,9.68%,45.16%,12.90%,49,4.08%,51.02%,44.90%
30783,K.C. Whitaker,UAB,2011,Fr,15,33.33%,66.67%,0.00%,33.33%,0.00%,13,0.00%,69.23%,30.77%
8163,Robert Williams,UAB,2011,So,37,5.41%,24.32%,37.84%,37.84%,2.70%,26,7.69%,57.69%,34.62%
31137,J.T. Adenrele,UC Davis,2011,Fr,6,16.67%,33.33%,33.33%,33.33%,0.00%,37,13.51%,21.62%,64.86%
31134,Tyrell Corbin,UC Davis,2011,Fr,78,20.51%,26.92%,15.38%,57.69%,2.56%,83,2.41%,59.04%,38.55%
21133,Harrison DuPont,UC Davis,2011,So,36,11.11%,30.56%,25.00%,44.44%,2.78%,61,11.48%,44.26%,44.26%
16737,Ryan Howley,UC Davis,2011,Jr,22,18.18%,45.45%,13.64%,40.91%,0.00%,15,0.00%,33.33%,66.67%
22796,Tyler Les,UC Davis,2011,So,30,16.67%,43.33%,23.33%,33.33%,10.00%,35,0.00%,54.29%,45.71%
31136,Dominic Lippi,UC Davis,2011,Fr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
16730,Adam Malik,UC Davis,2011,Sr,4,25.00%,25.00%,0.00%,75.00%,0.00%,4,50.00%,25.00%,25.00%
8585,Paolo Mancasola,UC Davis,2011,Jr,55,14.55%,12.73%,10.91%,76.36%,0.00%,30,10.00%,40.00%,50.00%
6732,Eddie Miller,UC Davis,2011,Sr,32,25.00%,43.75%,6.25%,50.00%,0.00%,37,8.11%,45.95%,45.95%
22797,Josh Ritchart,UC Davis,2011,So,25,12.00%,44.00%,12.00%,44.00%,0.00%,46,13.04%,43.48%,43.48%
16735,Ryan Silva,UC Davis,2011,Sr,4,25.00%,50.00%,0.00%,50.00%,25.00%,5,0.00%,100.00%,0.00%
16736,Ryan Sypkens,UC Davis,2011,RS-Jr,9,22.22%,11.11%,0.00%,88.89%,0.00%,10,10.00%,30.00%,60.00%
22798,Alex Tiffin,UC Davis,2011,So,14,14.29%,35.71%,0.00%,64.29%,0.00%,48,33.33%,18.75%,47.92%
31139,Mike Best,UC Irvine,2011,Fr,10,10.00%,40.00%,0.00%,60.00%,10.00%,19,5.26%,52.63%,42.11%
31138,Marcus Bradley,UC Irvine,2011,Fr,2,0.00%,0.00%,0.00%,100.00%,0.00%,4,25.00%,0.00%,75.00%
31141,Will Davis II,UC Irvine,2011,Fr,10,20.00%,30.00%,0.00%,70.00%,0.00%,58,18.97%,32.76%,48.28%
16764,Derrick Flowers,UC Irvine,2011,Jr,93,38.71%,37.63%,13.98%,48.39%,7.53%,76,11.84%,40.79%,47.37%
16762,Adam Folker,UC Irvine,2011,Jr,17,11.76%,29.41%,23.53%,47.06%,0.00%,47,10.64%,34.04%,55.32%
22799,Chris McNealy,UC Irvine,2011,So,90,25.56%,35.56%,17.78%,46.67%,7.78%,55,5.45%,52.73%,41.82%
31140,Travis Souza,UC Irvine,2011,Fr,13,7.69%,30.77%,23.08%,46.15%,0.00%,6,0.00%,33.33%,66.67%
12757,Daman Starring,UC Irvine,2011,Jr,97,27.84%,35.05%,21.65%,43.30%,7.22%,83,7.23%,44.58%,48.19%
16769,Mike Wilder,UC Irvine,2011,Jr,74,31.08%,32.43%,28.38%,39.19%,2.70%,56,8.93%,33.93%,57.14%
31143,Collin Woods,UC Irvine,2011,Fr,19,26.32%,31.58%,31.58%,36.84%,0.00%,17,17.65%,52.94%,29.41%
31144,Aaron Wright,UC Irvine,2011,RS-Fr,22,45.45%,40.91%,18.18%,40.91%,4.55%,28,7.14%,46.43%,46.43%
22805,Elliot Berry,UC Riverside,2011,Sr,2,0.00%,0.00%,50.00%,50.00%,0.00%,15,6.67%,40.00%,53.33%
23873,Kevin Bradshaw,UC Riverside,2011,Sr,13,15.38%,46.15%,30.77%,23.08%,0.00%,47,12.77%,38.30%,48.94%
31148,T.J. Burke,UC Riverside,2011,Fr,2,0.00%,0.00%,0.00%,100.00%,0.00%,6,0.00%,33.33%,66.67%
16816,David Chavarria,UC Riverside,2011,Jr,9,11.11%,55.56%,22.22%,22.22%,22.22%,20,15.00%,10.00%,75.00%
22802,Daymond Cowlah,UC Riverside,2011,So,11,27.27%,18.18%,36.36%,45.45%,9.09%,17,5.88%,29.41%,64.71%
12615,Harrison Gaines,UC Riverside,2011,Sr,28,25.00%,42.86%,28.57%,25.00%,3.57%,18,5.56%,38.89%,55.56%
31149,John Gilliam,UC Riverside,2011,Fr,1,0.00%,0.00%,100.00%,0.00%,0.00%,3,0.00%,0.00%,100.00%
22804,Phil Martin,UC Riverside,2011,Sr,30,30.00%,43.33%,16.67%,40.00%,0.00%,71,9.86%,42.25%,47.89%
8868,Kareem Nitoto,UC Riverside,2011,Sr,67,31.34%,26.87%,34.33%,38.81%,4.48%,62,1.61%,45.16%,53.23%
31147,Austin Quick,UC Riverside,2011,Fr,28,10.71%,39.29%,39.29%,21.43%,3.57%,30,3.33%,50.00%,46.67%
22807,B.J. Shearry,UC Riverside,2011,Sr,18,5.56%,50.00%,11.11%,38.89%,16.67%,31,3.23%,41.94%,54.84%
8705,Robert Smith,UC Riverside,2011,Jr,75,34.67%,30.67%,29.33%,40.00%,10.67%,60,13.33%,36.67%,50.00%
31145,Dominique Taplin,UC Riverside,2011,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22810,Kyle Boswell,UC Santa Barbara,2011,So,46,21.74%,30.43%,39.13%,28.26%,4.35%,18,0.00%,50.00%,50.00%
9854,Nate Garth,UC Santa Barbara,2011,Jr,58,22.41%,37.93%,24.14%,36.21%,8.62%,33,6.06%,48.48%,45.45%
31154,John Green (2),UC Santa Barbara,2011,RS-Fr,2,0.00%,50.00%,0.00%,50.00%,0.00%,0,NA,NA,NA
4167,Keegan Hornbuckle,UC Santa Barbara,2011,So,16,25.00%,6.25%,31.25%,62.50%,0.00%,14,0.00%,57.14%,42.86%
8391,Orlando Johnson,UC Santa Barbara,2011,Sr,82,18.29%,37.80%,28.05%,34.15%,12.20%,68,10.29%,45.59%,44.12%
16887,James Nunnally,UC Santa Barbara,2011,Sr,82,15.85%,40.24%,25.61%,34.15%,7.32%,69,5.80%,31.88%,62.32%
16883,Christian Peterson,UC Santa Barbara,2011,Sr,11,18.18%,27.27%,18.18%,54.55%,18.18%,18,22.22%,16.67%,61.11%
16886,Jaime Serna,UC Santa Barbara,2011,Sr,27,14.81%,40.74%,18.52%,40.74%,3.70%,33,21.21%,30.30%,48.48%
16884,Greg Somogyi,UC Santa Barbara,2011,Sr,9,0.00%,33.33%,22.22%,44.44%,0.00%,15,0.00%,60.00%,40.00%
31152,T.J. Taylor (2),UC Santa Barbara,2011,Fr,53,26.42%,26.42%,26.42%,47.17%,3.77%,21,4.76%,52.38%,42.86%
24718,Lewis Thomas,UC Santa Barbara,2011,Fr,5,40.00%,40.00%,60.00%,0.00%,0.00%,5,0.00%,20.00%,80.00%
31153,Alan Williams,UC Santa Barbara,2011,Fr,15,26.67%,20.00%,13.33%,66.67%,6.67%,20,25.00%,15.00%,60.00%
8207,Keith Clanton,UCF,2011,Jr,60,18.33%,60.00%,16.67%,23.33%,13.33%,75,8.00%,36.00%,56.00%
6771,Josh Crittle,UCF,2011,Jr,13,23.08%,38.46%,7.69%,53.85%,0.00%,28,14.29%,32.14%,53.57%
30784,Rod Days,UCF,2011,Fr,5,0.00%,40.00%,40.00%,20.00%,0.00%,8,0.00%,50.00%,50.00%
8209,P.J. Gaynor,UCF,2011,Sr,13,30.77%,46.15%,7.69%,46.15%,23.08%,28,3.57%,46.43%,50.00%
7813,Bobby Horodyski,UCF,2011,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
2535,Jeff Jordan,UCF,2011,Sr,24,12.50%,25.00%,20.83%,54.17%,4.17%,16,0.00%,43.75%,56.25%
2541,Marcus Jordan,UCF,2011,Jr,72,19.44%,27.78%,16.67%,55.56%,2.78%,56,12.50%,60.71%,26.79%
30785,Wayne Martin,UCF,2011,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,1,0.00%,0.00%,100.00%
11554,Dwight McCombs,UCF,2011,Sr,2,0.00%,0.00%,0.00%,100.00%,0.00%,8,12.50%,12.50%,75.00%
8199,A.J. Rompza,UCF,2011,Sr,88,27.27%,43.18%,19.32%,36.36%,9.09%,27,0.00%,55.56%,44.44%
3759,Tristan Spurlock,UCF,2011,So,21,19.05%,52.38%,9.52%,33.33%,4.76%,33,3.03%,48.48%,48.48%
22857,Isaiah Sykes,UCF,2011,So,62,33.87%,37.10%,22.58%,40.32%,9.68%,89,3.37%,48.31%,48.31%
30786,Kasey Wilson,UCF,2011,Fr,0,NA,NA,NA,NA,NA,11,18.18%,18.18%,63.64%
2411,Jerime Anderson,UCLA,2011,Sr,119,27.73%,46.22%,24.37%,29.41%,10.92%,55,3.64%,50.91%,45.45%
30372,David Brown (3),UCLA,2011,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
6886,Matt DeMarcus,UCLA,2011,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
23373,Kenny Jones,UCLA,2011,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
9331,Lazeric Jones,UCLA,2011,Sr,119,25.21%,42.02%,29.41%,28.57%,13.45%,81,7.41%,53.09%,39.51%
30369,Nick Kazemi,UCLA,2011,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
9296,Tyler Lamb,UCLA,2011,So,80,22.50%,55.00%,23.75%,21.25%,10.00%,66,10.61%,43.94%,45.45%
6883,Brendan Lane,UCLA,2011,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,100.00%,0.00%
6890,Reeves Nelson,UCLA,2011,Jr,8,12.50%,50.00%,0.00%,50.00%,0.00%,4,25.00%,75.00%,0.00%
30370,De'End Parker,UCLA,2011,RS-Jr,2,50.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
24195,Norman Powell,UCLA,2011,Fr,33,24.24%,33.33%,21.21%,45.45%,9.09%,19,21.05%,42.11%,36.84%
2374,Joshua Smith,UCLA,2011,So,11,9.09%,63.64%,0.00%,36.36%,18.18%,56,33.93%,32.14%,33.93%
6881,Anthony Stover,UCLA,2011,So,2,0.00%,50.00%,50.00%,0.00%,50.00%,4,25.00%,0.00%,75.00%
6892,Tyler Trapani,UCLA,2011,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
2207,David Wear,UCLA,2011,So,23,21.74%,60.87%,13.04%,26.09%,13.04%,37,18.92%,56.76%,24.32%
2208,Travis Wear,UCLA,2011,So,10,30.00%,50.00%,0.00%,50.00%,0.00%,33,15.15%,45.45%,39.39%
31896,Brendan Allen,Connecticut,2011,Fr,0,NA,NA,NA,NA,NA,2,0.00%,50.00%,50.00%
2048,Kyle Bailey,Connecticut,2011,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
24215,Ryan Boatright,Connecticut,2011,Fr,94,31.91%,45.74%,21.28%,32.98%,27.66%,52,7.69%,59.62%,32.69%
24636,DeAndre Daniels,Connecticut,2011,Fr,13,15.38%,46.15%,23.08%,30.77%,23.08%,19,21.05%,57.89%,21.05%
24241,Andre Drummond,Connecticut,2011,Fr,13,23.08%,46.15%,23.08%,30.77%,15.38%,48,20.83%,45.83%,33.33%
22393,Niels Giffey,Connecticut,2011,So,8,12.50%,75.00%,0.00%,25.00%,50.00%,11,0.00%,54.55%,45.45%
22394,Jeremy Lamb,Connecticut,2011,So,53,32.08%,43.40%,26.42%,30.19%,24.53%,66,12.12%,68.18%,19.70%
22395,Shabazz Napier,Connecticut,2011,So,182,35.71%,53.30%,14.84%,31.87%,29.67%,89,5.62%,47.19%,47.19%
22396,Tyler Olander,Connecticut,2011,So,39,5.13%,56.41%,15.38%,28.21%,28.21%,31,3.23%,41.94%,54.84%
2199,Alex Oriakhi,Connecticut,2011,Jr,10,30.00%,30.00%,50.00%,20.00%,10.00%,37,27.03%,37.84%,35.14%
9279,Roscoe Smith,Connecticut,2011,So,6,16.67%,16.67%,66.67%,16.67%,16.67%,24,4.17%,45.83%,50.00%
23984,Benjamin Stewart,Connecticut,2011,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
30445,Ethan Waite,Connecticut,2011,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
24031,Enosch Wolf,Connecticut,2011,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
31010,Nate Basalyga,UMBC,2011,Fr,6,16.67%,50.00%,16.67%,33.33%,0.00%,9,22.22%,44.44%,33.33%
31011,Ryan Cook,UMBC,2011,Jr,36,22.22%,33.33%,27.78%,38.89%,0.00%,44,2.27%,54.55%,43.18%
17953,Chris De La Rosa,UMBC,2011,Sr,10,30.00%,80.00%,10.00%,10.00%,10.00%,4,25.00%,25.00%,50.00%
31012,Joey Getz,UMBC,2011,Fr,28,28.57%,25.00%,35.71%,39.29%,3.57%,35,0.00%,54.29%,45.71%
31013,Quentin Jones,UMBC,2011,So,28,28.57%,28.57%,21.43%,50.00%,0.00%,34,11.76%,61.76%,26.47%
31014,Jarrel Lane,UMBC,2011,Fr,45,31.11%,24.44%,20.00%,55.56%,0.00%,34,8.82%,38.24%,52.94%
17951,Brian Neller,UMBC,2011,Jr,28,39.29%,53.57%,14.29%,32.14%,3.57%,25,4.00%,56.00%,40.00%
22670,Chase Plummer,UMBC,2011,So,37,13.51%,48.65%,13.51%,37.84%,0.00%,106,11.32%,34.91%,53.77%
17949,Adrian Satchell,UMBC,2011,Jr,8,12.50%,25.00%,12.50%,62.50%,0.00%,21,28.57%,47.62%,23.81%
31015,Chandler Thomas,UMBC,2011,Fr,6,16.67%,33.33%,0.00%,66.67%,0.00%,28,21.43%,50.00%,28.57%
17954,Jake Wasco,UMBC,2011,Sr,19,10.53%,52.63%,26.32%,21.05%,0.00%,23,17.39%,30.43%,52.17%
31016,Jordan Wejnert,UMBC,2011,Fr,1,0.00%,0.00%,100.00%,0.00%,0.00%,1,0.00%,0.00%,100.00%
17955,Jamar Wertz,UMBC,2011,So,11,9.09%,9.09%,36.36%,54.55%,0.00%,14,14.29%,35.71%,50.00%
62532,William Wise,UMBC,2011,Fr,3,0.00%,66.67%,0.00%,33.33%,0.00%,15,13.33%,46.67%,40.00%
31615,Akeem Anderson,Maryland-Eastern Shore,2011,Jr,1,0.00%,100.00%,0.00%,0.00%,0.00%,14,14.29%,42.86%,42.86%
23597,Louis Bell,Maryland-Eastern Shore,2011,So,26,30.77%,38.46%,34.62%,26.92%,0.00%,41,9.76%,51.22%,39.02%
32045,Chukwuemeka Duruji,Maryland-Eastern Shore,2011,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
17647,Pina Guillaume,Maryland-Eastern Shore,2011,Jr,5,20.00%,40.00%,20.00%,40.00%,0.00%,19,10.53%,57.89%,31.58%
10833,Hillary Haley,Maryland-Eastern Shore,2011,Sr,34,20.59%,29.41%,20.59%,50.00%,5.88%,64,17.19%,48.44%,34.38%
19397,Tyler Hines,Maryland-Eastern Shore,2011,Sr,17,41.18%,47.06%,11.76%,41.18%,17.65%,54,7.41%,48.15%,44.44%
31614,Olatunji Kosile,Maryland-Eastern Shore,2011,Jr,3,66.67%,66.67%,33.33%,0.00%,66.67%,22,31.82%,27.27%,40.91%
31616,Ishaq Pitt,Maryland-Eastern Shore,2011,Fr,71,29.58%,45.07%,14.08%,40.85%,0.00%,73,4.11%,53.42%,42.47%
19392,Mark Robertson,Maryland-Eastern Shore,2011,Jr,14,7.14%,28.57%,21.43%,50.00%,0.00%,31,9.68%,54.84%,35.48%
11765,Ron Spencer,Maryland-Eastern Shore,2011,So,4,25.00%,75.00%,0.00%,25.00%,25.00%,29,24.14%,34.48%,41.38%
31613,Gregory Womack,Maryland-Eastern Shore,2011,So,10,0.00%,60.00%,0.00%,40.00%,0.00%,14,7.14%,64.29%,28.57%
31612,Percy Woods,Maryland-Eastern Shore,2011,Jr,83,40.96%,46.99%,12.05%,39.76%,7.23%,91,5.49%,49.45%,45.05%
7572,Reggie Chamberlain,Missouri-Kansas City,2011,Sr,69,24.64%,31.88%,8.70%,59.42%,4.35%,49,8.16%,46.94%,44.90%
13168,Fred Chatmon,Missouri-Kansas City,2011,So,2,50.00%,100.00%,0.00%,0.00%,50.00%,27,11.11%,29.63%,59.26%
13167,Dustin Dibble,Missouri-Kansas City,2011,Sr,17,11.76%,52.94%,5.88%,41.18%,0.00%,14,14.29%,50.00%,35.71%
13172,"Michael Gholston, Jr.",Missouri-Kansas City,2011,Sr,25,24.00%,24.00%,12.00%,64.00%,0.00%,19,5.26%,47.37%,47.37%
23089,Trinity Hall,Missouri-Kansas City,2011,So,17,35.29%,23.53%,17.65%,58.82%,11.76%,56,7.14%,39.29%,53.57%
23087,Bernard Kamwa,Missouri-Kansas City,2011,Sr,2,0.00%,0.00%,0.00%,100.00%,0.00%,17,11.76%,41.18%,47.06%
13169,Kirk Korver,Missouri-Kansas City,2011,So,22,9.09%,36.36%,13.64%,50.00%,13.64%,31,6.45%,48.39%,45.16%
23088,Trevor Mason,Missouri-Kansas City,2011,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
19540,Jordan Payton,Missouri-Kansas City,2011,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,3,0.00%,66.67%,33.33%
31540,Brad Reid,Missouri-Kansas City,2011,Jr,0,NA,NA,NA,NA,NA,2,50.00%,0.00%,50.00%
6054,Nate Rogers,Missouri-Kansas City,2011,So,46,36.96%,36.96%,10.87%,52.17%,10.87%,40,7.50%,42.50%,50.00%
16028,Thomas Staton,Missouri-Kansas City,2011,Jr,61,34.43%,47.54%,4.92%,47.54%,8.20%,49,6.12%,48.98%,44.90%
31539,Estan Tyler,Missouri-Kansas City,2011,Fr,77,20.78%,49.35%,2.60%,48.05%,6.49%,54,0.00%,66.67%,33.33%
31193,Jeremy Atkinson,UNC Asheville,2011,Jr,64,23.44%,42.19%,14.06%,43.75%,7.81%,47,10.64%,46.81%,42.55%
16206,Madison Davis,UNC Asheville,2011,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
16207,Matt Dickey,UNC Asheville,2011,Sr,115,42.61%,60.00%,11.30%,28.70%,6.96%,74,5.41%,47.30%,47.30%
16203,Jeremy Harn,UNC Asheville,2011,Jr,3,0.00%,33.33%,33.33%,33.33%,0.00%,3,0.00%,0.00%,100.00%
31196,Keith Hornsby,UNC Asheville,2011,Fr,15,20.00%,40.00%,0.00%,60.00%,6.67%,15,0.00%,66.67%,33.33%
16208,Quinard Jackson,UNC Asheville,2011,Sr,25,24.00%,24.00%,20.00%,56.00%,4.00%,25,20.00%,36.00%,44.00%
16202,Jaron Lane,UNC Asheville,2011,Jr,26,11.54%,57.69%,11.54%,30.77%,0.00%,36,8.33%,55.56%,36.11%
31192,Corey Littlejohn,UNC Asheville,2011,Fr,1,0.00%,100.00%,0.00%,0.00%,100.00%,2,0.00%,100.00%,0.00%
22735,Trent Meyer,UNC Asheville,2011,So,20,20.00%,40.00%,10.00%,50.00%,5.00%,8,0.00%,50.00%,50.00%
22734,Jon Nwannunu,UNC Asheville,2011,Jr,6,16.67%,66.67%,0.00%,33.33%,16.67%,12,8.33%,58.33%,33.33%
31194,Chudier Pal,UNC Asheville,2011,Fr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
16201,J.P. Primm,UNC Asheville,2011,Sr,124,42.74%,52.42%,10.48%,36.29%,6.45%,74,1.35%,52.70%,45.95%
31197,Jaleel Roberts,UNC Asheville,2011,Fr,2,0.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,50.00%,50.00%
16205,Josh Seligson,UNC Asheville,2011,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
16198,Chris Stephenson,UNC Asheville,2011,Sr,78,29.49%,53.85%,10.26%,35.90%,2.56%,92,9.78%,46.74%,43.48%
31637,Derrell Armstrong,UNC Greensboro,2011,Jr,66,40.91%,40.91%,19.70%,39.39%,12.12%,84,10.71%,50.00%,39.29%
22938,Kendall Bethea,UNC Greensboro,2011,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
21375,Elhanan Bone,UNC Greensboro,2011,Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,100.00%,0.00%
22943,Aaron Brackett,UNC Greensboro,2011,Sr,17,0.00%,29.41%,17.65%,52.94%,11.76%,25,8.00%,52.00%,40.00%
21372,Brian Cole,UNC Greensboro,2011,RS-Jr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
22942,Cody Henegar,UNC Greensboro,2011,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22939,Aloysius Henry,UNC Greensboro,2011,Sr,9,44.44%,44.44%,11.11%,44.44%,11.11%,26,23.08%,34.62%,42.31%
21385,Taylor Hoffer,UNC Greensboro,2011,So,4,25.00%,25.00%,0.00%,75.00%,0.00%,16,12.50%,31.25%,56.25%
22941,Tyler McNeely,UNC Greensboro,2011,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22937,Drew Parker,UNC Greensboro,2011,So,76,47.37%,32.89%,17.11%,50.00%,5.26%,49,0.00%,57.14%,42.86%
31638,Nikos Pavlos,UNC Greensboro,2011,Fr,10,30.00%,0.00%,50.00%,50.00%,0.00%,17,5.88%,64.71%,29.41%
21378,Kyle Randall,UNC Greensboro,2011,Jr,46,39.13%,34.78%,10.87%,54.35%,17.39%,34,5.88%,47.06%,47.06%
31639,Demetrius Robinson,UNC Greensboro,2011,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22940,Trevis Simpson,UNC Greensboro,2011,So,21,23.81%,14.29%,38.10%,47.62%,4.76%,61,9.84%,32.79%,57.38%
21377,Korey Van Dussen,UNC Greensboro,2011,Jr,54,55.56%,50.00%,5.56%,44.44%,12.96%,67,1.49%,64.18%,34.33%
22936,David Williams,UNC Greensboro,2011,So,41,26.83%,31.71%,39.02%,29.27%,14.63%,62,8.06%,53.23%,38.71%
31246,Nate Anderson,UNC Wilmington,2011,Fr,1,100.00%,100.00%,0.00%,0.00%,0.00%,4,25.00%,25.00%,50.00%
23651,Cam Chambers,UNC Wilmington,2011,Sr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
5888,"Trevor Deloach, Jr.",UNC Wilmington,2011,Sr,13,23.08%,61.54%,23.08%,15.38%,15.38%,30,6.67%,46.67%,46.67%
31248,Freddie Jackson,UNC Wilmington,2011,Fr,50,38.00%,44.00%,32.00%,24.00%,12.00%,49,4.08%,55.10%,40.82%
23652,Tanner Milson,UNC Wilmington,2011,So,62,30.65%,40.32%,32.26%,27.42%,9.68%,44,2.27%,75.00%,22.73%
23653,Donte Morales,UNC Wilmington,2011,So,42,19.05%,42.86%,38.10%,19.05%,9.52%,63,7.94%,63.49%,28.57%
31249,Craig Ponder,UNC Wilmington,2011,RS-Fr,11,45.45%,36.36%,45.45%,18.18%,0.00%,5,20.00%,80.00%,0.00%
