GMID,Name,School,Year,Grade,AST,A2PJ,S2P,A3P,DunkAss,TO,TOFoul,TOSteal,TOMisc
8761,Robert Arnold,Boise State,2009,Jr,69,21,32,15,11,61,3,27,31
8757,Kurt Cunningham,Boise State,2009,Sr,44,8,26,10,5,61,4,23,34
8759,Nate Larsen,Boise State,2009,Sr,4,2,0,2,0,1,0,1,0
8753,Daequon Montreal,Boise State,2009,Jr,37,6,19,12,3,46,1,19,26
8766,Zack Moritz,Boise State,2009,Jr,7,1,1,5,0,15,0,7,8
8760,Paul Noonan,Boise State,2009,Jr,59,22,29,8,4,41,1,17,23
8755,Ike Okoye,Boise State,2009,Sr,42,3,24,15,3,50,3,20,27
8765,Westly Perryman,Boise State,2009,RS-Jr,12,2,6,3,2,11,0,6,5
8756,Justin Salzwedel,Boise State,2009,Jr,3,1,0,2,0,1,0,1,0
8752,Anthony Thomas,Boise State,2009,Sr,121,26,48,47,9,85,4,39,42
8764,Tyler Young,Boise State,2009,Fr,1,1,0,0,0,1,0,0,1
3764,Cortney Dunn,Boston College,2009,Jr,6,3,2,1,0,14,4,5,5
3765,Dallas Elmore,Boston College,2009,So,19,7,3,9,1,33,5,14,14
3771,Reggie Jackson,Boston College,2009,So,139,32,61,46,10,80,13,36,31
3769,Nick Mosakowski,Boston College,2009,So,1,0,1,0,0,0,0,0,0
3762,Biko Paris,Boston College,2009,Jr,126,31,53,42,6,76,5,41,30
3763,Corey Raji,Boston College,2009,Jr,30,8,15,7,1,30,4,15,11
3766,Evan Ravenel,Boston College,2009,So,10,2,5,3,0,17,7,6,4
4831,Peter Rehnquist,Boston College,2009,So,1,0,0,1,0,2,1,1,0
3772,Tyler Roche,Boston College,2009,Sr,19,5,13,1,3,15,2,10,3
3770,Rakim Sanders,Boston College,2009,Jr,49,10,31,8,4,54,4,26,24
3768,Josh Southern,Boston College,2009,Jr,26,10,11,5,3,21,6,9,6
3767,Joe Trapani,Boston College,2009,Jr,39,13,15,11,4,41,3,25,13
17705,Tunde Agboola,Boston University,2009,Sr,1,0,1,0,0,2,0,1,1
17694,B.J. Bailey,Boston University,2009,Fr,4,0,0,4,0,3,0,3,0
17700,John Holland,Boston University,2009,Jr,37,6,15,15,4,72,19,30,23
17697,Corey Lowe,Boston University,2009,Sr,136,9,55,71,23,134,10,73,51
17706,Tyler Morris,Boston University,2009,Sr,104,12,33,59,13,71,4,40,27
17698,Jake O'Brien,Boston University,2009,So,16,2,2,12,0,61,10,20,31
17699,Jeff Pelage,Boston University,2009,So,7,1,1,5,1,45,7,11,27
17702,Michael Schulze,Boston University,2009,Sr,2,0,0,2,0,4,0,3,1
17707,Valdas Sirutis,Boston University,2009,Sr,19,3,7,9,1,19,3,10,6
17704,Sherrod Smith,Boston University,2009,Sr,6,1,2,3,1,1,0,1,0
17696,Carlos Strong,Boston University,2009,Sr,63,11,11,40,4,47,2,23,22
17695,Brendan Sullivan,Boston University,2009,Sr,3,2,0,1,0,8,1,4,3
11280,Dee Brown,Bowling Green,2009,So,56,16,25,15,5,56,1,31,24
11277,A'uston Calhoun,Bowling Green,2009,Fr,0,0,0,0,0,0,0,0,0
11284,Jordon Crawford,Bowling Green,2009,Fr,49,14,25,10,0,40,0,21,19
11282,James Erger,Bowling Green,2009,Fr,2,0,1,1,0,6,0,4,2
9150,Darion Goins,Bowling Green,2009,Jr,1,0,0,1,0,7,1,1,5
11283,Joe Jakubowski,Bowling Green,2009,Jr,112,26,55,31,10,56,2,39,15
11287,Matt Karaffa,Bowling Green,2009,Jr,0,0,0,0,0,0,0,0,0
11285,Luke Kraus,Bowling Green,2009,Fr,5,1,2,2,0,6,0,1,5
11286,Marc Larson,Bowling Green,2009,Sr,16,2,8,6,0,41,0,19,22
11281,Erik Marschall,Bowling Green,2009,Sr,40,3,23,14,2,54,4,24,26
11278,Danny McElroy,Bowling Green,2009,Fr,2,0,1,0,0,21,0,8,13
11288,Otis Polk,Bowling Green,2009,Sr,26,3,15,8,1,63,5,25,33
11289,Scott Thomas,Bowling Green,2009,So,84,13,43,28,4,62,3,40,19
7065,Taylor Brown,Bradley,2009,So,30,6,10,14,0,60,4,29,27
4527,Dodie Dunson,Bradley,2009,RS-Sr,1,0,0,1,0,0,0,0,0
7058,Jake Eastman,Bradley,2009,Fr,11,5,2,4,2,14,1,6,7
7066,Will Egolf,Bradley,2009,So,11,0,7,4,2,38,1,18,19
7060,Milos Knezevic,Bradley,2009,Fr,2,0,1,1,0,10,0,3,7
7064,Sam Maniscalco,Bradley,2009,Jr,105,24,33,47,11,55,2,34,19
7057,Eddren McCain,Bradley,2009,So,33,15,6,12,2,17,0,8,9
7062,Ryan Phillips,Bradley,2009,Sr,1,1,0,0,0,2,0,1,1
7055,Chris Roberts,Bradley,2009,Sr,68,26,18,23,2,43,2,17,24
7056,Dyricus Simms-Edwards,Bradley,2009,Fr,45,10,19,16,3,37,1,19,17
7063,Sam Singh,Bradley,2009,Sr,11,5,2,4,0,27,5,9,13
7053,Anthony Thompson,Bradley,2009,So,3,2,0,1,0,4,0,3,1
7052,Andrew Warren,Bradley,2009,Jr,47,8,16,23,1,63,5,30,28
7054,Charonn Woods,Bradley,2009,Fr,1,0,0,1,0,0,0,0,0
12331,Marques Coleman,Brown,2009,Fr,3,0,1,2,0,2,0,2,0
12335,Steve Gruber,Brown,2009,Sr,39,9,15,15,0,29,1,16,12
12336,Tucker Halpern,Brown,2009,Fr,66,3,37,26,2,36,0,19,17
12330,Jean Herbert-Harris,Brown,2009,So,9,2,5,2,0,15,0,10,5
12329,Garrett Leffelman,Brown,2009,Jr,19,2,8,9,0,22,1,12,9
12327,Andrew McCarthy,Brown,2009,Fr,25,2,15,8,0,40,0,24,16
12340,Matt Mullery,Brown,2009,Sr,86,11,41,34,0,83,3,39,41
12332,Matt Sullivan,Brown,2009,Fr,65,6,21,37,2,49,2,29,18
12343,Peter Sullivan,Brown,2009,Jr,45,6,11,28,0,59,1,32,26
12328,Chris Taylor,Brown,2009,Jr,14,0,7,7,0,14,1,6,7
12326,Adrian Williams,Brown,2009,Jr,46,7,15,24,0,41,1,24,16
20433,Brent Abendroth,Bryant,2009,Fr,0,0,0,0,0,2,0,0,2
20435,Chris Birrell,Bryant,2009,Sr,64,17,16,30,2,52,2,38,12
20437,Daniel Calandrillo,Bryant,2009,Fr,2,1,0,1,0,0,0,0,0
20440,Michael Chroney,Bryant,2009,Jr,34,9,13,12,0,54,6,26,22
20434,Cecil Gresham,Bryant,2009,RS-Sr,7,3,1,3,0,13,0,10,3
20442,Raphael Jordan,Bryant,2009,Fr,59,11,22,26,4,69,0,38,31
20444,Vladyslav Kondratyev,Bryant,2009,Fr,10,2,5,3,0,57,2,27,28
20432,Barry Latham,Bryant,2009,Jr,42,7,15,20,0,56,1,30,25
20443,Sam LeClerc,Bryant,2009,So,9,3,3,3,0,11,0,8,3
10597,Papa Lo,Bryant,2009,So,12,0,4,8,0,17,1,6,10
20436,Claybrin McMath,Bryant,2009,Fr,14,6,4,4,2,25,0,13,12
20429,Adam Parzych,Bryant,2009,Jr,51,12,20,19,3,46,1,20,25
20441,Nick Pontes,Bryant,2009,Sr,10,1,2,7,0,35,2,11,22
20438,Don Smith,Bryant,2009,Sr,0,0,0,0,0,4,1,1,2
20439,Erick Smith,Bryant,2009,Fr,2,0,2,0,0,18,0,9,9
20431,Anthony Thomas (2),Bryant,2009,Sr,1,0,0,1,0,5,0,2,3
17061,Enoch Andoh,Bucknell,2009,So,0,0,0,0,0,13,2,2,9
17066,Patrick Behan,Bucknell,2009,Sr,20,0,12,8,0,53,9,24,20
17062,G.W. Boon,Bucknell,2009,Jr,17,5,4,8,0,30,8,14,8
17056,Bryan Cohen,Bucknell,2009,So,84,23,30,31,6,73,5,36,32
17070,Zach Evans,Bucknell,2009,Sr,1,0,0,1,0,1,0,0,1
17064,Matt Fiery,Bucknell,2009,Jr,1,1,0,0,0,1,0,0,1
17057,Bryson Johnson,Bucknell,2009,Fr,37,12,7,18,0,29,2,16,11
17058,Colin Klebon,Bucknell,2009,Fr,4,0,1,3,0,3,1,1,1
17067,Probese Leo,Bucknell,2009,So,0,0,0,0,0,0,0,0,0
17065,Mike Muscala,Bucknell,2009,Fr,23,2,8,13,0,29,2,11,16
17059,D.J. Rowe,Bucknell,2009,Fr,0,0,0,0,0,0,0,0,0
17060,Darryl Shazier,Bucknell,2009,Jr,118,42,16,60,1,50,3,32,15
17069,Stephen Tyree,Bucknell,2009,Jr,52,16,19,17,4,45,3,20,22
17063,Joe Willman,Bucknell,2009,Fr,13,3,3,7,0,26,3,14,9
11439,Jawaan Alston,Buffalo,2009,Jr,21,3,15,3,0,28,1,14,13
11437,Dave Barnett,Buffalo,2009,So,8,2,3,3,1,20,1,10,9
11436,Calvin Betts,Buffalo,2009,Sr,60,12,18,30,2,46,1,23,22
11441,Max Boudreau,Buffalo,2009,Sr,20,2,6,12,2,33,0,16,17
11440,John Boyer,Buffalo,2009,Sr,159,45,57,57,3,43,1,26,16
11442,Mike Clifford,Buffalo,2009,Fr,0,0,0,0,0,3,0,0,3
11448,Zach Filzen,Buffalo,2009,So,4,1,2,1,0,13,0,7,6
11434,Adekambi Laleye,Buffalo,2009,Sr,11,2,4,5,1,6,1,4,1
11444,Rodney Pierce,Buffalo,2009,Sr,94,25,39,30,4,68,3,26,39
11446,Titus Robinson,Buffalo,2009,So,19,4,7,8,0,57,5,24,28
11445,Sean Smiley,Buffalo,2009,Sr,26,6,12,8,0,39,1,20,18
11447,Tony Watson,Buffalo,2009,Fr,10,1,6,3,1,8,1,2,5
11443,Mitchell Watt,Buffalo,2009,So,22,2,10,10,1,53,3,32,18
15387,Alex Anglin,Butler,2009,Jr,1,0,0,1,0,0,0,0,0
15391,Garrett Butcher,Butler,2009,So,5,0,0,5,0,4,1,1,2
15398,Zach Hahn,Butler,2009,Jr,22,6,6,10,0,21,0,12,9
8226,Gordon Hayward,Butler,2009,So,60,6,24,30,5,85,13,28,44
15393,Matt Howard,Butler,2009,Jr,29,3,12,14,1,60,10,18,32
5513,Avery Jukes,Butler,2009,Sr,5,1,1,3,0,13,3,5,5
15390,Emerson Kampen,Butler,2009,Fr,1,1,0,0,0,2,0,2,0
15392,Grant Leiendecker,Butler,2009,Jr,1,0,0,1,0,3,0,1,2
9419,Shelvin Mack,Butler,2009,So,113,10,48,55,10,75,9,45,21
15395,Ronald Nored,Butler,2009,So,134,11,71,52,13,74,8,36,30
15394,Nick Rodgers,Butler,2009,Sr,1,0,0,1,0,1,0,1,0
15388,Andrew Smith,Butler,2009,Fr,1,0,0,1,0,5,1,3,1
15389,Chase Stigall,Butler,2009,Fr,1,0,0,1,0,3,0,3,0
15396,Shawn Vanzant,Butler,2009,Jr,44,8,14,22,3,31,0,11,20
15397,Willie Veasley,Butler,2009,Sr,35,2,16,17,2,61,10,24,27
9751,Charles Abouo,Brigham Young,2009,So,31,11,11,9,3,29,1,15,13
9753,James Anderson (2),Brigham Young,2009,So,3,1,0,2,0,5,0,2,3
9749,Brandon Davies,Brigham Young,2009,Fr,9,4,1,4,0,47,3,19,25
3591,Jackson Emery,Brigham Young,2009,Jr,96,32,36,28,5,42,1,30,11
9263,Jimmer Fredette,Brigham Young,2009,Jr,159,39,41,78,2,93,2,50,41
9757,Noah Hartsrock,Brigham Young,2009,So,42,10,5,26,1,21,1,7,13
3587,Tyler Haws,Brigham Young,2009,Fr,54,19,9,26,0,41,0,24,17
9755,Logan Magnusson,Brigham Young,2009,Jr,7,2,3,2,2,4,0,2,2
9756,"Michael Loyd, Jr.",Brigham Young,2009,So,39,15,11,13,3,39,1,23,15
9752,Chris Miles,Brigham Young,2009,Sr,34,10,5,19,2,26,4,11,11
9754,"Lamont Morgan, Jr.",Brigham Young,2009,Sr,37,11,14,12,1,18,1,9,8
2559,Jonathan Tavernari,Brigham Young,2009,Sr,54,14,22,18,3,44,4,21,19
9750,Brock Zylstra,Brigham Young,2009,Fr,2,0,1,1,1,4,0,1,3
16447,Charles Anderson,Cal Poly,2009,Sr,21,7,8,6,0,18,0,11,7
16452,Justin Brown,Cal Poly,2009,So,22,1,6,15,0,38,2,14,22
16457,Ryan Darling,Cal Poly,2009,Sr,7,2,1,4,0,13,0,6,7
16459,Will Donahue,Cal Poly,2009,So,10,2,6,2,1,17,4,5,8
16448,David Hanson,Cal Poly,2009,So,44,7,14,23,1,48,4,18,26
16454,Lorenzo Keeler,Cal Poly,2009,Sr,84,14,29,41,2,79,9,40,30
16451,Jordan Lewis,Cal Poly,2009,So,31,5,8,18,0,35,3,16,16
16458,Shawn Lewis,Cal Poly,2009,Jr,75,15,27,33,0,77,6,28,43
16453,Kyle Odister,Cal Poly,2009,Fr,51,11,14,26,1,44,0,26,18
16450,Dylan Royer,Cal Poly,2009,Fr,2,0,0,2,0,7,1,5,1
16460,Will Taylor,Cal Poly,2009,Jr,15,2,6,7,1,33,2,8,23
16455,Matt Titchenal,Cal Poly,2009,So,2,1,0,1,0,1,0,0,1
15382,Gerard Anderson,Cal State Fullerton,2009,Sr,81,21,28,32,6,98,2,41,55
6434,Orane Chin,Cal State Fullerton,2009,So,23,3,13,7,2,38,2,21,15
16500,Frank Granados,Cal State Fullerton,2009,Sr,0,0,0,0,0,0,0,0,0
16503,Papa Guisse,Cal State Fullerton,2009,Sr,2,1,0,1,0,6,1,1,4
9910,Jer'Vaughn Johnson,Cal State Fullerton,2009,Jr,29,5,8,16,2,66,6,24,36
16502,Jamel McGuire,Cal State Fullerton,2009,Jr,15,5,4,6,1,17,0,6,11
16504,Ray Miller,Cal State Fullerton,2009,Sr,1,0,0,1,0,3,0,1,2
16498,Devon Peltier,Cal State Fullerton,2009,Jr,23,3,6,14,0,23,0,10,13
16505,Robbie Robinson,Cal State Fullerton,2009,Jr,6,0,5,1,1,4,0,0,4
16501,Jacques Streeter,Cal State Fullerton,2009,So,147,24,72,51,20,73,2,41,30
16496,Aaron Thompson,Cal State Fullerton,2009,Sr,71,11,29,31,7,78,3,30,45
4434,Bryce Webster,Cal State Fullerton,2009,Jr,8,1,2,5,1,33,3,6,24
16499,Eric Williams,Cal State Fullerton,2009,Jr,15,1,4,10,2,8,1,1,6
6729,Omondi Amoke,California,2009,So,11,1,6,4,1,20,4,7,9
6720,Bak Bak,California,2009,Fr,1,1,0,0,0,2,0,1,1
2347,Jamal Boykin,California,2009,Sr,38,3,17,18,3,37,4,17,16
6727,Nigel Carter,California,2009,So,0,0,0,0,0,1,0,1,0
2298,Patrick Christopher,California,2009,Sr,69,15,19,34,5,47,5,19,23
6724,Jorge Gutierrez,California,2009,So,78,22,38,18,5,42,6,20,16
6728,Nikola Knezevic,California,2009,Sr,11,2,4,5,1,19,0,10,9
4710,Jerome Randle,California,2009,Sr,146,40,50,56,18,117,7,60,50
6731,Theo Robertson,California,2009,Sr,66,25,23,18,7,57,8,28,21
6725,Markhuri Sanders-Frison,California,2009,Jr,22,4,13,5,1,20,5,5,10
6722,D.J. Seeley,California,2009,So,16,3,8,5,1,12,1,6,5
6721,Brandon Smith,California,2009,Fr,23,4,10,9,3,15,0,5,10
6726,Max Zhang,California,2009,So,4,1,2,1,1,11,4,3,4
14197,Larry Awosanya,Campbell,2009,Fr,0,0,0,0,0,2,0,1,1
14192,Amir Celestin,Campbell,2009,So,60,3,20,37,0,47,1,18,28
14194,Cole Dewey,Campbell,2009,So,2,0,1,1,0,3,0,2,1
14201,Preston Dodson,Campbell,2009,Jr,17,3,10,4,0,34,4,15,15
14195,Junard Hartley,Campbell,2009,Jr,178,21,99,57,5,93,6,50,37
14203,William Kossangue,Campbell,2009,Sr,22,3,15,4,0,26,4,12,10
14202,Ricky Krainiak,Campbell,2009,Fr,3,0,3,0,1,8,0,4,4
14198,Lorne Merthie,Campbell,2009,So,52,7,32,13,1,43,1,23,19
14193,Chris Reynolds,Campbell,2009,So,2,0,2,0,0,16,1,6,9
10180,Jonathan Rodriguez,Campbell,2009,Sr,60,17,30,13,2,75,3,36,36
14199,Miles Taylor,Campbell,2009,Sr,22,7,7,8,0,29,0,12,17
14196,Kyle Vejraska,Campbell,2009,Sr,12,1,10,1,1,40,4,16,20
18036,Bob Bevilacqua,Canisius,2009,Sr,12,3,5,4,1,10,0,7,3
18042,Julius Coles,Canisius,2009,Jr,37,3,21,13,2,72,8,37,27
18038,Elton Frazier,Canisius,2009,Jr,13,2,7,4,0,45,4,15,26
18046,Robert Goldsberry,Canisius,2009,Jr,97,26,38,33,6,61,2,40,19
18047,Rokas Gricius,Canisius,2009,So,0,0,0,0,0,2,0,1,1
18043,Reggie Groves,Canisius,2009,RS-Fr,5,2,3,0,0,12,0,7,5
18035,Alshwan Hymes,Canisius,2009,Fr,23,3,10,10,1,37,2,21,14
18044,Rishawn Johnson,Canisius,2009,Jr,6,0,3,3,0,26,4,7,15
18041,Greg Logins,Canisius,2009,Jr,12,1,7,4,1,56,7,23,26
18039,Frank Turner,Canisius,2009,Sr,182,12,59,110,14,106,2,53,51
18048,Tomas Vazquez-Simmons,Canisius,2009,Jr,16,4,4,8,0,37,1,16,20
12761,Jerrald Bonham,Centenary,2009,Sr,29,5,6,18,0,46,6,19,21
12762,Leo Davis,Centenary,2009,Fr,20,0,5,15,0,17,0,9,8
12766,Pedro Maciel,Centenary,2009,Fr,84,8,41,35,8,55,3,30,22
12763,Matt Marseille,Centenary,2009,Fr,18,4,4,10,1,45,8,20,17
12765,Maxx Nakwaasah,Centenary,2009,So,28,4,8,16,0,50,12,19,19
12764,Matt Nichenko,Centenary,2009,Jr,0,0,0,0,0,0,0,0,0
12759,David Perez,Centenary,2009,So,53,16,20,17,2,52,3,30,19
12768,Travis Sims,Centenary,2009,Fr,7,1,4,2,0,8,1,6,1
12757,Daman Starring,Centenary,2009,Fr,65,7,17,41,0,70,3,45,22
12758,David Swartz,Centenary,2009,Fr,10,2,4,4,0,18,5,6,7
12760,Jeron Trotman,Centenary,2009,Fr,3,0,3,0,0,10,2,2,6
12767,Roman Tubner,Centenary,2009,Jr,61,9,18,34,2,59,6,29,24
21510,Dewan Clayborn,Central Arkansas,2009,So,50,3,24,23,5,42,2,17,23
21516,Robert Crawford,Central Arkansas,2009,Fr,1,0,1,0,0,0,0,0,0
7193,Ryan Daniels,Central Arkansas,2009,Jr,11,1,6,4,0,3,0,1,2
21506,Carlos Dos Santos,Central Arkansas,2009,Jr,18,1,7,10,0,29,1,12,16
21507,Chris Henson,Central Arkansas,2009,So,3,1,0,2,0,4,0,3,1
21509,Chris Poellnitz,Central Arkansas,2009,Jr,38,5,19,14,7,78,3,37,38
21513,Mike Pouncy,Central Arkansas,2009,RS-Sr,2,0,1,1,0,10,2,5,3
21511,Aymard-Caha Walsh,Central Arkansas,2009,Jr,76,7,32,37,3,86,3,41,42
21512,Jared Rehmel,Central Arkansas,2009,Jr,48,2,19,27,4,51,1,28,22
21514,Mitch Rueter,Central Arkansas,2009,Sr,34,5,13,16,2,65,2,30,33
21515,Quad Sanders,Central Arkansas,2009,Sr,0,0,0,0,0,1,0,1,0
21518,Tadre Sheppard,Central Arkansas,2009,Jr,14,2,9,3,0,43,2,19,22
21517,T.K. Smith,Central Arkansas,2009,So,1,0,1,0,0,0,0,0,0
21508,Chris Williams,Central Arkansas,2009,Jr,0,0,0,0,0,1,0,1,0
20453,Devan Bailey,Central Connecticut State,2009,Fr,75,16,37,22,3,50,3,30,17
20451,Chris Baskerville,Central Connecticut State,2009,So,6,1,1,4,0,18,2,7,9
20458,Markeys Deans,Central Connecticut State,2009,Jr,29,5,10,13,2,35,3,18,14
20456,Joe Efese,Central Connecticut State,2009,Fr,10,3,4,3,1,28,0,12,16
22181,Nick Gerrity,Central Connecticut State,2009,Fr,0,0,0,0,0,2,0,2,0
20461,Ross Pentland,Central Connecticut State,2009,Jr,11,3,5,3,0,10,0,8,2
20460,Robby Ptacek,Central Connecticut State,2009,So,35,7,19,9,0,53,7,29,17
20463,Vince Rosario,Central Connecticut State,2009,So,25,5,9,11,3,25,1,16,8
20454,Joe Seymore,Central Connecticut State,2009,Sr,16,1,5,10,0,30,1,16,13
20452,David Simmons,Central Connecticut State,2009,Jr,15,3,4,8,0,36,6,12,18
20462,Shemik Thompson,Central Connecticut State,2009,Jr,91,17,44,30,7,84,6,51,27
20455,Jonathan Tull,Central Connecticut State,2009,Fr,4,1,3,0,0,11,2,2,7
11022,Jordan Bitzer,Central Michigan,2009,Sr,66,8,22,35,6,57,4,32,21
11028,Tyler Brown,Central Michigan,2009,Fr,2,0,0,2,0,6,2,1,3
11018,Finis Craddock,Central Michigan,2009,Fr,17,3,3,11,0,33,1,12,20
11020,Joe Estrada,Central Michigan,2009,Fr,0,0,0,0,0,0,0,0,0
11016,Brandon Ford,Central Michigan,2009,Sr,0,0,0,0,0,6,2,2,2
11025,Robbie Harman,Central Michigan,2009,Sr,91,14,35,41,6,60,6,34,20
11024,Nick Jordan,Central Michigan,2009,So,1,0,0,0,0,1,0,1,0
11017,Chris Kellermann,Central Michigan,2009,Sr,13,3,3,7,0,31,4,13,14
11029,William McClure,Central Michigan,2009,Jr,16,2,2,12,0,43,8,11,24
11021,John Morris,Central Michigan,2009,Fr,0,0,0,0,0,0,0,0,0
11014,Amir Rashid,Central Michigan,2009,Jr,57,15,13,29,4,44,2,24,18
11030,Zach Saylor,Central Michigan,2009,Fr,1,0,1,0,0,3,1,2,0
11023,Marko Spica,Central Michigan,2009,Jr,14,1,5,8,0,72,14,14,44
11019,Jalin Thomas,Central Michigan,2009,Jr,11,1,1,9,1,33,6,14,13
11015,Antonio Weary,Central Michigan,2009,Jr,32,6,7,19,0,35,6,14,15
15900,Billy Blackmon,Charleston Southern,2009,Sr,22,4,8,10,0,15,0,10,5
7728,Quinton Goods,Charleston Southern,2009,Sr,7,1,3,2,0,24,1,12,11
15909,Stanley Honorat,Charleston Southern,2009,Jr,5,0,2,3,1,8,0,4,4
15899,Austin Johnson (2),Charleston Southern,2009,Jr,10,4,4,2,2,19,1,7,11
15904,Jo'el Lamb,Charleston Southern,2009,So,19,2,5,12,2,21,1,13,7
15905,Kelvin Martin,Charleston Southern,2009,So,60,8,22,30,7,74,2,40,32
15906,Kenny Mitchell,Charleston Southern,2009,So,23,3,10,10,5,43,3,16,24
15912,Zimmy Nwogbo,Charleston Southern,2009,Fr,14,2,6,6,3,26,1,10,15
15903,Jeremy Sexton,Charleston Southern,2009,Fr,68,14,37,17,13,87,1,41,45
15907,Patrick Shaughnessy,Charleston Southern,2009,Fr,1,0,0,1,0,9,1,1,7
15910,Theron Stephens,Charleston Southern,2009,Fr,2,0,1,1,0,3,0,1,2
15908,Sean Sweeney,Charleston Southern,2009,Jr,0,0,0,0,0,5,0,3,2
15911,Tom Tankelewicz,Charleston Southern,2009,Fr,16,3,4,9,0,23,1,11,11
15902,Jamarco Warren,Charleston Southern,2009,Jr,84,16,42,26,18,86,3,42,41
10298,Ian Andersen,Charlotte,2009,Sr,7,2,1,4,0,12,1,4,7
10300,Javarris Barnett,Charlotte,2009,So,6,2,1,3,0,12,1,5,6
10305,Shamarr Bowden,Charlotte,2009,Fr,2,1,1,0,0,13,0,7,6
10293,Chris Braswell,Charlotte,2009,Fr,31,1,17,13,2,68,2,25,41
10302,Kyle Church,Charlotte,2009,Sr,1,0,0,1,0,0,0,0,0
10304,RaShad Coleman,Charlotte,2009,Sr,24,5,9,10,0,15,0,8,7
10292,Charles Dewhurst,Charlotte,2009,Jr,43,12,9,22,3,34,2,21,11
10295,Derrio Green,Charlotte,2009,So,72,17,37,18,2,54,2,28,24
10296,Dijuan Harris,Charlotte,2009,Sr,143,34,43,66,4,66,2,32,32
10303,Phil Jones,Charlotte,2009,Jr,17,4,9,4,1,25,2,7,16
10294,Colby Lewis,Charlotte,2009,Fr,0,0,0,0,0,1,0,0,1
10306,Trevin Parks,Charlotte,2009,Fr,4,0,0,4,0,5,0,4,1
10301,K.J. Sherrill,Charlotte,2009,Fr,9,0,4,5,1,12,4,3,5
10297,Gokhan Sirin,Charlotte,2009,Fr,3,1,1,1,0,5,0,4,1
4366,Shamari Spears,Charlotte,2009,Jr,22,4,13,5,1,59,3,23,33
10291,An'Juan Wilderness,Charlotte,2009,Jr,25,7,7,11,0,26,4,11,11
21074,Drew Baker,Chattanooga,2009,Fr,2,0,1,1,0,4,0,1,3
5972,Keegan Bell,Chattanooga,2009,So,159,15,62,82,11,93,3,64,26
10021,Troy Cage,Chattanooga,2009,Jr,3,1,1,1,1,9,2,3,4
21070,Chris Early,Chattanooga,2009,So,15,0,10,4,0,26,3,17,6
21073,Dontay Hampton,Chattanooga,2009,Fr,23,6,8,9,2,11,1,4,6
21071,Dante Harvey,Chattanooga,2009,So,4,0,2,2,0,19,2,8,9
21072,DeAntre Jefferson,Chattanooga,2009,Jr,13,0,5,8,1,61,11,26,24
21080,Ridge McKeither,Chattanooga,2009,Jr,24,3,15,6,3,72,7,26,39
21078,Josh Odem,Chattanooga,2009,Fr,52,5,32,15,11,44,2,15,27
21082,Ty Patterson,Chattanooga,2009,Sr,55,5,20,30,4,35,4,19,12
21077,Jeremy Saffore,Chattanooga,2009,Jr,16,0,8,8,4,36,4,18,14
21076,Jeff Smith (2),Chattanooga,2009,Jr,10,0,10,0,4,19,3,13,3
21079,Ricky Taylor,Chattanooga,2009,So,51,4,28,19,4,48,5,27,16
21081,Sam Watson,Chattanooga,2009,Fr,20,2,5,13,1,26,3,10,13
21075,Jasper Williams,Chattanooga,2009,So,36,1,11,24,3,27,1,16,10
13878,Kabangu Tshinga Kasamba,Chicago State,2009,So,27,8,10,9,0,52,2,22,28
13879,Pawel Kielbasa,Chicago State,2009,Jr,0,0,0,0,0,5,0,4,1
13869,Antonio Lofton,Chicago State,2009,Jr,32,8,10,13,5,77,11,27,39
13875,Hajji Martin,Chicago State,2009,Jr,7,3,3,1,0,15,1,6,8
13872,Carl Montgomery,Chicago State,2009,Jr,29,9,11,9,0,93,6,41,46
7467,Jon Montgomery,Chicago State,2009,Jr,31,5,8,18,0,35,3,18,14
13868,Alex Roberts,Chicago State,2009,Jr,1,0,1,0,0,4,0,2,2
13881,Victor Scott,Chicago State,2009,Fr,26,4,13,9,0,36,1,19,16
13870,Archie Seals,Chicago State,2009,Jr,0,0,0,0,0,0,0,0,0
13871,Brandan Smith,Chicago State,2009,Sr,50,14,10,26,2,42,1,18,23
13873,Christian Wall,Chicago State,2009,Jr,92,26,38,28,7,91,4,53,34
13874,Damian Windham,Chicago State,2009,Jr,21,6,8,7,2,43,4,19,20
5809,Marquis Young,Chicago State,2009,Sr,5,3,1,1,0,11,1,4,6
4343,Rashad Bishop,Cincinnati,2009,Jr,55,9,27,19,10,36,1,23,12
4342,Larry Davis,Cincinnati,2009,Jr,23,6,11,6,2,28,0,15,13
4339,Dion Dixon,Cincinnati,2009,So,36,8,18,10,6,30,1,19,10
4348,Alex Eppensteiner,Cincinnati,2009,Fr,2,0,2,0,1,1,0,1,0
2368,Yancy Gates,Cincinnati,2009,So,28,0,13,15,1,48,4,20,24
4334,Anthony McClain,Cincinnati,2009,Jr,0,0,0,0,0,4,0,2,2
4345,Jaquon Parker,Cincinnati,2009,Fr,27,5,11,11,4,19,0,10,9
2196,Lance Stephenson,Cincinnati,2009,Fr,83,13,38,31,16,81,5,34,42
4260,Ibrahima Thomas,Cincinnati,2009,Jr,8,0,4,4,0,26,2,12,12
4344,Steve Toyloy,Cincinnati,2009,Sr,12,1,5,6,0,24,1,11,12
4340,Eddie Tyree,Cincinnati,2009,Jr,0,0,0,0,0,1,0,1,0
4338,Deonta Vaughn,Cincinnati,2009,Sr,122,27,60,35,20,78,6,40,32
4337,Darnell Wilks,Cincinnati,2009,Jr,16,1,8,7,3,22,1,10,11
