GMID,Name,School,Year,Grade,PerRimABlkd,Per2PJABlkd,Per3PABlkd,PerRimMissesRbded,Per2PJMissesRbded,Per3PMissesRbded,PerS2APB,PerL2PAPB,PerPBDunked
58692,Anthony Thompson (2),Holy Cross,2015,Jr,20.90%,12.50%,1.24%,31.82%,7.14%,15.97%,4.48%,6.25%,0.00%
84664,Matt Zignorski,Holy Cross,2015,Fr,18.52%,4.76%,1.96%,21.43%,14.29%,33.33%,0.00%,4.76%,0.00%
97807,Evan Anderson (2),Houston Baptist,2015,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
87230,Asa Cantwell,Houston Baptist,2015,Fr,16.67%,25.00%,0.00%,100.00%,66.67%,32.76%,16.67%,0.00%,0.00%
58870,Reveal Chukwujekwu,Houston Baptist,2015,Jr,7.04%,4.84%,3.85%,34.62%,33.33%,12.50%,23.94%,3.23%,5.26%
44607,Caleb Crayton,Houston Baptist,2015,Sr,8.33%,6.67%,0.00%,18.18%,25.00%,31.71%,8.33%,0.00%,33.33%
58871,Alex Fountain,Houston Baptist,2015,Jr,10.00%,4.62%,0.00%,66.67%,26.83%,34.78%,40.00%,1.54%,20.00%
58773,"William Gates, Jr.",Houston Baptist,2015,Trans,0.00%,0.00%,0.00%,100.00%,0.00%,33.33%,0.00%,0.00%,NA
81323,Terry Harris,Houston Baptist,2015,So,25.00%,0.00%,0.00%,0.00%,50.00%,0.00%,0.00%,0.00%,NA
81324,Josh Ibarra,Houston Baptist,2015,So,1.19%,7.55%,NA,27.27%,18.75%,NA,13.10%,5.66%,0.00%
58873,Colter Lasher,Houston Baptist,2015,Jr,7.29%,7.89%,1.10%,40.74%,37.04%,31.03%,2.08%,2.63%,0.00%
30384,Anthony Odunsi,Houston Baptist,2015,Sr,15.11%,20.00%,0.00%,38.10%,41.67%,17.39%,2.88%,1.74%,0.00%
81325,Stephen O'Suji,Houston Baptist,2015,So,25.00%,12.50%,0.00%,50.00%,50.00%,NA,0.00%,12.50%,0.00%
81326,Trey Patterson,Houston Baptist,2015,So,10.26%,20.00%,0.00%,36.36%,66.67%,14.29%,2.56%,20.00%,0.00%
89133,Isaiah Robinson,Houston Baptist,2015,Fr,9.09%,0.00%,0.00%,50.00%,0.00%,0.00%,9.09%,12.50%,0.00%
58874,Cody Stetler,Houston Baptist,2015,Jr,15.79%,8.16%,0.00%,47.06%,19.23%,0.00%,10.53%,6.12%,14.29%
43127,Jourdan Stickler,Houston Baptist,2015,Sr,17.86%,15.79%,0.00%,35.29%,26.83%,25.37%,14.29%,3.51%,0.00%
97808,Nic Thomas,Houston Baptist,2015,RS-Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
30737,LeRon Barnes,Houston,2015,Sr,4.17%,0.00%,1.37%,33.33%,35.29%,38.10%,37.50%,8.00%,27.27%
29195,Damyean Dotson,Houston,2015,Jr,3.64%,1.27%,0.00%,30.77%,30.30%,38.38%,16.36%,3.80%,15.38%
84937,Xavier Dupree,Houston,2015,Jr,0.00%,0.00%,0.00%,0.00%,40.00%,50.00%,0.00%,0.00%,NA
24694,Rob Gray,Houston,2015,So,10.00%,4.69%,0.78%,27.78%,38.96%,34.88%,1.67%,0.00%,0.00%
33245,Ronnie Johnson,Houston,2015,Jr,15.00%,9.76%,0.00%,46.15%,35.48%,30.77%,0.00%,4.88%,0.00%
24665,Chicken Knowles,Houston,2015,Jr,11.43%,18.18%,0.00%,54.55%,42.86%,30.00%,34.29%,0.00%,8.33%
42316,Kyle Meyer,Houston,2015,Jr,12.12%,23.08%,0.00%,46.15%,33.33%,33.33%,21.21%,0.00%,28.57%
79993,Bertrand Nkali,Houston,2015,Jr,20.00%,50.00%,NA,66.67%,0.00%,NA,10.00%,0.00%,0.00%
24667,Devonta Pollard,Houston,2015,Sr,9.48%,6.19%,0.00%,51.16%,30.00%,0.00%,12.93%,1.55%,11.11%
84915,"Galen Robinson, Jr.",Houston,2015,Fr,9.52%,15.38%,0.00%,38.71%,35.29%,27.50%,1.19%,0.00%,0.00%
24261,L.J. Rose,Houston,2015,RS-Sr,NA,0.00%,0.00%,NA,0.00%,33.33%,NA,0.00%,NA
79994,Wes VanBeck,Houston,2015,So,0.00%,50.00%,0.00%,0.00%,71.43%,20.00%,0.00%,0.00%,NA
30456,Eric Weary,Houston,2015,Sr,0.00%,0.00%,0.00%,33.33%,100.00%,20.00%,42.86%,33.33%,0.00%
58574,Kofi Andoh,Howard,2015,Jr,21.43%,8.33%,0.00%,40.91%,36.00%,30.00%,7.14%,2.78%,0.00%
58573,Marcel Boyd,Howard,2015,Jr,4.93%,11.43%,NA,46.77%,12.00%,NA,21.13%,2.86%,0.00%
58572,Damon Collins,Howard,2015,Jr,11.54%,2.54%,2.08%,55.10%,30.95%,32.43%,5.77%,0.00%,0.00%
58571,James Daniel,Howard,2015,Jr,8.59%,4.40%,0.44%,33.72%,34.38%,33.77%,2.45%,0.00%,0.00%
31585,Oliver Ellison,Howard,2015,Sr,0.00%,0.00%,NA,50.00%,NA,NA,18.18%,0.00%,50.00%
49184,Keon Hill,Howard,2015,Jr,12.50%,0.00%,2.17%,33.33%,47.37%,25.81%,0.00%,0.00%,0.00%
88680,Jalen Jones (3),Howard,2015,Fr,6.45%,12.50%,0.00%,63.64%,37.50%,NA,32.26%,12.50%,0.00%
98956,Cameron Lewis,Howard,2015,Fr,25.00%,25.00%,NA,14.29%,33.33%,NA,25.00%,0.00%,0.00%
98479,Saleem Little,Howard,2015,Fr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
58570,Ausar Madison,Howard,2015,RS-Jr,NA,100.00%,NA,NA,100.00%,NA,NA,0.00%,NA
58569,Solomon Mangham,Howard,2015,Jr,6.06%,0.00%,3.13%,35.71%,35.29%,13.64%,42.42%,8.00%,0.00%
58568,J.T. Miller,Howard,2015,RS-Jr,14.71%,0.00%,0.00%,58.33%,50.00%,30.00%,8.82%,0.00%,33.33%
85694,Dalique Mingo,Howard,2015,So,8.33%,3.03%,3.70%,61.90%,43.48%,41.67%,25.00%,3.03%,0.00%
98957,Chuck Smith,Howard,2015,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
88422,Patrick Speller,Howard,2015,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
58567,Tyler Stone (2),Howard,2015,Jr,5.83%,8.51%,0.00%,41.38%,24.14%,36.36%,22.33%,4.26%,0.00%
97686,Brandon Boyd,Idaho State,2015,RS-Fr,0.00%,NA,0.00%,66.67%,NA,50.00%,0.00%,NA,NA
97687,Gary Chivichyan,Idaho State,2015,Fr,25.00%,0.00%,0.68%,50.00%,0.00%,20.88%,0.00%,0.00%,NA
85683,Ali Faruq-Bey,Idaho State,2015,So,9.09%,16.67%,0.00%,45.16%,25.00%,22.58%,6.06%,0.00%,0.00%
58102,Evann Hall,Idaho State,2015,Sr,11.11%,0.00%,NA,0.00%,20.00%,NA,11.11%,0.00%,0.00%
97685,Kyle Ingram,Idaho State,2015,Jr,4.41%,2.99%,0.00%,13.64%,27.50%,NA,22.06%,0.00%,0.00%
90006,Stephen Lennox,Idaho State,2015,Fr,18.18%,0.00%,3.33%,16.67%,20.00%,10.53%,18.18%,0.00%,0.00%
81539,Geno Luzcando,Idaho State,2015,So,7.33%,25.81%,0.00%,41.82%,30.00%,21.05%,5.33%,3.23%,0.00%
58100,Erik Nakken,Idaho State,2015,So,0.00%,NA,0.00%,NA,NA,20.00%,0.00%,NA,NA
81540,Spencer Nicolds,Idaho State,2015,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
45286,Clint Nwosuh,Idaho State,2015,Jr,16.67%,0.00%,0.00%,50.00%,50.00%,26.09%,0.00%,14.29%,0.00%
58098,Justin Smith,Idaho State,2015,So,25.00%,0.00%,0.00%,20.00%,0.00%,66.67%,16.67%,14.29%,0.00%
89990,Ethan Telfair,Idaho State,2015,Jr,16.44%,3.54%,3.55%,41.56%,30.56%,17.65%,2.05%,0.00%,0.00%
81541,Novak Topalovic,Idaho State,2015,Fr,9.76%,9.68%,NA,29.41%,18.18%,NA,12.20%,3.23%,0.00%
58095,Ben Wilson,Idaho State,2015,Sr,20.00%,2.74%,NA,40.00%,14.63%,NA,4.29%,0.00%,0.00%
84330,Nick Blair,Idaho,2015,Fr,5.71%,15.00%,0.00%,44.44%,41.18%,15.38%,28.57%,0.00%,40.00%
57632,Perrion Callandret,Idaho,2015,Jr,6.38%,7.69%,0.00%,32.00%,42.86%,37.21%,4.26%,3.08%,0.00%
42774,Ty Egbert,Idaho,2015,Jr,5.56%,10.34%,NA,32.26%,28.57%,NA,12.50%,0.00%,0.00%
80419,Nahshon George,Idaho,2015,Sr,12.12%,9.76%,NA,37.84%,32.14%,NA,9.09%,9.76%,0.00%
28574,Patrick Ingram,Idaho,2015,Jr,2.38%,10.00%,0.00%,55.56%,50.00%,0.00%,2.38%,0.00%,0.00%
80417,Arkadiy Mkrtychyan,Idaho,2015,So,13.51%,6.52%,0.00%,46.30%,34.62%,0.00%,9.91%,2.17%,0.00%
57633,Paulin Mpawe,Idaho,2015,Sr,33.33%,0.00%,NA,66.67%,0.00%,NA,50.00%,50.00%,0.00%
81579,Victor Sanders,Idaho,2015,So,8.93%,4.92%,0.63%,64.29%,26.19%,27.17%,5.36%,0.00%,0.00%
30414,Chris Sarbaugh,Idaho,2015,Sr,4.88%,3.45%,0.00%,46.15%,40.82%,20.00%,17.07%,2.30%,0.00%
57634,Jordan Scott (2),Idaho,2015,So,5.56%,17.24%,0.00%,48.28%,28.57%,21.43%,18.52%,10.34%,0.00%
57637,Chad Sherwood,Idaho,2015,So,0.00%,3.85%,1.35%,55.56%,33.33%,39.53%,0.00%,0.00%,NA
80418,Nate Sherwood,Idaho,2015,Fr,11.84%,3.51%,0.00%,41.38%,35.29%,27.78%,15.79%,1.75%,0.00%
80416,Jake Straughan,Idaho,2015,Fr,NA,NA,0.00%,NA,NA,36.36%,NA,NA,NA
56964,Skyler White,Idaho,2015,So,0.00%,0.00%,0.00%,66.67%,0.00%,20.00%,40.00%,0.00%,0.00%
80688,Paris Burns,Illinois-Chicago,2015,Sr,16.13%,17.24%,0.00%,38.89%,29.41%,36.00%,0.00%,3.45%,0.00%
84043,Dikembe Dixson,Illinois-Chicago,2015,Fr,10.95%,6.70%,0.88%,32.35%,32.56%,33.33%,8.03%,1.55%,0.00%
87223,Drew Hackett,Illinois-Chicago,2015,Fr,22.22%,0.00%,0.00%,20.00%,100.00%,50.00%,0.00%,0.00%,0.00%
85275,Mike Kolawole,Illinois-Chicago,2015,Fr,12.00%,13.33%,5.00%,40.00%,28.57%,31.25%,6.00%,2.22%,0.00%
57267,Hans-Christian Lauer,Illinois-Chicago,2015,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
89515,Dominique Matthews,Illinois-Chicago,2015,RS-Fr,36.67%,3.85%,0.00%,30.00%,44.44%,18.75%,3.33%,0.00%,0.00%
57269,Markese McGuire,Illinois-Chicago,2015,Jr,20.00%,17.65%,0.00%,42.86%,38.46%,27.27%,5.00%,5.88%,0.00%
80691,Tai Odiase,Illinois-Chicago,2015,So,10.66%,4.76%,0.00%,50.00%,31.37%,0.00%,31.15%,10.71%,2.13%
42901,Gabe Snider,Illinois-Chicago,2015,Sr,10.00%,0.00%,0.00%,40.00%,0.00%,39.02%,10.00%,20.00%,0.00%
84554,Hassan Thomas,Illinois-Chicago,2015,Fr,0.00%,0.00%,0.00%,42.86%,18.18%,0.00%,54.55%,0.00%,0.00%
72768,Julian Torres,Illinois-Chicago,2015,Fr,17.65%,18.18%,NA,50.00%,21.05%,NA,17.65%,13.64%,0.00%
57270,Lance Whitaker,Illinois-Chicago,2015,So,20.83%,6.90%,0.00%,40.00%,31.58%,44.12%,4.17%,1.72%,0.00%
42903,Jake Wiegand,Illinois-Chicago,2015,Sr,11.67%,19.05%,0.00%,33.33%,53.33%,0.00%,20.00%,9.52%,7.14%
89989,Najeal Young,Illinois-Chicago,2015,Jr,2.47%,5.88%,0.00%,46.88%,30.56%,66.67%,18.52%,0.00%,0.00%
80847,DeVaughn Akoon-Purcell,Illinois State,2015,Sr,5.11%,10.37%,0.00%,33.90%,33.33%,25.49%,9.49%,4.44%,10.53%
42633,Nick Banyard,Illinois State,2015,Jr,8.11%,8.11%,1.61%,28.57%,17.24%,25.00%,10.81%,0.00%,0.00%
81009,Quentin Brewer,Illinois State,2015,Sr,7.41%,12.20%,0.00%,33.33%,19.23%,0.00%,40.74%,12.20%,6.25%
85562,Keyshawn Evans,Illinois State,2015,Fr,33.33%,0.00%,0.00%,0.00%,66.67%,50.00%,0.00%,0.00%,NA
85311,Roland Griffin,Illinois State,2015,Fr,15.00%,7.69%,0.00%,33.33%,15.38%,26.67%,0.00%,7.69%,0.00%
57166,Deontae Hawkins,Illinois State,2015,Jr,3.23%,3.42%,2.21%,22.22%,35.21%,23.26%,29.03%,9.40%,0.00%
57169,Paris Lee,Illinois State,2015,Jr,9.33%,6.59%,0.00%,29.41%,40.68%,35.14%,1.33%,2.20%,0.00%
80845,Justin McCloud,Illinois State,2015,Sr,25.00%,33.33%,3.13%,100.00%,50.00%,26.15%,0.00%,0.00%,NA
52287,MiKyle Mcintosh,Illinois State,2015,So,10.71%,6.17%,0.00%,57.14%,39.58%,20.41%,10.71%,1.23%,0.00%
85471,David Ndiaye,Illinois State,2015,Fr,0.00%,0.00%,NA,66.67%,60.00%,NA,42.86%,0.00%,0.00%
78438,Javaka Thompson,Illinois State,2015,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
57171,Tony Wills,Illinois State,2015,Jr,9.09%,4.44%,1.52%,58.33%,34.48%,33.33%,3.03%,2.22%,0.00%
43143,Alex Austin,Illinois,2015,Jr,25.00%,0.00%,0.00%,20.00%,50.00%,36.84%,12.50%,20.00%,0.00%
41492,Leron Black,Illinois,2015,RS-So,12.50%,3.85%,NA,0.00%,11.76%,NA,12.50%,3.85%,0.00%
54834,Jalen Coleman-Lands,Illinois,2015,Fr,18.75%,11.54%,1.02%,0.00%,19.44%,21.93%,6.25%,0.00%,0.00%
61159,Michael Finke,Illinois,2015,Fr,7.89%,4.00%,1.01%,41.67%,24.14%,14.52%,28.95%,6.00%,0.00%
56659,Malcolm Hill,Illinois,2015,Jr,10.13%,7.08%,1.75%,45.45%,22.63%,14.29%,10.13%,1.33%,0.00%
64145,Aaron Jordan,Illinois,2015,Fr,27.27%,11.11%,5.36%,83.33%,13.33%,22.50%,9.09%,0.00%,0.00%
31222,Khalid Lewis,Illinois,2015,Sr,15.00%,13.21%,0.00%,35.29%,28.21%,0.00%,2.50%,1.89%,0.00%
79847,Cameron Liss,Illinois,2015,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
56660,Maverick Morgan,Illinois,2015,Jr,5.17%,3.40%,NA,10.00%,21.25%,NA,12.07%,1.36%,11.11%
24684,Kendrick Nunn,Illinois,2015,Jr,14.75%,8.91%,1.66%,22.73%,17.74%,24.56%,4.92%,0.00%,0.00%
56661,Jaylon Tate,Illinois,2015,Jr,22.22%,40.00%,0.00%,0.00%,30.77%,12.50%,0.00%,0.00%,NA
28208,Mike Thorne,Illinois,2015,RS-Sr,10.53%,0.00%,NA,21.05%,18.75%,NA,18.42%,6.45%,0.00%
59510,D.J. Williams,Illinois,2015,Fr,11.76%,0.00%,0.00%,70.00%,58.33%,25.00%,17.65%,4.17%,0.00%
97809,Tavin Askew,Incarnate Word,2015,Jr,50.00%,0.00%,NA,100.00%,0.00%,NA,50.00%,0.00%,0.00%
58875,Mitchell Badillo,Incarnate Word,2015,Sr,12.20%,11.43%,0.00%,33.33%,42.31%,23.81%,2.44%,2.86%,0.00%
58879,Sam Burmeister,Incarnate Word,2015,So,28.30%,18.18%,0.00%,21.21%,12.50%,17.14%,1.89%,0.00%,0.00%
44096,Derail Green,Incarnate Word,2015,So,8.45%,3.57%,0.00%,30.56%,16.92%,14.29%,15.49%,1.79%,0.00%
58880,Kyle Hittle,Incarnate Word,2015,Sr,12.84%,5.26%,0.65%,37.50%,20.00%,16.30%,9.17%,0.00%,0.00%
58881,Phillip Johnson,Incarnate Word,2015,Jr,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%
81329,Shawn Johnson,Incarnate Word,2015,So,13.43%,13.79%,0.00%,32.14%,31.58%,20.75%,16.42%,0.00%,0.00%
44165,Jerred Kite,Incarnate Word,2015,Jr,18.18%,0.00%,NA,14.29%,0.00%,NA,18.18%,100.00%,0.00%
89006,Tyler Singleton,Incarnate Word,2015,Fr,14.29%,3.77%,0.00%,50.00%,11.76%,0.00%,5.71%,3.77%,0.00%
97810,Simi Socks,Incarnate Word,2015,Fr,0.00%,2.50%,0.00%,26.32%,12.50%,0.00%,11.90%,0.00%,0.00%
81330,Jontrell Walker,Incarnate Word,2015,So,14.58%,9.68%,0.00%,33.33%,26.19%,19.48%,2.08%,0.00%,0.00%
30529,Devonte Brown,Indiana State,2015,Sr,10.42%,6.50%,0.00%,45.71%,34.52%,29.69%,2.78%,4.88%,0.00%
73369,Niels Bunschoten,Indiana State,2015,Jr,10.00%,0.00%,1.52%,66.67%,54.55%,27.66%,15.00%,0.00%,0.00%
30530,Brandon Burnett,Indiana State,2015,Sr,27.78%,0.00%,0.00%,50.00%,33.33%,10.00%,11.11%,20.00%,0.00%
89168,Everett Clemons,Indiana State,2015,Jr,18.18%,14.58%,0.00%,25.00%,25.00%,40.00%,12.12%,4.17%,0.00%
80841,Brandon Murphy,Indiana State,2015,So,11.25%,5.88%,NA,31.71%,14.29%,NA,28.75%,5.88%,4.00%
80842,Laquarious Paige,Indiana State,2015,Fr,0.00%,0.00%,0.00%,0.00%,20.00%,14.29%,33.33%,0.00%,0.00%
80843,Grant Prusator,Indiana State,2015,Jr,NA,50.00%,0.00%,NA,0.00%,13.33%,NA,0.00%,NA
85243,Emondre Rickman,Indiana State,2015,Fr,0.00%,9.52%,NA,33.33%,17.65%,NA,31.03%,14.29%,25.00%
57178,Brenton Scott,Indiana State,2015,So,8.54%,4.90%,1.05%,39.02%,28.36%,23.73%,2.44%,1.96%,0.00%
42601,Khristian Smith,Indiana State,2015,Sr,7.04%,2.42%,0.00%,25.71%,30.77%,22.73%,11.27%,0.81%,0.00%
44221,Matt Van Scyoc,Indiana State,2015,Jr,7.69%,17.65%,0.70%,33.33%,29.17%,28.26%,7.69%,8.82%,0.00%
84076,Ogugua Anunoby,Indiana,2015,Fr,14.75%,36.36%,8.33%,52.17%,33.33%,38.46%,21.31%,9.09%,21.43%
28743,Max Bielfeldt,Indiana,2015,Sr,10.00%,4.08%,0.00%,48.28%,29.03%,25.81%,15.00%,6.12%,0.00%
52355,"James Blackmon, Jr.",Indiana,2015,So,11.63%,14.29%,0.00%,63.64%,30.00%,42.42%,11.63%,7.14%,0.00%
52030,Thomas Bryant,Indiana,2015,Fr,4.64%,17.14%,0.00%,35.00%,62.50%,20.00%,12.58%,5.71%,19.05%
56245,Ryan Burton,Indiana,2015,Sr,NA,NA,0.00%,NA,NA,NA,NA,NA,0.00%
24263,Yogi Ferrell,Indiana,2015,Sr,6.25%,4.04%,0.63%,34.78%,33.85%,37.23%,2.68%,1.01%,0.00%
24322,Collin Hartman,Indiana,2015,Jr,5.88%,0.00%,0.00%,54.55%,15.38%,42.22%,2.94%,9.09%,0.00%
52349,Robert Johnson (2),Indiana,2015,So,19.44%,5.88%,2.11%,50.00%,25.00%,30.36%,2.78%,5.88%,0.00%
83934,Juwan Morgan,Indiana,2015,Fr,28.57%,33.33%,0.00%,50.00%,20.00%,40.00%,21.43%,0.00%,0.00%
97429,Harrison Niego,Indiana,2015,Fr,0.00%,0.00%,0.00%,NA,NA,20.00%,0.00%,0.00%,NA
79850,Tim Priller,Indiana,2015,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
101283,Quentin Taylor,Indiana,2015,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
104621,Jackson Tharp,Indiana,2015,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
24319,Troy Williams,Indiana,2015,Jr,6.67%,5.77%,0.00%,46.77%,24.32%,29.79%,8.48%,3.85%,25.00%
30528,Nick Zeisloft,Indiana,2015,Sr,0.00%,12.50%,0.77%,50.00%,25.00%,42.11%,0.00%,0.00%,0.00%
48870,Kelvin Amayo,Iona,2015,RS-Sr,25.00%,20.00%,0.00%,25.00%,0.00%,NA,0.00%,0.00%,NA
44719,Taylor Bessick,Iona,2015,Jr,10.64%,0.00%,NA,36.36%,0.00%,NA,23.40%,0.00%,18.18%
80903,Schadrac Casimir,Iona,2015,RS-So,28.57%,0.00%,0.00%,25.00%,33.33%,14.29%,0.00%,0.00%,NA
44580,A.J. English III,Iona,2015,Sr,11.30%,7.84%,0.42%,37.50%,37.50%,28.67%,5.22%,0.00%,0.00%
58242,Ryden Hines,Iona,2015,Jr,33.33%,0.00%,0.00%,0.00%,0.00%,33.33%,0.00%,0.00%,NA
85400,Rickey McGill,Iona,2015,Fr,7.69%,0.00%,0.00%,23.08%,37.50%,25.00%,3.85%,0.00%,0.00%
57376,Deyshonee Much,Iona,2015,So,8.62%,3.57%,0.00%,41.67%,20.00%,24.18%,6.90%,0.00%,0.00%
80902,Ibn Muhammad,Iona,2015,Sr,16.67%,0.00%,1.15%,56.25%,71.43%,27.45%,0.00%,0.00%,NA
88678,Benjamin Nwokeabia,Iona,2015,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
85424,Jahaad Proctor,Iona,2015,Fr,2.27%,0.00%,1.96%,53.33%,27.27%,16.67%,6.82%,0.00%,0.00%
24668,Aaron Rountree,Iona,2015,Sr,6.67%,1.33%,0.00%,25.00%,31.71%,16.67%,14.67%,0.00%,9.09%
84799,Jordan Washington (2),Iona,2015,Jr,7.46%,8.70%,NA,46.08%,35.71%,NA,17.98%,2.90%,0.00%
98937,Saren Westrop,Iona,2015,Fr,NA,NA,100.00%,NA,NA,0.00%,NA,NA,NA
58245,Isaiah Williams,Iona,2015,Sr,9.09%,11.11%,0.88%,46.67%,14.29%,21.09%,17.05%,0.00%,6.25%
50956,Jordan Ashton,Iowa State,2015,Jr,33.33%,0.00%,5.88%,50.00%,0.00%,38.46%,0.00%,0.00%,NA
24320,Deonte Burton (2),Iowa State,2015,Jr,4.88%,11.32%,2.78%,60.00%,26.32%,5.00%,8.54%,11.32%,7.69%
89998,Simeon Carter,Iowa State,2015,Fr,0.00%,0.00%,NA,NA,0.00%,NA,0.00%,0.00%,NA
56833,Hallice Cooke,Iowa State,2015,So,12.50%,12.50%,0.00%,50.00%,0.00%,25.00%,0.00%,0.00%,NA
93381,Brady Ernst,Iowa State,2015,RS-Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
57005,Jameel McKay,Iowa State,2015,Sr,5.88%,10.53%,NA,19.51%,29.41%,NA,11.76%,18.42%,18.75%
27050,Naz Long,Iowa State,2015,RS-Sr,0.00%,8.33%,1.96%,25.00%,57.14%,27.03%,0.00%,8.33%,0.00%
56883,Monte Morris,Iowa State,2015,Jr,10.83%,4.86%,0.00%,42.86%,29.27%,26.15%,0.83%,1.39%,0.00%
31320,Abdel Nader,Iowa State,2015,Sr,3.45%,7.53%,0.00%,33.33%,26.67%,21.43%,1.15%,4.30%,0.00%
97464,Stuart Nezlek,Iowa State,2015,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
42429,Georges Niang,Iowa State,2015,Sr,4.55%,7.84%,0.00%,19.44%,36.19%,28.05%,5.19%,5.39%,0.00%
56884,Matt Thomas,Iowa State,2015,Jr,17.65%,3.08%,0.50%,57.14%,21.62%,28.07%,11.76%,9.23%,0.00%
79852,Nicholas Baer,Iowa,2015,Fr,15.79%,7.14%,0.00%,28.57%,33.33%,11.11%,0.00%,14.29%,0.00%
42315,Anthony Clemmons,Iowa,2015,Sr,9.64%,5.08%,3.61%,50.00%,30.00%,33.33%,0.00%,1.69%,0.00%
79854,Brady Ellingson,Iowa,2015,Fr,0.00%,0.00%,0.00%,NA,100.00%,30.43%,0.00%,0.00%,NA
71546,Andrew Fleming (2),Iowa,2015,Fr,0.00%,0.00%,0.00%,NA,0.00%,66.67%,0.00%,0.00%,NA
33244,Mike Gesell,Iowa,2015,Sr,6.02%,12.64%,2.38%,42.50%,32.79%,42.31%,2.41%,0.00%,0.00%
56664,Peter Jok,Iowa,2015,Jr,10.91%,3.94%,1.06%,31.58%,35.80%,38.74%,7.27%,0.79%,0.00%
97431,Dale Jones,Iowa,2015,Jr,0.00%,0.00%,0.00%,0.00%,25.00%,16.67%,50.00%,0.00%,0.00%
97432,Michael Soukup,Iowa,2015,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
97433,Steven Soukup,Iowa,2015,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
27774,Dominique Uhl,Iowa,2015,So,0.00%,5.88%,1.89%,33.33%,42.42%,25.81%,20.51%,9.80%,7.69%
61244,Okey Ukah,Iowa,2015,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
24236,Jarrod Uthoff,Iowa,2015,Sr,11.46%,6.06%,0.61%,28.57%,34.38%,35.29%,9.38%,3.54%,6.25%
84071,Ahmad Wagner,Iowa,2015,Fr,8.00%,10.00%,0.00%,37.50%,0.00%,0.00%,12.00%,20.00%,0.00%
88714,Christian Williams (2),Iowa,2015,Fr,0.00%,12.50%,0.00%,25.00%,40.00%,33.33%,20.00%,12.50%,0.00%
24650,Adam Woodbury,Iowa,2015,Sr,5.43%,5.88%,NA,31.03%,28.89%,NA,15.22%,2.94%,0.00%
81493,Michael Calder,Fort Wayne,2015,Sr,9.38%,5.26%,0.78%,44.00%,42.86%,30.12%,2.08%,2.63%,0.00%
43185,Brent Calhoun,Fort Wayne,2015,Jr,3.23%,0.00%,NA,30.77%,23.81%,NA,11.29%,1.52%,0.00%
57500,Mo Evans,Fort Wayne,2015,Jr,7.14%,3.92%,0.00%,57.14%,32.14%,20.63%,0.00%,0.00%,NA
88081,Kason Harrell,Fort Wayne,2015,Fr,0.00%,0.00%,0.00%,0.00%,100.00%,50.00%,0.00%,0.00%,NA
81496,John Konchar,Fort Wayne,2015,Fr,8.28%,2.86%,0.00%,36.54%,34.78%,21.88%,14.79%,2.86%,11.54%
31179,Max Landis,Fort Wayne,2015,Sr,19.05%,4.65%,0.38%,41.67%,31.25%,25.69%,0.00%,1.16%,0.00%
57499,Trevor Osborn,Fort Wayne,2015,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
43414,Andrew Poulter,Fort Wayne,2015,Jr,100.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,0.00%,NA
43182,Joe Reed,Fort Wayne,2015,Sr,13.60%,8.33%,0.00%,30.77%,26.47%,38.89%,7.20%,2.08%,0.00%
88084,Charles Ruise,Fort Wayne,2015,Fr,13.64%,6.25%,0.00%,36.36%,22.73%,15.00%,9.09%,0.00%,0.00%
59313,DeAngelo Stewart,Fort Wayne,2015,Jr,10.00%,0.00%,0.75%,50.00%,37.50%,23.08%,12.50%,0.00%,0.00%
52329,Racine Talla,Fort Wayne,2015,So,27.78%,10.00%,5.00%,16.67%,25.00%,18.75%,11.11%,0.00%,50.00%
31665,Mason Archie II,IUPUI,2015,Sr,14.58%,9.68%,3.23%,42.86%,39.29%,24.44%,12.50%,3.23%,0.00%
31536,Marcellus Barksdale,IUPUI,2015,Sr,8.97%,8.42%,0.00%,43.24%,25.45%,26.09%,5.13%,1.05%,0.00%
81498,Aaron Brennan,IUPUI,2015,So,8.62%,10.77%,0.00%,30.43%,24.49%,0.00%,12.07%,1.54%,0.00%
57386,Darell Combs,IUPUI,2015,Jr,16.54%,6.00%,0.00%,47.14%,30.00%,25.64%,0.00%,0.00%,NA
