GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,DunkAss,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
109697,Rashad Lindsey,Arkansas State ,2017,Sr,15,6,1,0,0,0,93,43,6,59,20,16,28,25
108113,Andrew Riley,Arkansas State ,2017,Sr,1,1,0,0,0,0,4,2,0,4,2,1,0,0
106994,Jake Scoggins,Arkansas State ,2017,Fr,10,4,4,0,0,0,8,2,1,0,0,0,2,1
108073,Deven Simms,Arkansas State ,2017,Sr,81,42,7,2,2,0,100,44,4,58,21,14,84,58
108115,Tristin Walley,Arkansas State ,2017,Jr,55,23,5,2,2,0,17,8,1,69,25,25,43,30
107066,Christian Willis,Arkansas State ,2017,So,1,1,0,0,0,0,1,0,0,1,0,0,0,0
107046,Adrio Bailey,Arkansas,2017,So,34,26,14,6,5,4,38,8,5,0,0,0,21,16
107065,Jaylen Barford,Arkansas,2017,Sr,60,37,7,0,0,0,113,43,8,149,68,40,56,40
41315,Anton Beard,Arkansas,2017,Sr,34,18,6,0,0,0,59,22,2,79,25,17,53,41
107096,Arlando Cook,Arkansas,2017,Sr,12,9,4,0,0,0,27,7,3,0,0,0,7,3
97090,Daniel Gafford,Arkansas,2017,Fr,100,86,53,44,42,34,106,29,9,0,0,0,110,52
107418,Darious Hall,Arkansas,2017,Fr,34,24,9,5,5,3,32,7,1,25,11,9,35,18
115278,Jonathan Holmes (2),Arkansas,2017,So,4,2,1,0,0,0,3,2,0,4,1,0,2,1
106867,C.J. Jones (2),Arkansas,2017,So,4,1,1,0,0,0,35,12,4,74,26,26,17,13
89349,Daryl Macon,Arkansas,2017,Sr,49,27,9,1,1,1,73,27,4,146,59,29,97,83
121330,Gabe Osabuohien,Arkansas,2017,Fr,10,6,4,3,3,2,9,3,2,4,0,0,7,2
56830,Dustin Thomas,Arkansas,2017,Sr,11,8,4,0,0,0,52,22,13,1,0,0,42,28
42081,Trey Thompson,Arkansas,2017,Sr,40,26,12,5,4,3,44,15,14,0,0,0,23,15
85998,Tucker Blackwell,Army,2017,Fr,17,8,0,0,0,0,25,9,2,62,27,19,12,5
85247,Will Culliton,Army,2017,So,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99019,Cayne Edwards,Army,2017,Jr,3,3,1,0,0,0,1,0,0,0,0,0,3,2
99020,John Emezie,Army,2017,Jr,25,9,1,0,0,0,5,3,0,28,14,12,5,4
99021,Parker Fennema,Army,2017,Jr,1,1,0,0,0,0,0,0,0,3,1,0,2,1
99022,Jordan Fox,Army,2017,Jr,34,19,2,0,0,0,48,15,5,123,45,38,32,30
111243,Tommy Funk,Army,2017,So,77,43,6,0,0,0,37,12,1,61,23,14,33,18
124706,Lonnie Grayson,Army,2017,Fr,4,2,1,0,0,0,12,4,1,31,11,8,6,5
99023,Jason Houle,Army,2017,Jr,0,0,0,0,0,0,1,0,0,1,0,0,0,0
82921,Jacob Kessler,Army,2017,Jr,43,29,19,0,0,0,13,7,4,28,6,6,28,20
124705,Alex King,Army,2017,Fr,54,29,17,0,0,0,33,9,4,65,31,30,34,23
111244,Lance Lawson,Army,2017,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124704,Mark Madden,Army,2017,Fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85220,John Miller,Army,2017,Jr,14,8,6,4,3,3,0,0,0,0,0,0,4,1
82922,Luke Morrison,Army,2017,Sr,16,8,4,0,0,0,37,14,7,94,42,42,11,8
82924,Mark Pollack,Army,2017,Sr,0,0,0,0,0,0,1,0,0,3,1,1,0,0
111246,Keeston Smith,Army,2017,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85814,Babacar Thiombane,Army,2017,Fr,13,8,3,0,0,0,7,1,0,0,0,0,6,3
111248,Matthew Wilson,Army,2017,So,135,90,59,3,3,3,84,41,31,0,0,0,70,38
97474,Cole Blackstock,Auburn,2017,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84102,Bryce Brown,Auburn,2017,Jr,37,18,4,4,2,2,55,18,3,174,70,47,53,41
125456,Thomas Collier,Auburn,2017,So,1,1,0,0,0,0,1,0,0,0,0,0,0,0
118050,Malik Dunbar,Auburn,2017,Jr,29,20,6,3,2,1,25,3,1,51,17,16,15,7
124734,Brett Easterling,Auburn,2017,Fr,0,0,0,0,0,0,1,1,0,1,0,0,0,0
85949,Jared Harper (2),Auburn,2017,So,54,22,0,0,0,0,33,8,1,124,44,17,111,95
59505,Mustapha Heron,Auburn,2017,So,68,47,23,13,12,11,105,32,9,101,33,31,102,77
81018,Patrick Keim,Auburn,2017,Sr,0,0,0,0,0,0,0,0,0,2,1,1,2,1
109299,Will Macoy,Auburn,2017,So,0,0,0,0,0,0,2,0,0,2,0,0,2,1
107461,Anfernee McLemore,Auburn,2017,So,54,34,24,27,23,16,23,10,8,37,16,16,28,18
89964,Davion Mitchell,Auburn,2017,Fr,21,13,3,0,0,0,14,2,0,37,11,9,16,10
80507,DeSean Murray,Auburn,2017,Jr,100,61,20,5,5,4,66,22,7,52,18,17,88,73
88842,Chuma Okeke,Auburn,2017,Fr,55,33,18,8,7,3,41,10,0,74,32,29,44,30
59515,Horace Spencer,Auburn,2017,Jr,34,26,12,10,8,3,55,19,11,1,0,0,43,32
121332,Devontae Williams,Auburn,2017,So,1,0,0,0,0,0,0,0,0,0,0,0,2,1
72292,Joan Bernacer,Austin Peay,2017,Fr,1,0,0,0,0,0,0,0,0,5,1,1,0,0
121776,Ivan Cucak,Austin Peay,2017,Fr,4,3,2,0,0,0,8,5,0,1,1,1,4,2
85076,Zach Glotta,Austin Peay,2017,Jr,7,2,0,0,0,0,47,21,1,133,46,34,31,23
121777,Dayton Gumm,Austin Peay,2017,Fr,38,20,3,0,0,0,47,13,1,88,30,28,41,22
85381,Steve Harris,Austin Peay,2017,Jr,43,26,7,0,0,0,89,32,9,14,3,3,47,31
121778,Richard Henderson,Austin Peay,2017,Fr,47,28,15,4,4,4,27,9,3,0,0,0,27,13
81116,Tre' Ivory,Austin Peay,2017,Sr,24,10,2,0,0,0,68,16,3,36,7,7,42,24
118416,Deyshawn Martin,Austin Peay,2017,Jr,2,1,0,0,0,0,1,0,0,8,2,2,2,2
72291,Acoydan McCarthy,Austin Peay,2017,Fr,2,1,1,0,0,0,11,4,1,3,1,1,5,2
81117,Chris Porter-Bunton,Austin Peay,2017,Jr,59,37,9,1,0,0,55,18,6,63,23,23,60,39
81063,Ed Stephens,Austin Peay,2017,Sr,1,1,0,0,0,0,7,2,1,13,4,2,2,2
121779,Terry Taylor,Austin Peay,2017,Fr,126,87,45,6,6,4,113,48,11,71,32,25,114,83
112961,Averyl Ugba,Austin Peay,2017,So,138,97,50,8,6,4,119,45,16,32,9,9,122,85
88795,Ishmael El-Amin,Ball State,2017,Fr,29,14,3,0,0,0,36,11,2,45,10,8,23,15
105812,Zach Gunn,Ball State,2017,Fr,23,11,5,0,0,0,12,4,2,55,17,17,21,15
80758,Francis Kiapway,Ball State,2017,Sr,3,0,0,0,0,0,11,2,1,64,16,10,10,7
124683,Tyler Leedy,Ball State,2017,Fr,1,1,1,0,0,0,0,0,0,0,0,0,0,0
107355,Kyle Mallers,Ball State,2017,So,73,45,22,1,1,1,28,11,6,88,29,29,70,59
85459,Trey Moses,Ball State,2017,Jr,149,95,55,5,5,5,59,24,14,0,0,0,120,68
80345,Tayler Persons,Ball State,2017,Jr,61,32,2,0,0,0,154,69,7,73,27,14,51,35
80763,Sean Sellers,Ball State,2017,Sr,19,13,6,0,0,0,23,5,1,107,40,40,17,14
83958,Tahjai Teague,Ball State,2017,So,139,95,48,18,16,8,47,14,4,33,4,3,83,52
98945,Josh Thompson (2),Ball State,2017,So,4,2,0,0,0,0,0,0,0,10,3,3,8,6
80761,Jeremie Tyler,Ball State,2017,Sr,10,3,2,0,0,0,13,4,2,37,17,16,4,3
81330,Jontrell Walker,Ball State,2017,Jr,10,3,1,0,0,0,12,6,2,35,11,10,10,9
87286,Tristan Clark,Baylor,2017,Fr,46,33,20,10,10,9,80,41,18,5,1,1,40,25
112854,Jonathan Davis (2),Baylor,2017,Jr,1,1,1,0,0,0,2,1,0,4,0,0,1,1
88526,Tyson Jolly,Baylor,2017,Fr,8,6,1,3,3,1,13,1,1,16,2,1,6,5
32757,Manu Lecomte,Baylor,2017,Sr,30,16,1,0,0,0,107,40,0,177,68,56,83,73
73132,Jake Lindsey,Baylor,2017,Jr,26,17,2,0,0,0,18,5,0,35,11,11,12,6
112853,Jo Acuil,Baylor,2017,Sr,97,71,38,30,29,23,209,86,42,18,5,5,90,61
81534,T.J. Maston,Baylor,2017,Sr,62,46,22,10,8,6,154,71,36,15,3,3,37,27
73157,King McClure,Baylor,2017,Jr,32,17,2,0,0,0,46,12,3,93,32,30,35,25
127000,Obim Okeke,Baylor,2017,So,0,0,0,0,0,0,1,0,0,6,1,0,0,0
107003,Nuni Omot,Baylor,2017,Sr,43,29,17,14,12,11,41,13,3,96,40,38,48,39
85648,Mark Vital,Baylor,2017,Fr,60,35,14,9,7,6,65,26,10,6,0,0,59,38
84868,Seth Adelsperger,Belmont,2017,So,45,27,24,7,7,7,3,2,2,0,0,0,20,11
85128,Michael Benkert,Belmont,2017,So,5,4,2,0,0,0,0,0,0,26,2,2,2,1
81121,Amanze Egekeze,Belmont,2017,Sr,73,50,22,3,3,2,43,22,2,191,84,84,77,60
57443,Tyler Hadden,Belmont,2017,Sr,43,34,25,2,2,1,12,4,1,32,9,9,27,21
121781,Caleb Hollander,Belmont,2017,Fr,3,2,0,0,0,0,1,0,0,8,2,2,0,0
106900,Nick Hopkins,Belmont,2017,Fr,5,3,2,0,0,0,10,4,0,110,46,42,10,7
57445,Austin Luke,Belmont,2017,Sr,33,19,1,0,0,0,21,6,0,153,67,31,10,9
84472,Kevin McClain,Belmont,2017,Jr,93,56,9,1,1,1,25,8,2,132,46,42,53,40
81122,Mack Mercer,Belmont,2017,Jr,63,48,25,4,4,4,28,10,1,29,9,9,36,26
121783,Grayson Murphy,Belmont,2017,Fr,8,6,1,0,0,0,1,1,0,6,0,0,1,0
57446,Burton Sampson,Belmont,2017,Sr,11,6,1,0,0,0,2,1,0,15,3,3,13,10
87241,Dylan Windler,Belmont,2017,Jr,133,95,39,20,20,14,26,10,2,134,57,44,88,64
109445,Jeffrey Altidort,Bethune-Cookman,2017,Sr,26,12,3,0,0,0,11,2,0,46,17,13,23,15
80956,Isaiah Bailey,Bethune-Cookman,2017,Jr,59,33,4,6,4,0,92,34,15,72,24,18,119,94
84445,Armani Collins,Bethune-Cookman,2017,Jr,8,5,3,0,0,0,7,2,2,62,15,15,6,5
76383,Shawntrez Davis,Bethune-Cookman,2017,Jr,100,62,35,16,14,13,85,34,19,34,11,11,92,53
107695,Soufiyane Diakite,Bethune-Cookman,2017,Jr,114,74,33,18,15,8,48,19,5,21,8,8,55,37
121877,David Francis,Bethune-Cookman,2017,Jr,19,9,7,0,0,0,21,6,2,5,2,2,21,7
114337,Jamal Gaines,Bethune-Cookman,2017,Sr,2,1,0,0,0,0,7,1,0,6,0,0,2,1
84119,Malik Maitland,Bethune-Cookman,2017,Jr,35,17,0,0,0,0,49,11,3,60,21,13,27,18
84870,Ulmer Manzie,Bethune-Cookman,2017,So,12,6,4,1,1,1,8,0,0,0,0,0,20,8
109444,Rodney Ross,Bethune-Cookman,2017,Sr,4,1,1,0,0,0,5,1,0,0,0,0,2,0
107093,Houston Smith,Bethune-Cookman,2017,So,45,34,8,7,6,2,20,6,2,26,10,9,31,17
109443,Brandon Tabb,Bethune-Cookman,2017,Sr,22,12,5,3,2,2,59,23,9,171,55,47,59,56
79958,Bobby Ahearn,Binghamton,2017,Sr,53,25,11,0,0,0,32,12,8,27,8,8,23,17
85451,Thomas Bruce,Binghamton,2017,Jr,123,84,50,38,34,31,67,26,10,0,0,0,79,40
97403,Everson Davis,Binghamton,2017,Jr,49,27,8,0,0,0,45,16,0,25,12,9,51,35
79957,Jordan McRae (2),Binghamton,2017,Jr,6,4,3,1,1,1,2,1,0,0,0,0,1,1
106721,Fard Muhammad,Binghamton,2017,So,14,7,1,0,0,0,23,7,0,118,48,35,10,5
122162,Albert Odero,Binghamton,2017,Fr,15,6,2,1,1,1,9,3,0,9,1,1,16,9
27731,Dusan Perovic,Binghamton,2017,Sr,13,7,5,0,0,0,9,6,1,7,2,2,12,8
79961,Willie Rodriguez,Binghamton,2017,Sr,84,50,26,5,5,4,55,26,6,55,15,13,55,29
97404,Timmy Rose,Binghamton,2017,Jr,32,13,1,0,0,0,29,11,1,32,12,4,14,8
79960,John Schurman,Binghamton,2017,Jr,3,1,0,0,0,0,1,0,0,7,2,2,2,1
81151,J.C. Show,Binghamton,2017,Jr,39,17,3,0,0,0,89,31,2,150,51,40,29,26
83837,Caleb Stewart,Binghamton,2017,Jr,9,6,0,0,0,0,15,3,0,28,9,9,10,5
107307,Tyler Stewart,Binghamton,2017,Fr,34,20,7,2,2,2,33,9,0,32,11,8,30,20
57857,Yosef Yacob,Binghamton,2017,Sr,0,0,0,0,0,0,0,0,0,2,0,0,0,0
109463,Derrick Alston,Boise State,2017,Fr,0,0,0,0,0,0,1,0,0,2,1,1,0,0
121677,Cam Christon,Boise State,2017,Fr,2,1,0,0,0,0,3,0,0,13,6,5,5,3
109464,Marcus Dickinson,Boise State,2017,So,17,6,0,0,0,0,19,5,0,73,23,20,33,27
80964,Zach Haney,Boise State,2017,Jr,64,40,17,6,4,2,73,33,7,15,4,2,32,16
84288,Malek Harwell,Boise State,2017,So,3,0,0,0,0,0,1,0,0,9,1,1,4,3
89518,Alex Hobbs,Boise State,2017,So,47,31,3,0,0,0,81,36,4,42,15,13,30,26
80965,Chandler Hutchison,Boise State,2017,Sr,78,55,15,11,10,4,131,41,5,102,37,28,126,89
118032,Casdon Jardine,Boise State,2017,So,6,3,1,0,0,0,1,1,0,14,2,2,5,5
86984,Justinian Jessup,Boise State,2017,So,11,7,2,0,0,0,44,21,3,144,66,58,13,13
26505,Robin Jorch,Boise State,2017,Jr,15,9,7,0,0,0,11,6,1,0,0,0,10,5
53031,Christian Sengfelder,Boise State,2017,Sr,79,51,22,2,2,2,36,15,2,113,40,38,45,33
80966,David Wacker,Boise State,2017,Jr,13,9,7,6,5,5,5,1,0,0,0,0,10,7
57284,Lexus Williams,Boise State,2017,Sr,23,13,0,0,0,0,55,25,0,88,38,35,32,27
125493,Mac Bohuny,Boston College,2017,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107258,Kyran Bowman,Boston College,2017,So,97,52,5,5,4,1,110,36,4,170,59,38,58,48
28768,Jordan Chatman,Boston College,2017,Jr,23,11,6,1,0,0,53,21,5,160,64,62,33,29
97682,Gordon Gehan,Boston College,2017,Jr,2,2,2,0,0,0,0,0,0,0,0,0,2,1
57166,Deontae Hawkins,Boston College,2017,Sr,18,13,2,0,0,0,42,16,3,19,6,5,10,8
107555,Sam Holtze,Boston College,2017,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107963,"Vin Baker, Jr.",Boston College,2017,Fr,4,2,1,0,0,0,4,4,1,27,4,4,7,6
54154,Luka Kraljevic,Boston College,2017,Fr,9,5,3,0,0,0,17,6,4,11,3,3,21,12
41647,Ervins Meznieks,Boston College,2017,Jr,1,1,0,0,0,0,0,0,0,6,2,2,3,3
89436,Steffon Mitchell,Boston College,2017,Fr,38,24,8,2,2,1,36,13,7,59,16,15,49,25
76331,Nik Popovic,Boston College,2017,So,145,85,51,26,25,20,68,28,14,21,4,4,67,48
76233,Johncarlos Reyes,Boston College,2017,So,51,30,21,6,5,4,19,6,2,0,0,0,17,8
85560,Jerome Robinson,Boston College,2017,Jr,101,63,21,6,5,4,150,64,26,137,60,39,112,91
121405,Avery Wilson,Boston College,2017,Fr,5,3,0,0,0,0,2,2,1,2,2,1,6,1
106901,Destin Barnes,Boston University,2017,So,3,0,0,0,0,0,1,0,0,7,2,2,2,2
97649,Kamali Chambers,Boston University,2017,Jr,10,4,0,0,0,0,6,0,0,11,2,2,7,4
81146,Will Goff,Boston University,2017,Sr,7,4,2,0,0,0,6,1,0,102,41,40,7,6
58678,Cedric Hankerson,Boston University,2017,Sr,71,36,2,0,0,0,19,5,1,117,39,35,64,36
81145,Nick Havener,Boston University,2017,Sr,75,46,17,1,1,1,49,18,8,3,1,1,30,18
81143,Eric Johnson,Boston University,2017,Sr,4,0,0,0,0,0,16,4,0,34,12,12,12,8
107291,Max Mahoney,Boston University,2017,So,157,108,45,7,7,5,89,39,16,0,0,0,93,50
121696,Sukhmail Mathon,Boston University,2017,Fr,39,21,13,3,1,0,37,13,8,0,0,0,18,9
121697,Javante McCoy,Boston University,2017,Fr,44,19,4,0,0,0,46,18,2,77,34,30,21,12
71581,Cheddi Mosely,Boston University,2017,Sr,2,1,0,0,0,0,2,0,0,3,2,1,0,0
121698,Andrew Petcash,Boston University,2017,Fr,9,6,4,0,0,0,9,4,0,19,9,7,4,2
86041,Tyler Scanlon,Boston University,2017,So,44,30,6,0,0,0,63,24,10,98,38,36,35,32
92813,Walter Whyte,Boston University,2017,Fr,65,38,18,4,3,2,38,10,4,41,16,14,54,35
91361,DeAndre' Austin,Bowling Green,2017,Jr,0,0,0,0,0,0,1,1,0,0,0,0,0,0
85891,Roderick Caldwell,Bowling Green,2017,So,15,3,1,0,0,0,61,24,1,92,36,24,45,34
121754,Nelly Cummings,Bowling Green,2017,Fr,22,13,3,0,0,0,23,7,2,35,10,9,10,7
80756,Matt Fox,Bowling Green,2017,Sr,5,2,2,0,0,0,10,1,1,58,26,26,7,6
107074,Dylan Frye,Bowling Green,2017,So,38,20,3,0,0,0,67,20,3,119,39,32,32,25
121756,Joniya Gadson,Bowling Green,2017,Fr,10,7,3,1,1,0,1,0,0,0,0,0,8,3
109434,Ethan Good,Bowling Green,2017,So,0,0,0,0,0,0,0,0,0,2,0,0,0,0
88811,Derek Koch,Bowling Green,2017,Fr,85,37,17,1,1,1,27,8,2,29,10,8,48,40
85419,Antwon Lillard,Bowling Green,2017,Jr,54,26,7,1,1,1,12,3,0,54,18,10,47,40
121755,Daeqwon Plowden,Bowling Green,2017,Fr,48,22,9,5,5,3,30,11,7,42,12,11,26,15
109432,Justin Turner,Bowling Green,2017,Fr,101,47,9,0,0,0,118,36,7,96,32,29,74,63
109433,Jeffrey Uju,Bowling Green,2017,Jr,18,6,5,0,0,0,10,2,0,2,0,0,7,4
89327,Demajeo Wiggins,Bowling Green,2017,Jr,183,106,63,20,19,19,65,25,11,0,0,0,141,95
88722,Koch Bar,Bradley,2017,So,42,28,22,8,7,6,66,18,9,0,0,0,52,39
76395,Callum Barker,Bradley,2017,Jr,7,5,5,1,1,1,4,0,0,0,0,0,3,0
106894,"Darrell Brown, Jr.",Bradley,2017,So,47,18,1,1,0,0,160,52,5,87,32,26,88,68
121547,Elijah Childs,Bradley,2017,Fr,68,46,33,13,12,12,109,47,25,22,6,6,65,38
97475,Peter Hanley,Bradley,2017,Jr,0,0,0,0,0,0,3,0,0,0,0,0,0,0
54858,Jayden Hodgson,Bradley,2017,So,5,4,1,0,0,0,34,14,3,51,19,19,25,19
89359,Nate Kennell,Bradley,2017,So,20,8,2,0,0,0,51,17,3,123,48,46,20,15
41597,Dwayne Lautier-Ogunleye,Bradley,2017,Jr,52,33,9,1,1,0,28,7,0,52,18,15,81,59
121548,Luqman Lundy,Bradley,2017,Jr,1,0,0,0,0,0,5,1,1,13,2,2,6,2
29002,JoJo McGlaston,Bradley,2017,Sr,7,3,2,3,2,2,14,7,1,14,4,3,13,8
121549,Ryan Stipanovich,Bradley,2017,Fr,3,2,0,0,0,0,6,3,0,20,11,11,11,11
80859,Donte Thomas,Bradley,2017,Sr,90,64,40,13,12,12,120,55,30,26,6,6,69,49
75578,Luuk Bree,Bradley,2017,Jr,7,4,3,0,0,0,39,17,7,43,20,19,10,7
107283,Brandon Anderson,Brown,2017,So,90,37,6,0,0,0,63,26,6,66,20,13,113,99
121856,Desmond Cambridge,Brown,2017,Fr,39,24,17,12,10,9,106,40,21,134,44,40,67,50
121857,Tamenang Choh,Brown,2017,Fr,90,53,20,6,5,4,20,6,1,6,1,1,60,38
121858,Matt DeWolf,Brown,2017,Fr,39,22,14,1,1,1,5,1,1,0,0,0,30,16
107294,David Erebor,Brown,2017,So,5,3,0,0,0,0,1,1,1,0,0,0,3,2
84451,Travis Fuller,Brown,2017,Jr,23,11,4,2,2,1,14,5,2,6,0,0,14,10
85970,Joshua Howard,Brown,2017,So,53,32,14,0,0,0,13,5,2,31,12,12,26,17
118103,Zach Hunsaker,Brown,2017,So,28,11,4,0,0,0,44,12,5,97,37,25,20,17
80719,Jason Massey,Brown,2017,Sr,34,27,11,0,0,0,13,4,1,2,0,0,15,10
121859,George Mawanda-Kalema,Brown,2017,Fr,0,0,0,0,0,0,0,0,0,2,1,1,0,0
97663,Obi Okolie,Brown,2017,Jr,60,31,8,0,0,0,31,13,1,39,11,8,64,42
121855,Jake Shaper,Brown,2017,Fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85259,Chris Sullivan,Brown,2017,Jr,7,3,2,0,0,0,4,2,0,31,11,11,2,2
80720,Patrick Triplett,Brown,2017,Sr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112920,Brandon Carroll,Bryant,2017,Fr,55,24,13,6,6,5,27,12,9,25,7,7,50,33
106940,Adam Grant,Bryant,2017,So,84,44,11,0,0,0,73,23,2,122,46,35,53,41
107165,Tanner Johnson,Bryant,2017,So,8,5,0,0,0,0,4,0,0,80,26,23,5,3
37845,Bosko Kostur,Bryant,2017,Sr,55,33,16,0,0,0,32,13,7,80,32,30,44,37
121737,Ryan Layman,Bryant,2017,Fr,22,14,9,0,0,0,5,1,0,32,10,9,4,3
57313,Aram Martin,Bryant,2017,Sr,7,4,3,0,0,0,1,0,0,3,1,1,2,1
91709,Taylor McHugh,Bryant,2017,Jr,11,6,1,0,0,0,7,2,1,30,9,6,9,7
85879,Ikenna Ndugba,Bryant,2017,So,70,29,2,0,0,0,85,30,3,119,42,20,81,61
40228,Gus Riley,Bryant,2017,Sr,14,7,4,0,0,0,3,0,0,29,8,8,10,7
107260,Sebastian Townes,Bryant,2017,So,106,57,32,0,0,0,71,22,13,5,0,0,75,52
107271,Mantvydas Urmilevicius,Bryant,2017,Fr,37,20,10,0,0,0,7,2,1,0,0,0,17,9
81070,Hunter Ware,Bryant,2017,Sr,36,19,9,0,0,0,64,22,8,11,5,1,13,8
81150,Stephen Brown,Bucknell,2017,Sr,53,35,4,1,1,0,57,21,1,123,45,26,50,43
81152,Nana Foulland,Bucknell,2017,Sr,132,88,51,41,40,31,189,98,53,2,0,0,160,92
87234,Nate Jones,Bucknell,2017,Jr,5,3,1,0,0,0,3,1,0,40,12,11,15,9
84802,Kimbal Mackenzie,Bucknell,2017,Jr,8,0,0,0,0,0,29,9,2,81,31,26,7,6
121699,John Meeks,Bucknell,2017,Fr,20,16,8,1,1,1,5,2,2,9,2,2,6,3
107311,Bruce Moore,Bucknell,2017,So,26,16,9,5,4,3,11,3,2,44,13,13,36,27
121700,Paul Newman,Bucknell,2017,Fr,5,3,1,0,0,0,3,0,0,0,0,0,10,4
97648,Matt O'Reilly,Bucknell,2017,Jr,1,1,0,0,0,0,0,0,0,24,6,6,0,0
107118,Ben Robertson,Bucknell,2017,So,16,10,1,5,4,1,1,1,0,13,3,3,10,3
121701,Jordan Sechan,Bucknell,2017,Fr,1,0,0,0,0,0,2,1,1,8,1,1,0,0
84641,Nate Sestina,Bucknell,2017,Jr,52,34,16,6,4,2,43,25,17,29,12,11,26,20
121702,Jimmy Sotos,Bucknell,2017,Fr,13,6,1,0,0,0,10,1,0,48,20,17,26,21
81153,Zach Thomas,Bucknell,2017,Sr,134,79,24,1,1,1,96,33,5,110,45,38,211,165
107055,Avi Toomer,Bucknell,2017,So,8,5,2,0,0,0,7,1,0,37,17,15,10,10
124684,Gabe Agorioge,Buffalo,2017,Sr,1,0,0,0,0,0,0,0,0,1,1,1,2,1
85656,Brock Bertram,Buffalo,2017,Fr,11,7,5,0,0,0,5,2,2,0,0,0,4,2
109435,Dontay Caruthers,Buffalo,2017,Jr,39,24,10,0,0,0,5,3,0,24,11,10,15,9
56702,Wes Clark,Buffalo,2017,Sr,48,28,0,0,0,0,71,31,3,74,30,23,36,30
121774,Jayvon Graves,Buffalo,2017,Fr,41,16,3,1,1,0,8,1,1,50,15,14,21,13
84329,Jeremy Harris,Buffalo,2017,Jr,80,45,10,7,5,5,58,24,9,143,64,58,37,24
127362,Dominic Johnson,Buffalo,2017,Fr,2,2,2,0,0,0,0,0,0,1,1,1,0,0
85942,Davonta Jordan,Buffalo,2017,So,79,42,6,1,1,0,10,2,0,50,15,15,19,11
90409,C.J. Massinburg,Buffalo,2017,Jr,90,57,10,0,0,0,38,14,2,132,53,47,87,60
117649,Montell McRae,Buffalo,2017,Jr,32,21,10,8,8,6,2,0,0,33,11,10,15,8
126747,Colby Moultrie,Buffalo,2017,Fr,1,0,0,0,0,0,0,0,0,1,0,0,0,0
85074,Nick Perkins,Buffalo,2017,Jr,181,111,62,12,12,12,91,26,14,77,26,24,121,86
121771,James Reese,Buffalo,2017,Fr,2,1,0,0,0,0,3,2,1,27,7,5,6,6
80752,Ikenna Smart,Buffalo,2017,Jr,38,28,19,4,3,3,13,8,4,0,0,0,20,9
107323,Henry Baddley,Butler,2017,So,14,11,9,3,3,2,26,11,8,38,18,15,16,14
107344,Kamar Baldwin,Butler,2017,So,99,60,8,2,1,0,140,59,8,103,34,27,53,39
86024,Joey Brunk,Butler,2017,Fr,14,9,5,1,1,1,2,1,0,0,0,0,6,3
76406,Christian David,Butler,2017,Fr,6,3,3,1,1,1,3,1,1,13,2,2,9,5
121482,Campbell Donovan,Butler,2017,Fr,0,0,0,0,0,0,0,0,0,3,1,1,2,2
84049,Nate Fowler,Butler,2017,Jr,77,61,42,2,2,1,29,10,6,19,7,7,14,12
121483,Jerald Gillens-Butler,Butler,2017,Fr,4,1,0,0,0,0,2,0,0,8,2,2,2,1
71589,Paul Jorgenson,Butler,2017,Jr,28,19,7,0,0,0,63,24,1,120,40,33,20,17
80516,Kelan Martin,Butler,2017,Sr,98,64,11,3,3,1,146,57,12,178,67,50,98,80
85117,Sean McDermott,Butler,2017,So,26,20,6,0,0,0,9,2,1,80,32,31,11,8
88902,Aaron Thompson (3),Butler,2017,Fr,39,20,5,0,0,0,44,17,5,13,2,2,38,24
80288,Tyler Wideman,Butler,2017,Sr,101,76,35,14,13,8,35,12,5,3,0,0,60,48
121528,Rylan Bergersen,Brigham Young,2017,Fr,3,2,0,0,0,0,5,3,0,9,4,4,4,3
97428,Kajon Brown,Brigham Young,2017,Jr,2,1,0,0,0,0,0,0,0,1,0,0,4,2
80581,Elijah Bryant,Brigham Young,2017,Jr,52,29,9,0,0,0,85,46,7,165,68,55,93,79
97546,McKay Cannon,Brigham Young,2017,Jr,15,7,2,0,0,0,12,7,0,38,13,10,9,6
85755,Yoeli Childs,Brigham Young,2017,So,129,95,70,44,43,39,229,100,56,39,13,13,145,89
52548,Payton Dastrup,Brigham Young,2017,So,13,12,7,3,3,2,27,11,4,25,10,10,20,12
84038,Jahshire Hardnett,Brigham Young,2017,So,42,26,5,0,0,0,45,15,3,42,14,12,27,22
71537,T.J. Haws,Brigham Young,2017,So,45,25,7,1,0,0,85,35,7,120,45,41,60,48
81308,Dalton Nixon,Brigham Young,2017,So,40,24,20,0,0,0,21,13,10,19,5,5,35,28
84322,Zac Seljaas,Brigham Young,2017,So,29,24,18,0,0,0,27,12,9,55,16,15,19,17
