GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
89991,Phil Carr,Morgan State,2016,Jr,25,13,9,5,5,28,14,8,9,4,4,40,30
97710,Antonio Gillespie,Morgan State,2016,So,9,4,2,0,0,11,3,3,27,14,12,3,2
109452,Isiah Graves,Morgan State,2016,Jr,16,7,0,2,2,2,0,0,3,1,1,22,15
109451,Tiwian Kendley,Morgan State,2016,Jr,46,24,8,2,2,14,1,1,29,6,5,72,53
109453,Stanley Davis,Morgan State,2016,Fr,13,5,2,0,0,4,1,1,2,0,0,8,2
97711,Tyler Streeter,Morgan State,2016,So,8,7,2,0,0,2,1,1,2,0,0,6,4
109449,David Syfax,Morgan State,2016,Fr,24,14,3,6,6,8,3,2,12,2,2,28,14
58558,Kyle Thomas (2),Morgan State,2016,Sr,24,14,9,6,6,20,6,2,16,7,7,35,24
107136,Tyjhai Byers,Morgan State,2016,Fr,1,1,1,1,1,1,0,0,0,0,0,0,0
57061,Greg Alexander,Mount St. Mary's,2016,Jr,11,9,7,5,5,2,1,0,45,21,21,4,2
58606,Charles Glover,Mount St. Mary's,2016,Jr,3,0,0,0,0,0,0,0,0,0,0,4,3
106746,Ryan Gomes,Mount St. Mary's,2016,Fr,8,4,4,0,0,0,0,0,0,0,0,2,1
109750,Sean Gurdon,Mount St. Mary's,2016,So,0,0,0,0,0,0,0,0,0,0,0,0,0
76941,Elijah Long,Mount St. Mary's,2016,So,73,41,9,0,0,18,4,0,16,7,3,87,64
107155,Randy Miller,Mount St. Mary's,2016,Fr,1,0,0,0,0,0,0,0,1,0,0,2,1
58601,Will Miller,Mount St. Mary's,2016,Sr,1,1,1,0,0,1,0,0,28,6,6,4,3
58604,Khalid Nwandu,Mount St. Mary's,2016,Sr,7,3,2,0,0,0,0,0,0,0,0,2,1
81083,Junior Robinson,Mount St. Mary's,2016,Jr,29,14,6,0,0,6,1,0,40,22,15,43,33
81084,Mawdo Sallah,Mount St. Mary's,2016,So,11,10,5,0,0,5,2,2,0,0,0,5,1
86976,Bryce Thurston,Mount St. Mary's,2016,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
106931,Miles Wilson,Mount St. Mary's,2016,Fr,39,28,10,6,6,11,3,2,13,5,5,22,17
81085,Chris Wray,Mount St. Mary's,2016,Jr,38,27,17,15,14,0,0,0,1,0,0,29,8
56861,Damarcus Croaker,Murray State,2016,Sr,61,43,24,16,15,14,2,1,10,3,3,32,21
107100,Jalen Dupree,Murray State,2016,Fr,15,9,8,1,1,6,2,1,0,0,0,21,10
109515,Jerami Grace,Murray State,2016,So,2,2,1,0,0,2,0,0,12,3,3,5,4
107127,Dondre Griffin,Murray State,2016,Fr,0,0,0,0,0,2,1,1,4,0,0,0,0
89159,Bryce Jones,Murray State,2016,Sr,38,22,9,0,0,23,5,0,41,20,16,52,45
44227,Gee McGhee,Murray State,2016,Sr,13,8,3,0,0,1,0,0,11,2,2,38,28
106710,Terrell Miller,Murray State,2016,Jr,14,9,4,1,1,5,2,0,55,28,26,24,19
89983,Brion Sanchious,Murray State,2016,So,21,14,11,5,4,1,0,0,0,0,0,16,6
57077,Jonathan Stark,Murray State,2016,Jr,44,21,5,2,2,52,27,5,72,33,15,56,49
109516,Jachai Taylor,Murray State,2016,Fr,10,6,4,1,1,2,1,0,13,5,5,3,1
86040,Gilbert Thomas,Murray State,2016,Fr,13,10,9,4,4,2,1,1,1,0,0,6,0
89611,Charles Carrington,North Carolina A&T,2016,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
26742,Eliel Gonzalez,North Carolina A&T,2016,Jr,13,8,1,0,0,1,0,0,8,2,1,20,14
85702,Amari Hamilton,North Carolina A&T,2016,Jr,10,4,1,0,0,5,1,0,14,3,3,13,11
41328,Sam Hunt,North Carolina A&T,2016,Jr,14,7,2,0,0,4,2,0,24,10,8,24,24
104871,Martin Jones,North Carolina A&T,2016,So,1,1,0,0,0,1,0,0,7,2,2,0,0
112908,Davaris McGowens,North Carolina A&T,2016,Jr,27,19,14,5,4,1,1,1,0,0,0,22,11
112909,Joshua Mullins,North Carolina A&T,2016,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
58646,Mike Owona,North Carolina A&T,2016,Sr,0,0,0,0,0,0,0,0,0,0,0,2,0
106738,Raymon Pratt,North Carolina A&T,2016,Fr,22,15,10,1,1,4,0,0,0,0,0,13,7
58590,Nick Reese,North Carolina A&T,2016,Jr,4,3,3,0,0,2,2,0,2,0,0,6,3
31231,Aaron Scales,North Carolina A&T,2016,Sr,12,7,4,0,0,3,2,1,0,0,0,11,3
112910,Donte Watson,North Carolina A&T,2016,Jr,11,10,3,2,2,3,3,1,2,0,0,3,2
58593,James Whitaker,North Carolina A&T,2016,Jr,15,6,5,0,0,4,1,0,6,0,0,7,5
81555,Austin Williams (2),North Carolina A&T,2016,Jr,15,9,1,1,1,0,0,0,3,1,1,16,10
58075,Kyle Benton,North Carolina Central,2016,Sr,21,17,12,2,2,4,1,0,0,0,0,21,8
44425,Patrick Cole,North Carolina Central,2016,Sr,56,34,10,0,0,39,14,1,46,16,9,75,54
80753,Delvin Dickerson,North Carolina Central,2016,Sr,35,27,21,10,9,1,1,0,4,1,1,31,18
32981,Dajuan Graf,North Carolina Central,2016,Sr,53,39,15,0,0,29,12,0,10,5,3,56,44
112903,John Guerra,North Carolina Central,2016,So,0,0,0,0,0,0,0,0,0,0,0,0,0
41317,Raekwon Harney,North Carolina Central,2016,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
81748,Rashaun Madison,North Carolina Central,2016,Sr,15,14,10,0,0,6,2,1,63,19,17,15,8
87658,Marius McAllister,North Carolina Central,2016,So,0,0,0,0,0,0,0,0,0,0,0,0,0
80846,Will Ransom,North Carolina Central,2016,Sr,13,10,9,8,7,0,0,0,0,0,0,0,0
106729,Pablo Rivas,North Carolina Central,2016,Jr,20,16,14,6,5,5,3,3,4,4,4,9,7
44845,Ron Trapps,North Carolina Central,2016,Sr,7,5,2,0,0,4,0,0,26,7,7,11,8
84856,C.J. Wiggins,North Carolina Central,2016,So,5,1,0,0,0,0,0,0,1,0,0,2,2
58284,Michael Wolfe,North Carolina Central,2016,Jr,0,0,0,0,0,0,0,0,0,0,0,2,2
85089,Hasan Abdullah,Navy,2016,So,18,9,1,0,0,14,4,1,19,8,8,29,18
58705,Tim Abruzzo,Navy,2016,Sr,12,9,8,1,1,1,1,1,15,4,4,5,1
58706,Edward Alade,Navy,2016,Sr,7,6,6,2,2,3,3,1,0,0,0,2,0
81176,Shawn Anderson,Navy,2016,Jr,36,23,12,2,2,11,4,1,6,1,1,58,42
99031,Dom Antonelli,Navy,2016,So,0,0,0,0,0,0,0,0,0,0,0,0,0
89007,James Butler,Navy,2016,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
81178,Bryce Dulin,Navy,2016,Jr,19,12,7,5,4,5,3,2,14,5,5,44,30
58710,Zach Fong,Navy,2016,Sr,0,0,0,0,0,2,1,0,15,7,7,0,0
81175,Nourse Fox,Navy,2016,Jr,4,3,0,0,0,1,0,0,0,0,0,7,3
58711,James Hemphill,Navy,2016,Sr,3,1,1,0,0,1,0,0,0,0,0,3,2
84875,George Kiernan,Navy,2016,So,6,5,3,0,0,1,1,0,28,10,9,11,10
81179,Tom Lacey,Navy,2016,Jr,12,11,8,4,4,5,0,0,0,0,0,23,15
99035,Mo Lewis,Navy,2016,So,0,0,0,0,0,0,0,0,0,0,0,0,0
107029,Kyran McClure,Navy,2016,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
85206,Ryan Pearson (2),Navy,2016,So,6,4,4,0,0,5,2,1,17,3,2,3,2
58713,Grant Vermeer,Navy,2016,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
112937,Evan Wieck,Navy,2016,Fr,9,8,8,0,0,1,0,0,0,0,0,10,6
101375,Tanner Borchardt,Nebraska,2016,So,0,0,0,0,0,0,0,0,0,0,0,0,0
116090,Mohammad Elradi,Nebraska,2016,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
56671,Nick Fuller,Nebraska,2016,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
50092,Anton Gill,Nebraska,2016,Jr,4,2,2,1,1,5,0,0,5,2,2,4,3
107037,Jeriah Horne,Nebraska,2016,Fr,3,2,1,1,1,3,0,0,10,4,4,2,2
86054,Michael Jacobson,Nebraska,2016,So,8,5,3,0,0,9,2,1,5,0,0,13,6
81548,Malcolm Laws,Nebraska,2016,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
42068,Jack McVeigh,Nebraska,2016,So,3,2,2,1,1,5,1,0,31,13,13,17,13
74079,Ed Morrow,Nebraska,2016,So,23,17,12,5,5,9,2,0,0,0,0,26,15
86028,Isaiah Roby,Nebraska,2016,Fr,12,7,4,3,3,3,2,0,2,1,1,10,9
112874,Jason Shultis,Nebraska,2016,So,0,0,0,0,0,0,0,0,0,0,0,0,0
81292,Evan Taylor,Nebraska,2016,Jr,13,6,2,0,0,9,4,1,2,0,0,17,12
76944,Jordy Tshimanga,Nebraska,2016,Fr,5,3,3,0,0,2,0,0,0,0,0,7,6
72602,Glynn Watson,Nebraska,2016,So,25,15,3,0,0,38,12,1,26,12,7,41,37
37821,Tai Webster,Nebraska,2016,Sr,60,38,11,0,0,28,5,2,27,9,7,71,49
109474,John Carlson,Nevada,2016,So,0,0,0,0,0,0,0,0,0,0,0,0,0
80783,Jordan Caroline,Nevada,2016,So,38,29,17,8,7,14,7,5,10,4,3,61,34
84546,Lindsey Drew,Nevada,2016,So,19,11,6,2,2,7,2,1,12,8,6,25,14
57232,D.J. Fenner,Nevada,2016,Sr,24,14,7,1,1,24,13,4,33,17,14,54,43
80953,Elijah Foster,Nevada,2016,Jr,7,4,4,2,2,4,3,2,0,0,0,6,3
109473,Josh Hall,Nevada,2016,Fr,10,2,0,0,0,8,2,1,4,3,3,5,4
57314,Leland King II,Nevada,2016,Jr,6,5,5,1,1,0,0,0,4,1,1,3,2
109471,David Kyle,Nevada,2016,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
28295,Marcus Marshall,Nevada,2016,Sr,17,14,9,0,0,20,12,3,92,36,26,59,48
97492,Cameron Oliver,Nevada,2016,So,29,23,16,15,14,19,6,2,43,18,16,38,29
52038,Devearl Ramsey,Nevada,2016,Fr,3,0,0,0,0,2,0,0,0,0,0,5,4
109470,Charlie Tooley,Nevada,2016,Fr,0,0,0,0,0,0,0,0,1,1,1,0,0
80681,Collin Weaver,Nevada,2016,So,0,0,0,0,0,0,0,0,0,0,0,0,0
79968,Keon Burns,New Hampshire,2016,Jr,0,0,0,0,0,0,0,0,2,1,1,0,0
79969,Iba Camara,New Hampshire,2016,Jr,17,13,11,2,2,2,0,0,0,0,0,26,15
57849,Daniel Dion,New Hampshire,2016,Sr,12,7,3,0,0,11,6,0,68,31,25,48,38
79971,Tanner Leissner,New Hampshire,2016,Jr,14,10,7,1,1,19,9,3,14,4,3,39,34
109264,Kijana Love,New Hampshire,2016,Fr,2,0,0,0,0,4,1,1,4,1,1,0,0
86046,John Ogwuche,New Hampshire,2016,Fr,6,3,1,0,0,1,0,0,3,0,0,11,8
80624,Jordan Reed (2),New Hampshire,2016,So,11,3,1,0,0,1,0,0,17,4,4,15,11
106747,Luke Rosinski,New Hampshire,2016,Fr,3,1,1,1,1,0,0,0,0,0,0,2,0
57852,Jaleen Smith,New Hampshire,2016,Sr,40,30,5,0,0,9,5,0,28,13,7,47,36
112819,Ken Uhlar,New Hampshire,2016,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
97413,David Watkins,New Hampshire,2016,So,1,1,0,0,0,1,0,0,5,2,2,5,2
57623,Ian Baker,New Mexico State,2016,Sr,43,27,6,2,2,22,9,2,57,17,10,82,69
27053,Tanveer Bhullar,New Mexico State,2016,Jr,1,1,1,0,0,0,0,0,0,0,0,6,2
97615,Eli Chuha,New Mexico State,2016,So,44,29,22,3,3,5,2,1,2,0,0,56,39
109581,Chance Ellis,New Mexico State,2016,So,0,0,0,0,0,2,1,0,17,5,5,1,1
109582,Joe Garza,New Mexico State,2016,Jr,0,0,0,0,0,0,0,0,3,2,2,6,6
85628,Jermaine Haley,New Mexico State,2016,Fr,11,8,4,1,1,2,1,0,5,2,2,16,8
81424,Braxton Huggins,New Mexico State,2016,Jr,21,14,10,4,4,11,6,1,46,22,22,49,42
109784,Jemerrio Jones,New Mexico State,2016,Jr,38,27,15,6,5,6,4,1,4,0,0,26,18
109584,Marlon Jones,New Mexico State,2016,Jr,2,2,2,1,1,2,1,1,0,0,0,0,0
42059,Sidy N'dir,New Mexico State,2016,So,10,8,3,3,3,3,1,0,5,3,3,30,23
81425,Jayln Pennie,New Mexico State,2016,Jr,1,1,0,0,0,4,3,0,2,0,0,3,1
81428,Matt Taylor,New Mexico State,2016,Jr,37,27,18,15,14,7,1,0,8,2,2,16,8
81429,Jonathan Wilkins,New Mexico State,2016,Jr,8,6,6,3,3,5,1,1,5,1,1,5,3
80949,Xavier Adams,New Mexico,2016,Jr,4,4,4,4,4,2,0,0,0,0,0,2,2
28276,Obij Aget,New Mexico,2016,Sr,18,12,10,8,6,6,2,0,0,0,0,7,4
28235,Elijah Brown,New Mexico,2016,Jr,30,18,9,4,3,28,10,4,61,18,11,92,74
80950,Joe Furstinger,New Mexico,2016,Jr,5,4,4,3,2,1,0,0,0,0,0,3,2
76745,Jalen Harris (2),New Mexico,2016,Fr,17,11,2,3,3,11,5,1,4,1,0,25,19
84086,Jordan Hunter,New Mexico,2016,So,7,6,0,0,0,8,2,0,4,3,1,17,15
107341,Damien Jefferson,New Mexico,2016,Fr,15,12,6,3,3,6,2,1,9,1,1,18,8
84292,Dane Kuiper,New Mexico,2016,So,8,6,5,2,2,5,1,1,17,9,8,10,9
82908,Sam Logwood,New Mexico,2016,Jr,17,9,6,2,2,16,5,1,1,1,1,28,20
80982,Connor MacDougall,New Mexico,2016,So,5,4,4,1,1,3,1,0,0,0,0,17,12
84373,Anthony Mathis,New Mexico,2016,So,0,0,0,0,0,1,1,1,3,1,1,0,0
106654,Aher Uguak,New Mexico,2016,Fr,3,2,0,0,0,0,0,0,0,0,0,6,3
44238,Tim Williams (3),New Mexico,2016,Sr,18,15,8,3,3,8,3,3,1,0,0,22,16
58905,Tevin Broyles,New Orleans,2016,Sr,27,16,9,1,1,1,0,0,4,0,0,21,15
107072,A.J. Cheeseman,New Orleans,2016,Fr,2,1,0,0,0,1,0,0,0,0,0,0,0
89137,Danny Cohen,New Orleans,2016,So,0,0,0,0,0,0,0,0,0,0,0,0,0
85453,Coleman Edwards,New Orleans,2016,So,1,0,0,0,0,0,0,0,1,0,0,0,0
58907,Nate Frye,New Orleans,2016,Sr,27,18,5,1,1,4,2,0,5,3,3,32,26
58908,Christavious Gill,New Orleans,2016,Sr,33,22,9,0,0,10,6,4,44,13,11,43,28
86540,Matthew Jiles,New Orleans,2016,Jr,1,0,0,0,0,0,0,0,1,1,1,0,0
108021,Makur Puou,New Orleans,2016,Jr,19,16,13,8,8,7,1,1,0,0,0,10,2
85190,Cameron Reed,New Orleans,2016,So,0,0,0,0,0,0,0,0,4,1,1,1,1
107632,Bryson Robinson,New Orleans,2016,Fr,0,0,0,0,0,1,0,0,0,0,0,2,1
82081,Jorge Rosa,New Orleans,2016,Jr,7,5,4,0,0,0,0,0,17,5,5,4,2
81343,Travin Thibodeaux,New Orleans,2016,Jr,19,10,7,6,5,7,2,2,0,0,0,20,12
97813,Erik Thomas,New Orleans,2016,Sr,68,54,43,21,19,15,7,3,3,2,2,61,48
97815,Venjie Wallis,New Orleans,2016,Fr,1,1,0,0,0,0,0,0,0,0,0,0,0
81345,Michael Zeno,New Orleans,2016,Jr,19,9,5,7,5,2,0,0,0,0,0,13,8
90836,Chris Barton,Niagara,2016,So,13,6,1,0,0,4,3,3,19,10,10,28,20
56849,Kahlil Dukes,Niagara,2016,Jr,58,26,5,0,0,30,11,0,52,22,16,50,48
107655,Shane Gatling,Niagara,2016,Fr,11,7,3,0,0,8,3,1,39,12,12,8,5
86136,Kevin Larkin,Niagara,2016,So,6,3,1,0,0,3,0,0,13,3,3,4,4
109418,Dwayne Pow,Niagara,2016,So,7,4,1,0,0,2,1,0,0,0,0,9,7
85088,Marvin Prochet,Niagara,2016,So,28,19,17,1,1,13,8,6,27,7,7,15,12
97799,Dominic Robb,Niagara,2016,So,28,22,17,6,6,12,5,3,0,0,0,15,10
80915,Matt Scott,Niagara,2016,Jr,51,31,9,1,1,23,9,2,61,24,23,71,55
58592,Maurice Taylor (2),Niagara,2016,Sr,11,6,2,1,0,0,0,0,0,0,0,15,9
97800,Alioune Tew,Niagara,2016,Jr,3,1,0,0,0,0,0,0,0,0,0,4,3
107261,James Towns,Niagara,2016,Fr,24,12,0,1,1,8,3,1,12,4,1,20,16
97816,Johnathan Bell,Nicholls State,2016,Sr,60,36,12,0,0,15,8,2,14,2,2,60,44
44131,Ja'Dante' Frye,Nicholls State,2016,Sr,25,14,8,3,3,8,4,0,22,10,10,32,27
80633,DeAndre Harris,Nicholls State,2016,Sr,25,20,4,3,3,11,3,0,14,3,0,43,34
32718,Luka Kamber,Nicholls State,2016,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
58308,Tre O'Neal,Nicholls State,2016,Sr,8,4,0,0,0,0,0,0,3,0,0,7,5
107949,Jahvaughn Powell,Nicholls State,2016,Jr,29,15,4,0,0,8,3,1,34,16,12,37,30
57102,Stevie Repichowski,Nicholls State,2016,Jr,7,6,3,0,0,2,1,1,35,15,13,7,4
107697,Lafayette Rutledge,Nicholls State,2016,Jr,2,1,0,0,0,0,0,0,29,11,10,9,6
58916,Liam Thomas,Nicholls State,2016,Sr,18,15,11,8,7,1,0,0,2,0,0,23,15
81568,Adam Ward,Nicholls State,2016,Sr,5,2,2,2,1,2,1,1,0,0,0,3,0
97821,Brett Weaver,Nicholls State,2016,So,0,0,0,0,0,0,0,0,1,0,0,0,0
37818,Zach Young,Nicholls State,2016,Jr,0,0,0,0,0,0,0,0,0,0,0,2,2
107160,Ronald Alston,N.J.I.T.,2016,Fr,3,2,1,1,1,1,1,0,7,2,2,0,0
85245,Mohamed Bendary,N.J.I.T.,2016,So,6,2,2,1,0,0,0,0,0,0,0,5,3
57295,Tim Coleman,N.J.I.T.,2016,Sr,24,16,7,4,2,11,4,0,18,4,3,52,36
107167,Shyquan Gibbs,N.J.I.T.,2016,Fr,14,8,1,0,0,3,1,0,7,1,1,8,4
112851,Donovan Greer,N.J.I.T.,2016,So,1,0,0,0,0,0,0,0,3,1,1,0,0
80887,Osa Izevbuwa,N.J.I.T.,2016,Sr,7,6,3,0,0,3,1,0,11,3,2,6,6
58208,Chris Jenkins (2),N.J.I.T.,2016,Jr,2,1,1,0,0,1,0,0,35,10,8,0,0
81460,Abdul Lewis,N.J.I.T.,2016,So,9,7,4,0,0,6,2,2,1,0,0,18,13
57293,Damon Lynn,N.J.I.T.,2016,Sr,15,8,2,1,1,2,0,0,66,25,18,51,42
98855,James McMillon,N.J.I.T.,2016,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
88766,Taj Price,N.J.I.T.,2016,Fr,3,2,1,0,0,0,0,0,0,0,0,2,2
107288,Anthony Tarke,N.J.I.T.,2016,Fr,32,23,9,8,7,1,0,0,7,2,2,20,15
57290,Rob Ukawuba,N.J.I.T.,2016,Sr,27,16,8,5,5,2,1,1,11,5,5,21,15
85485,Reilly Walsh,N.J.I.T.,2016,So,3,2,1,0,0,2,0,0,3,1,1,8,5
109454,Stavian Allen,Norfolk State,2016,Jr,9,4,3,4,3,1,0,0,0,0,0,8,4
107633,Alex Brown (2),Norfolk State,2016,Jr,1,0,0,0,0,5,2,1,4,1,1,2,1
85701,Jordan Butler,Norfolk State,2016,Jr,18,11,8,6,5,4,1,1,0,0,0,28,16
106962,Bryan Gellineau,Norfolk State,2016,Jr,8,5,3,1,1,0,0,0,0,0,0,6,4
107704,Micah Goss,Norfolk State,2016,Jr,6,3,3,0,0,2,0,0,10,2,1,3,1
87227,Alex Long,Norfolk State,2016,So,17,9,5,4,3,6,2,0,0,0,0,31,18
42430,Kerwin Okoro,Norfolk State,2016,Sr,14,7,5,0,0,4,0,0,14,8,8,13,9
58243,Daniel Robinson,Norfolk State,2016,Jr,4,1,1,0,0,0,0,0,0,0,0,7,3
81875,Zaynah Robinson,Norfolk State,2016,Jr,42,22,5,0,0,30,14,0,31,13,6,45,33
90003,Jonathan Wade,Norfolk State,2016,Sr,57,37,11,1,0,20,9,1,37,13,12,84,65
80634,Carrington Ward,Norfolk State,2016,Sr,8,3,0,0,0,2,1,1,1,0,0,7,5
75015,Kyle Williams,Norfolk State,2016,Jr,11,6,1,1,1,5,1,0,26,9,9,18,13
52541,Abdul-Malik Abu,NC State,2016,Jr,18,15,11,9,9,9,4,4,1,0,0,16,11
41334,BeeJay Anya,NC State,2016,Sr,1,1,1,0,0,1,1,0,0,0,0,6,2
61174,Chris Brickhouse,NC State,2016,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
80110,"Chris Corchiani, Jr.",NC State,2016,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
80660,Torin Dorn,NC State,2016,So,39,24,8,1,1,13,7,3,11,6,5,25,18
24705,Terry Henderson,NC State,2016,Sr,18,13,9,7,6,7,2,0,49,19,17,39,31
85887,Darius Hicks,NC State,2016,Fr,0,0,0,0,0,0,0,0,0,0,0,4,1
88807,Markell Johnson,NC State,2016,Fr,17,12,4,4,4,2,1,0,3,0,0,15,12
73168,Ted Kapita,NC State,2016,Fr,0,0,0,0,0,4,1,0,0,0,0,4,3
83996,Shaun Kirk,NC State,2016,So,0,0,0,0,0,0,0,0,0,0,0,0,0
72280,Maverick Rowan,NC State,2016,So,17,12,6,2,0,1,0,0,42,14,13,16,12
72281,Dennis Smith,NC State,2016,Fr,63,46,8,11,11,17,5,0,36,14,5,78,52
81561,Tucker Thompson,NC State,2016,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
53794,Omer Yurtseven,NC State,2016,Fr,3,1,1,0,0,0,0,0,0,0,0,6,4
41333,Joel Berry,North Carolina,2016,Jr,49,32,10,1,1,27,14,1,56,17,12,69,48
76384,Tony Bradley,North Carolina,2016,Fr,27,24,19,9,8,16,3,0,0,0,0,32,20
27075,Nate Britt,North Carolina,2016,Sr,17,9,0,0,0,12,2,1,14,1,1,21,15
97447,Kanler Coker,North Carolina,2016,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
24324,Isaiah Hicks,North Carolina,2016,Sr,45,37,28,20,19,17,7,5,0,0,0,52,41
24674,Justin Jackson (3),North Carolina,2016,Jr,47,39,28,10,10,38,12,6,76,25,21,57,40
83928,Luke Maye,North Carolina,2016,So,15,11,9,2,2,14,4,3,8,4,4,13,8
24679,Kennedy Meeks,North Carolina,2016,Sr,22,19,11,0,0,18,5,2,0,0,0,27,16
26755,Theo Pinson,North Carolina,2016,Jr,19,12,6,4,4,13,2,1,6,1,1,19,11
88768,Brandon Robinson,North Carolina,2016,Fr,5,2,2,1,1,4,1,0,8,1,1,7,4
112847,Aaron Rohlman,North Carolina,2016,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
109280,Shea Rush,North Carolina,2016,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
28810,Stilman White,North Carolina,2016,Sr,1,0,0,0,0,1,1,0,2,1,1,8,8
73156,Kenny Williams,North Carolina,2016,So,15,12,8,0,0,8,0,0,33,13,13,19,13
52035,Seventh Woods,North Carolina,2016,Fr,9,3,1,0,0,7,1,0,3,0,0,10,8
57494,Carlin Dupree,North Dakota State,2016,Sr,22,14,1,2,1,7,2,0,6,1,1,27,17
81504,Spencer Eliason,North Dakota State,2016,So,4,2,1,0,0,1,1,1,0,0,0,0,0
85452,Deng Geu,North Dakota State,2016,Fr,3,3,1,1,1,1,1,0,4,1,1,8,5
57493,A.J. Jacobson,North Dakota State,2016,Jr,9,6,4,0,0,2,0,0,26,12,12,17,12
84455,Khy Kabellis,North Dakota State,2016,So,23,12,4,0,0,10,4,0,27,10,8,38,24
84942,Dylan Miller (2),North Dakota State,2016,So,7,6,3,1,1,1,0,0,0,0,0,6,4
81506,Paul Miller,North Dakota State,2016,Jr,22,15,4,1,1,11,8,0,38,15,9,48,35
97574,Zach Rammelt,North Dakota State,2016,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
109602,Jared Samuelson (2),North Dakota State,2016,Fr,0,0,0,0,0,0,0,0,5,4,4,2,2
106646,Tyson Ward,North Dakota State,2016,Fr,8,7,3,2,2,0,0,0,12,5,4,8,7
43173,Dexter Werner,North Dakota State,2016,Sr,17,11,7,8,6,5,2,1,0,0,0,12,7
81509,Evan Wesenberg,North Dakota State,2016,So,1,1,0,0,0,0,0,0,0,0,0,0,0
85316,Conner Avants,North Dakota,2016,So,21,14,11,6,4,10,4,2,1,0,0,4,1
89328,Corey Baldwin,North Dakota,2016,Sr,33,20,9,3,3,4,1,0,57,20,18,22,12
57504,Drick Bernstine,North Dakota,2016,Jr,32,21,13,7,7,11,6,4,1,0,0,40,27
44991,Thomas Blake,North Dakota,2016,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
92847,Billy Brown,North Dakota,2016,Fr,1,0,0,0,0,0,0,0,10,3,3,4,4
85556,Josh Collins,North Dakota,2016,So,3,3,3,1,1,1,0,0,2,1,1,0,0
81866,Geno Crandall,North Dakota,2016,So,84,62,17,14,13,22,12,2,21,6,6,84,64
58079,Quinton Hooker,North Dakota,2016,Sr,62,46,16,0,0,28,9,0,46,24,20,70,62
58130,Devon Pekas,North Dakota,2016,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
85483,Cortez Seales,North Dakota,2016,So,30,16,9,0,0,25,10,4,1,1,1,37,28
57218,Carson Shanks,North Dakota,2016,Jr,11,9,9,6,6,5,1,0,0,0,0,12,10
90833,Kienan Walter,North Dakota,2016,Fr,0,0,0,0,0,2,2,1,0,0,0,3,2
107094,Al-Wajid Aminu,North Florida,2016,Fr,16,8,5,1,1,6,2,0,2,0,0,29,9
57915,Romelo Banks,North Florida,2016,Jr,15,9,7,4,4,5,4,2,0,0,0,15,10
80339,Osborn Blount,North Florida,2016,Jr,5,2,0,0,0,1,1,0,10,2,2,3,1
45133,Aaron Bodager,North Florida,2016,Sr,4,4,3,0,0,1,0,0,55,22,19,8,8
57913,Chris Davenport (2),North Florida,2016,Sr,10,9,6,3,3,3,3,0,9,3,3,10,5
80340,Chase Driscoll,North Florida,2016,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
85092,C.J. Fisher,North Florida,2016,Fr,1,1,0,0,0,0,0,0,0,0,0,2,0
54184,Benedikt Haid,North Florida,2016,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
109311,Aaron Horne,North Florida,2016,Jr,5,4,2,1,1,4,1,0,9,2,2,4,1
80341,Nick Malonga,North Florida,2016,Jr,5,4,1,0,0,1,1,0,11,4,4,4,3
57912,Dallas Moore,North Florida,2016,Sr,84,64,17,5,5,31,12,1,63,26,11,66,56
80343,Karlos Odum,North Florida,2016,So,2,1,1,1,1,0,0,0,0,0,0,17,9
106912,Garrett Sams,North Florida,2016,Fr,17,8,5,2,2,11,3,1,22,8,8,46,40
84073,Rickey Brice,North Texas,2016,So,4,4,2,2,2,8,4,2,0,0,0,11,8
84826,Ja'Michael Brown,North Texas,2016,So,30,20,8,0,0,15,2,0,22,3,3,9,3
80631,Jeremy Combs,North Texas,2016,Jr,23,22,18,4,3,8,1,0,0,0,0,15,7
