GMID,Name,School,Year,Grade,AST,A2PJ,S2P,A3P,DunkAss,TO,TOFoul,TOSteal,TOMisc
24203,"Gary Bell, Jr.",Gonzaga,2011,Fr,62,10,16,36,3,51,4,31,16
23410,Marquise Carter,Gonzaga,2011,Sr,46,11,24,11,8,41,4,19,18
8334,Sam Dower,Gonzaga,2011,So,18,5,6,7,1,39,8,13,18
24123,Guy Edi,Gonzaga,2011,Jr,22,6,7,9,0,18,4,6,8
8327,Elias Harris,Gonzaga,2011,Jr,39,4,10,25,5,56,5,29,22
8332,Mike Hart,Gonzaga,2011,Jr,17,3,4,10,0,14,0,10,4
23412,Mathis Keita,Gonzaga,2011,So,2,0,2,0,1,1,0,1,0
23411,Mathis Moenninghoff,Gonzaga,2011,So,7,2,0,5,0,3,0,1,2
24345,Kevin Pangos,Gonzaga,2011,Fr,102,24,49,29,11,57,6,37,14
8333,Robert Sacre,Gonzaga,2011,Sr,21,5,7,9,1,57,13,27,17
24363,Ryan Spangler,Gonzaga,2011,Fr,2,0,1,1,0,4,0,1,3
8325,David Stockton,Gonzaga,2011,So,68,20,27,21,8,43,2,32,9
20063,Raschard Boatner,Grambling State,2011,Jr,3,2,0,1,0,12,1,7,4
31478,David Copeland,Grambling State,2011,Fr,28,8,6,14,3,30,1,16,13
23154,Steven Danridge,Grambling State,2011,So,3,1,1,1,0,17,4,5,8
31476,Brandon Dorsett,Grambling State,2011,So,29,8,7,14,2,50,2,30,18
31477,Roman Higgins,Grambling State,2011,So,7,4,2,1,0,15,1,9,5
7415,Derron Hobbs,Grambling State,2011,RS-Sr,0,0,0,0,0,0,0,0,0
31475,Rondale Livas,Grambling State,2011,So,42,21,10,11,2,77,2,45,30
22983,Bryant Purvis,Grambling State,2011,Jr,14,5,4,4,1,34,6,15,13
23153,P.J. Roberson,Grambling State,2011,Jr,8,4,2,2,0,25,2,11,12
6476,Quincy Roberts,Grambling State,2011,Jr,29,8,10,11,1,68,5,33,30
32007,Xavier Rogers,Grambling State,2011,So,35,14,8,13,2,43,3,19,21
31474,Tyrik Tucker,Grambling State,2011,Trans,0,0,0,0,0,2,0,0,2
31479,Demetri Wheeler,Grambling State,2011,So,7,3,3,1,1,12,1,7,4
13806,Blake Davis,Grand Canyon,2011,So,0,0,0,0,0,2,0,1,1
34349,Justin Foreman,Grand Canyon,2011,Fr,1,0,1,0,0,1,0,0,1
34352,Jerome Garrison,Grand Canyon,2011,Fr,0,0,0,0,0,0,0,0,0
30897,Aaron Armstead,Green Bay,2011,Fr,25,5,14,6,4,28,1,18,9
23739,Steve Baker,Green Bay,2011,Sr,44,9,20,15,4,44,4,24,16
23740,Alec Brown,Green Bay,2011,So,24,7,13,4,1,59,6,37,16
23741,Kam Cerroni,Green Bay,2011,So,36,9,14,13,2,29,1,16,12
3566,Brennan Cougill,Green Bay,2011,Jr,59,20,11,28,1,69,6,41,22
15528,Clayton Heuer,Green Bay,2011,So,1,0,0,1,0,3,1,0,2
30899,Josh Humphrey,Green Bay,2011,Fr,11,4,2,5,0,10,3,5,2
7301,Terry Johnson,Green Bay,2011,So,27,5,5,17,1,29,1,19,9
30900,Greg Mays,Green Bay,2011,Fr,4,1,1,2,0,18,4,4,10
30901,Keifer Sykes,Green Bay,2011,Fr,100,23,27,50,10,64,7,30,27
23742,Daniel Turner,Green Bay,2011,So,16,6,6,4,1,24,3,15,6
23743,Eric Valentin,Green Bay,2011,Sr,0,0,0,0,0,2,0,1,1
49838,Jarvis Williams,Green Bay,2011,Jr,4,1,3,0,1,20,2,9,9
23581,Danny Agbelese,Hampton,2011,Sr,13,0,7,6,1,24,2,11,11
16284,Aaron Austin,Hampton,2011,Jr,24,6,8,10,1,26,3,12,11
31583,David Bruce,Hampton,2011,So,10,0,6,4,2,52,8,20,24
23585,Wesley Dunning,Hampton,2011,Jr,6,2,2,2,1,27,3,13,11
19286,Milade Lola-Charles,Hampton,2011,Sr,0,0,0,0,0,2,0,1,1
23584,Travis McClenny,Hampton,2011,So,1,0,0,1,0,1,1,0,0
23583,Orin O'Bryant,Hampton,2011,Jr,8,1,3,4,0,20,3,3,14
23582,Emmanuel Okoroba,Hampton,2011,Fr,1,1,0,0,0,15,1,5,9
19280,Darrion Pellum,Hampton,2011,Sr,55,8,32,15,5,103,16,35,52
19283,Koron Reed,Hampton,2011,RS-Jr,1,0,1,0,0,1,0,0,1
19276,Bakari Taylor,Hampton,2011,Jr,0,0,0,0,0,0,0,0,0
19279,Christopher Tolson,Hampton,2011,Sr,49,10,25,14,10,46,6,16,24
19285,Mike Tuitt,Hampton,2011,Sr,143,23,69,51,17,95,13,40,42
21075,Jasper Williams,Hampton,2011,Jr,29,3,15,11,5,34,4,16,14
17751,Ryan Baker,Hartford,2011,Jr,3,1,0,2,0,2,0,2,0
17742,Clayton Brothers,Hartford,2011,Sr,43,2,16,25,3,39,4,17,18
30993,Dustin Clarke,Hartford,2011,Fr,1,0,1,0,0,0,0,0,0
30992,Wes Cole,Hartford,2011,Fr,15,1,8,6,1,24,1,12,11
22644,Oren Faulk,Hartford,2011,So,6,0,4,2,0,10,0,6,4
17744,Genesis Maciel,Hartford,2011,Sr,26,1,8,17,0,28,3,8,17
30999,Yolonzo Moore II,Hartford,2011,Fr,29,0,11,18,3,39,1,19,19
30995,Mark Nwakamma,Hartford,2011,Fr,32,0,14,18,0,70,9,17,44
22641,Ben O'Neill,Hartford,2011,So,0,0,0,0,0,0,0,0,0
30996,Jamie Schneck,Hartford,2011,Fr,18,1,8,9,1,29,4,11,14
30997,Nate Sikma,Hartford,2011,Fr,60,3,37,20,4,70,3,35,32
17738,Andres Torres,Hartford,2011,Sr,120,10,51,59,9,103,4,53,46
17741,Charles White,Hartford,2011,Jr,0,0,0,0,0,1,0,1,0
30998,Corban Wroe,Hartford,2011,Fr,16,2,3,11,0,24,0,13,11
23840,Matt Brown,Harvard,2011,So,0,0,0,0,0,0,0,0,0
12551,Kyle Casey,Harvard,2011,Jr,23,2,10,11,3,55,3,20,32
12543,Brandyn Curry,Harvard,2011,Jr,135,14,67,54,12,58,3,33,22
12549,Jeff Georgatos,Harvard,2011,Jr,0,0,0,0,0,0,0,0,0
12546,Dee Giger,Harvard,2011,Jr,0,0,0,0,0,0,0,0,0
30861,Max Hooper,Harvard,2011,Fr,0,0,0,0,0,0,0,0,0
12553,Oliver McNally,Harvard,2011,Sr,95,11,53,31,16,39,4,18,17
30862,Corbin Miller,Harvard,2011,Fr,6,1,2,3,0,9,0,6,3
30863,Steve Moundou-Missi,Harvard,2011,Fr,5,0,1,4,0,24,3,9,12
30864,Alex Nesbitt,Harvard,2011,Fr,0,0,0,0,0,0,0,0,0
23843,Ugo Okam,Harvard,2011,So,0,0,0,0,0,0,0,0,0
23844,Laurent Rivard,Harvard,2011,So,24,3,10,11,1,24,0,13,11
24354,Wesley Saunders,Harvard,2011,Fr,29,4,12,13,4,29,2,13,14
30865,Kenyatta Smith,Harvard,2011,Fr,0,0,0,0,0,2,0,0,2
30866,Jonah Travis,Harvard,2011,Fr,6,1,3,2,0,19,3,4,12
12544,Christian Webster,Harvard,2011,Jr,19,3,11,5,1,22,2,10,10
12550,Keith Wright,Harvard,2011,Sr,19,3,5,11,1,62,7,24,31
13648,Hauns Brereton,Hawaii,2011,Jr,18,5,5,8,0,30,0,12,18
30484,Tyler Brown (2),Hawaii,2011,Fr,0,0,0,0,0,0,0,0,0
30482,Garrett Jefferson,Hawaii,2011,So,11,2,3,6,1,17,0,6,11
23372,Vander Joaquim,Hawaii,2011,Jr,33,7,15,11,3,62,4,26,32
6656,Zane Johnson,Hawaii,2011,Sr,50,17,23,10,5,62,2,28,32
23368,Bobby Miles,Hawaii,2011,So,32,9,12,11,3,23,1,12,10
22208,Pii Minns,Hawaii,2011,So,0,0,0,0,0,0,0,0,0
24042,Miah Ostrowski,Hawaii,2011,Sr,174,67,67,40,13,64,0,39,25
6914,Davis Rozitis,Hawaii,2011,So,4,1,1,2,0,17,1,8,8
30483,Shaquille Stokes,Hawaii,2011,Fr,60,20,21,19,9,47,2,26,19
23370,Joston Thomas,Hawaii,2011,Jr,39,1,21,17,9,74,6,21,47
23371,Trevor Wiseman,Hawaii,2011,So,29,13,7,9,5,46,7,15,24
16081,Nick Barbour,High Point,2011,Sr,40,6,17,17,3,51,5,29,17
22755,Justin Cheek,High Point,2011,So,13,5,4,4,1,24,2,13,9
31184,Quincy Drye,High Point,2011,Fr,0,0,0,0,0,0,0,0,0
31181,Tre Duncan,High Point,2011,Fr,0,0,0,0,0,0,0,0,0
22760,Travis Elliott,High Point,2011,So,10,3,1,6,0,21,7,9,5
31185,Landon Harris,High Point,2011,Jr,1,1,0,0,0,0,0,0,0
16072,Corey Law,High Point,2011,Jr,18,3,6,9,0,42,4,23,15
22754,Xavier Martin,High Point,2011,So,77,5,24,48,8,52,7,23,22
31186,Branimir Mikulic,High Point,2011,Jr,31,11,7,13,0,31,1,16,14
22756,Shay Shine,High Point,2011,Sr,85,14,17,54,8,71,10,29,32
16078,Jairus Simms,High Point,2011,Jr,69,9,13,47,3,31,5,20,6
31182,Devante Wallace,High Point,2011,Fr,19,5,7,7,2,28,2,16,10
31238,Jordan Allen,Hofstra,2011,RS-Fr,0,0,0,0,0,0,0,0,0
31240,Bryant Crowder,Hofstra,2011,Jr,0,0,0,0,0,7,0,2,5
31239,Jereme Good,Hofstra,2011,Fr,0,0,0,0,0,1,0,1,0
18676,Matt Grogan,Hofstra,2011,Jr,2,1,0,1,0,5,0,3,2
18673,David Imes,Hofstra,2011,Jr,27,5,12,10,1,27,1,10,16
31241,Moussa Kone,Hofstra,2011,Fr,4,3,0,1,0,20,0,10,10
18679,Nathaniel Lester,Hofstra,2011,Sr,28,12,7,9,2,56,3,25,28
23677,Shemiye McLendon,Hofstra,2011,So,41,10,15,16,3,48,1,32,15
23676,Dwan McMillan,Hofstra,2011,Sr,141,40,49,52,6,81,3,42,36
10641,Stevie Mejia,Hofstra,2011,Jr,49,13,16,20,4,43,1,26,16
10453,Mike Moore,Hofstra,2011,Sr,64,22,23,19,4,89,8,42,39
23678,Stephen Nwaukoni,Hofstra,2011,So,4,2,1,1,0,25,3,5,17
30943,Taylor Abt,Holy Cross,2011,Fr,4,2,1,1,0,16,3,4,9
17161,Phil Beans,Holy Cross,2011,Jr,11,1,5,5,0,35,4,15,16
17155,Devin Brown,Holy Cross,2011,Sr,36,10,9,17,2,69,4,23,42
30942,Justin Burrell (2),Holy Cross,2011,Fr,99,14,51,33,8,59,0,27,32
6489,Mike Cavataio,Holy Cross,2011,Sr,19,4,10,5,0,14,1,8,5
22834,Dave Dudzinski,Holy Cross,2011,So,13,1,8,4,1,32,0,17,15
17162,R.J. Evans,Holy Cross,2011,Jr,74,19,23,32,2,54,2,16,36
17154,Dee Goens,Holy Cross,2011,Jr,33,10,10,13,1,23,0,15,8
17158,Jeff Harris,Holy Cross,2011,Sr,7,3,2,2,1,6,0,6,0
30945,Patrick Kerrigan,Holy Cross,2011,Fr,0,0,0,0,0,0,0,0,0
30944,Malcolm Miller,Holy Cross,2011,Fr,11,2,4,5,1,15,0,9,6
17153,Charlie Mills,Holy Cross,2011,Sr,0,0,0,0,0,0,0,0,0
17156,Eric Obeysekere,Holy Cross,2011,Jr,11,2,6,3,1,28,2,11,15
17159,Jordan Stevens,Holy Cross,2011,Jr,30,3,13,14,4,14,0,9,5
23695,Aaron Asp,Houston Baptist,2011,So,0,0,0,0,0,1,0,0,1
12844,Terry Bembry,Houston Baptist,2011,Sr,22,8,12,2,1,41,2,16,23
30815,Art Bernardi,Houston Baptist,2011,Jr,24,4,12,8,1,38,4,15,19
30818,Dewayne Bowden,Houston Baptist,2011,Fr,0,0,0,0,0,0,0,0,0
30817,Marcus Davis,Houston Baptist,2011,Jr,31,11,14,6,0,66,10,25,31
23696,Jonathan Evans,Houston Baptist,2011,So,52,13,16,23,2,49,4,31,14
17103,Anthony Hill (2),Houston Baptist,2011,Jr,43,8,17,18,0,37,2,17,18
30819,Dustin Hobaugh,Houston Baptist,2011,Fr,5,2,0,3,0,17,2,8,7
15430,Joe Latas,Houston Baptist,2011,Sr,22,4,10,8,1,66,5,33,28
30816,"Ronald March, Jr.",Houston Baptist,2011,Fr,7,0,5,2,1,15,1,4,10
30814,Tyler Russell,Houston Baptist,2011,Fr,48,11,23,14,0,48,0,28,20
30813,Marcel Smith,Houston Baptist,2011,Fr,58,13,25,20,3,38,1,27,10
10451,Lamar Thomas,Houston Baptist,2011,Jr,1,1,0,0,0,3,1,1,1
30737,LeRon Barnes,Houston,2011,RS-Fr,7,0,3,4,0,3,0,1,2
24039,Donald Brooks,Houston,2011,So,0,0,0,0,0,0,0,0,0
30738,Leon Gibson,Houston,2011,Jr,11,2,4,5,1,17,2,4,11
22866,Alandise Harris,Houston,2011,So,32,6,9,17,2,57,10,24,23
32170,Jimmie Jones,Houston,2011,So,16,5,2,9,0,13,0,9,4
22867,Mikhail McLean,Houston,2011,RS-So,1,0,1,0,0,4,1,1,2
30740,Jonathon Simmons,Houston,2011,Jr,59,15,23,20,2,95,11,47,37
22868,Darian Thibodeaux,Houston,2011,Sr,70,28,18,24,4,34,0,23,11
30741,TaShawn Thomas,Houston,2011,Fr,30,6,11,13,5,42,7,20,15
30736,J.J. Thompson,Houston,2011,Fr,70,20,28,22,10,58,6,33,19
7758,Kirk Van Slyke,Houston,2011,Jr,5,1,0,4,0,20,4,12,4
22869,Joe Young,Houston,2011,Fr,64,22,25,17,9,49,3,28,18
8113,Glenn Andrews,Howard,2011,Sr,15,3,7,5,2,27,3,10,14
31584,Brandon Bailey,Howard,2011,Fr,3,0,2,1,1,17,5,3,9
23592,Theodore Boyomo,Howard,2011,Fr,3,0,0,3,0,17,6,3,8
19338,Dadrian Collins,Howard,2011,Jr,8,2,3,3,2,22,2,11,9
23588,Clinton Cuffee,Howard,2011,Sr,5,1,2,2,1,2,0,2,0
19333,Anton Dickerson,Howard,2011,Jr,3,0,2,1,0,7,0,3,4
31585,Oliver Ellison,Howard,2011,Fr,6,1,2,2,1,17,6,6,5
31586,Brandon Ford (2),Howard,2011,Fr,14,2,3,9,2,16,3,4,9
31587,Simuel Frazier,Howard,2011,Fr,97,23,47,27,9,91,7,40,44
23586,Alphonso Leary,Howard,2011,So,9,0,2,7,0,42,10,13,19
15972,Tre Lee,Howard,2011,So,12,0,7,5,3,24,2,15,7
31588,Prince Okoroh,Howard,2011,Fr,23,4,11,8,2,58,10,22,26
19342,Mike Philips,Howard,2011,Jr,17,3,5,9,0,46,12,15,19
19335,Calvin Thompson,Howard,2011,Jr,45,5,17,22,3,67,7,24,36
13415,Sherrod Baldwin,Idaho State,2011,Jr,27,8,9,10,3,23,0,8,15
31065,Vishal Banipal,Idaho State,2011,Fr,1,0,0,1,0,0,0,0,0
22671,Brandon Glanz,Idaho State,2011,Fr,1,0,1,0,0,2,0,1,1
22678,Chase Grabau,Idaho State,2011,Sr,86,15,36,35,8,51,5,27,19
22677,Andre' Hatchett,Idaho State,2011,So,33,10,10,13,2,33,8,10,15
31066,Dejan Kostur,Idaho State,2011,So,6,2,0,4,0,28,8,8,12
8206,Jakub Kusmieruk,Idaho State,2011,Jr,3,1,0,2,0,16,3,4,9
31064,Travis Martin,Idaho State,2011,Jr,0,0,0,0,0,0,0,0,0
22673,Nick Mason (2),Idaho State,2011,So,4,1,0,3,0,7,0,3,4
22674,Kenny McGowen,Idaho State,2011,Sr,65,18,33,14,5,69,8,28,33
13406,Conner Moore,Idaho State,2011,So,0,0,0,0,0,0,0,0,0
22676,Abner Moreira,Idaho State,2011,Sr,32,13,9,10,0,65,5,33,27
31063,Melvin Morgan,Idaho State,2011,Jr,76,20,26,30,5,87,5,48,34
31068,Garrett Swanson,Idaho State,2011,Fr,1,0,1,0,0,10,2,4,4
23374,Djim Bandoumel,Idaho,2011,Sr,36,4,22,10,3,35,1,18,16
8915,Kyle Barone,Idaho,2011,Jr,47,7,17,23,4,83,14,33,36
23376,Matt Borton,Idaho,2011,Fr,22,7,7,8,3,14,1,8,5
30491,Wendell Faines,Idaho,2011,Jr,3,2,1,0,0,16,5,3,8
9214,Deremy Geiger,Idaho,2011,Sr,76,12,37,27,15,42,3,18,21
30488,Mansa Habeeb,Idaho,2011,Jr,24,3,8,13,3,33,6,10,17
30489,Connor Hill,Idaho,2011,Fr,12,3,3,6,0,16,2,7,7
8912,Joe Kammerer,Idaho,2011,So,1,0,1,0,0,3,3,0,0
23378,Stephen Madison,Idaho,2011,So,65,13,24,28,8,59,5,28,26
30490,Mike McChristian,Idaho,2011,Jr,21,2,9,10,1,14,3,6,5
23491,Sheridan Shayne,Idaho,2011,Sr,0,0,0,0,0,0,0,0,0
30486,Dazmond Starke,Idaho,2011,Jr,3,2,1,0,0,15,4,4,7
8916,Landon Tatum,Idaho,2011,Sr,151,18,61,71,21,73,12,42,19
11087,Daniel Barnes,Illinois-Chicago,2011,Jr,45,10,21,14,0,62,4,34,24
30902,Jerome Brown,Illinois-Chicago,2011,Fr,1,0,0,1,0,1,0,1,0
30903,Marc Brown,Illinois-Chicago,2011,Fr,45,10,19,16,4,41,5,12,24
15591,Matt Bush,Illinois-Chicago,2011,Sr,10,2,6,2,1,14,2,7,5
23745,Paris Carter,Illinois-Chicago,2011,Sr,11,2,3,6,0,54,10,25,19
30904,Ahman Fells,Illinois-Chicago,2011,Fr,0,0,0,0,0,2,0,1,1
11229,Hayden Humes,Illinois-Chicago,2011,So,32,3,10,19,1,36,3,23,10
15577,Anthony Kelley,Illinois-Chicago,2011,Jr,1,0,1,0,0,0,0,0,0
30905,Rob Robinson (2),Illinois-Chicago,2011,Fr,0,0,0,0,0,4,1,1,2
30906,Will Simonton,Illinois-Chicago,2011,Fr,0,0,0,0,0,5,0,3,2
30907,Sammy Sutter,Illinois-Chicago,2011,Fr,5,1,2,2,0,6,0,6,0
30908,Gary Talton,Illinois-Chicago,2011,Jr,96,14,30,52,4,79,9,36,34
30909,Greg Travis,Illinois-Chicago,2011,Fr,47,3,11,33,2,41,5,23,13
23748,Dorian Tyler,Illinois-Chicago,2011,Sr,3,1,2,0,0,6,1,2,3
23749,Darrin Williams,Illinois-Chicago,2011,Sr,26,6,7,13,1,49,13,19,17
7611,Bryant Allen,Illinois State,2011,So,21,4,9,8,5,21,1,10,10
7303,Trey Blue,Illinois State,2011,Jr,5,0,2,3,0,6,1,4,1
30523,Tyler Brown (3),Illinois State,2011,Jr,70,9,29,32,6,83,7,38,38
7294,Jackie Carmichael,Illinois State,2011,Jr,34,4,6,24,2,75,13,27,35
30524,Darious Clark,Illinois State,2011,Jr,2,0,1,1,0,1,0,1,0
23493,Anthony Cousin,Illinois State,2011,Jr,78,12,18,48,9,38,3,21,14
7296,Jon Ekey,Illinois State,2011,So,47,8,13,26,5,21,3,12,6
30525,Johnny Hill (2),Illinois State,2011,Fr,7,1,1,5,1,9,0,4,5
30527,Nic Moore,Illinois State,2011,Fr,123,17,50,56,21,76,3,46,27
9321,Jordan Threloff,Illinois State,2011,Fr,9,0,7,2,1,16,5,5,6
7304,Zeke Upshaw,Illinois State,2011,So,1,0,0,1,0,6,1,2,3
23494,John Wilkins,Illinois State,2011,Jr,21,5,4,12,3,30,7,13,10
24225,Tracy Abrams,Illinois,2011,Fr,51,10,25,16,13,46,2,21,23
8376,Kevin Berardini,Illinois,2011,So,0,0,0,0,0,0,0,0,0
3848,Joseph Bertrand,Illinois,2011,So,41,12,13,16,2,37,4,18,15
28739,Ibby Djimde,Illinois,2011,Fr,0,0,0,0,0,3,1,1,1
24222,Nnanna Egwu,Illinois,2011,Fr,5,2,3,0,2,22,4,7,11
3847,Tyler Griffey,Illinois,2011,Jr,16,3,8,5,6,25,2,13,10
9310,Crandall Head,Illinois,2011,So,3,1,0,2,0,5,2,0,3
10170,Myke Henry,Illinois,2011,Fr,1,0,0,1,0,9,0,3,6
9270,Meyers Leonard,Illinois,2011,So,42,9,18,15,6,67,13,25,29
7064,Sam Maniscalco,Illinois,2011,Sr,61,12,17,32,7,26,1,8,17
2273,Brandon Paul,Illinois,2011,Jr,88,17,35,36,15,104,6,65,33
2386,D.J. Richardson,Illinois,2011,Jr,53,12,23,18,11,43,4,29,10
23983,Jean Selus,Illinois,2011,Sr,0,0,0,0,0,0,0,0,0
24217,Mike Shaw,Illinois,2011,Fr,2,1,1,0,0,10,0,1,9
7355,Koang Doluony,Indiana State,2011,Jr,0,0,0,0,0,2,0,1,1
7357,Lucas Eitel,Indiana State,2011,So,27,12,8,7,1,13,1,7,5
30531,Justin Gant,Indiana State,2011,Fr,7,1,4,2,1,17,2,6,9
23497,Jake Kitchell,Indiana State,2011,Fr,4,1,2,1,0,6,0,1,5
7350,Dwayne Lathan,Indiana State,2011,Sr,49,11,21,17,1,69,4,28,37
7359,R.J. Mahurin,Indiana State,2011,So,13,5,3,5,1,19,0,10,9
23499,Steve McWhorter,Indiana State,2011,So,52,7,22,23,4,40,2,18,20
7353,Jake Odum,Indiana State,2011,So,156,26,59,71,15,95,3,51,41
7354,Jordan Printy,Indiana State,2011,Sr,47,15,16,16,3,16,0,11,5
7349,Carl Richard,Indiana State,2011,Sr,24,2,8,14,0,52,2,29,21
23498,Myles Walker,Indiana State,2011,Sr,8,3,2,3,0,53,3,21,29
28754,Remy Abell,Indiana,2011,Fr,7,1,1,5,0,10,0,7,3
3855,Kory Barnett,Indiana,2011,Sr,0,0,0,0,0,0,0,0,0
3865,Derek Elston,Indiana,2011,Jr,13,1,10,2,4,22,3,5,14
28752,Austin Etherington,Indiana,2011,Fr,0,0,0,0,0,0,0,0,0
22335,Jeff Howard,Indiana,2011,So,0,0,0,0,0,0,0,0,0
2277,Jordan Hulls,Indiana,2011,Jr,106,14,54,38,17,71,3,47,21
3864,Verdell Jones,Indiana,2011,Sr,80,7,41,32,15,69,3,33,33
3851,Daniel Moore,Indiana,2011,Sr,6,0,1,5,0,3,0,2,1
22337,Victor Oladipo,Indiana,2011,So,63,17,28,18,12,66,1,40,25
3863,Tom Pritchard,Indiana,2011,Sr,10,3,2,5,0,9,0,3,6
3858,Matt Roth,Indiana,2011,Sr,11,4,0,7,0,5,2,2,1
22338,Will Sheehey,Indiana,2011,So,26,4,12,10,8,37,1,22,14
28753,Raphael Smith,Indiana,2011,Fr,0,0,0,0,0,0,0,0,0
3869,Christian Watford,Indiana,2011,Jr,42,2,19,21,3,56,4,25,27
22339,Taylor Wayer,Indiana,2011,So,0,0,0,0,0,0,0,0,0
24152,Cody Zeller,Indiana,2011,Fr,44,3,23,18,8,55,2,27,26
23883,Sean Armand,Iona,2011,So,36,8,20,8,1,22,1,10,11
23884,Randy Dezouvre,Iona,2011,Sr,26,0,13,13,3,22,1,12,9
18147,Trinity Fields,Iona,2011,Sr,0,0,0,0,0,2,0,0,2
23882,Mike Glover,Iona,2011,Sr,28,4,14,10,2,83,4,30,49
31416,Josh Gomez,Iona,2011,Fr,1,0,0,1,0,2,0,0,2
31415,Ra'Shad James,Iona,2011,Jr,9,1,5,3,1,5,0,4,1
18139,Jermel Jenkins,Iona,2011,Sr,22,3,9,10,0,9,0,6,3
2540,Lamont Jones,Iona,2011,Jr,89,12,32,45,5,67,5,21,41
18146,Scott Machado,Iona,2011,Sr,294,41,152,98,30,95,3,47,45
31419,Nyandigisi Moikubo,Iona,2011,Jr,2,1,0,1,0,2,0,1,1
31414,Taaj Ridley,Iona,2011,Jr,16,3,7,6,2,36,0,18,18
18141,Kyle Smyth,Iona,2011,Jr,37,5,19,13,4,19,0,9,10
3904,Chris Allen,Iowa State,2011,Sr,76,18,36,22,4,68,9,34,25
3969,Chris Babb,Iowa State,2011,Jr,51,8,15,28,5,24,0,17,7
7505,Anthony Booker,Iowa State,2011,Jr,4,0,2,2,1,14,3,2,9
3541,Scott Christopherson,Iowa State,2011,Sr,71,11,21,38,9,60,9,36,15
23288,Melvin Ejim,Iowa State,2011,So,35,4,5,26,1,43,11,12,20
28834,Percy Gibson,Iowa State,2011,Fr,1,0,0,1,0,10,2,3,5
28836,Austin McBeth,Iowa State,2011,Jr,0,0,0,0,0,0,0,0,0
28837,Tyrus McGee,Iowa State,2011,Jr,20,3,4,13,1,18,2,11,5
4182,Bubu Palo,Iowa State,2011,So,28,2,4,22,1,21,3,9,9
23287,Jordan Railey,Iowa State,2011,So,1,0,1,0,0,1,1,0,0
28838,Tavon Sledge,Iowa State,2011,Fr,0,0,0,0,0,0,0,0,0
2542,Royce White,Iowa State,2011,So,157,11,60,86,8,121,17,52,52
5086,Devon Archie,Iowa,2011,Sr,3,3,0,0,0,10,0,2,8
22340,Melsahn Basabe,Iowa,2011,So,10,3,3,4,0,43,3,17,23
3871,Andrew Brommer,Iowa,2011,Sr,5,0,4,1,3,16,3,6,7
8814,Bryce Cartwright,Iowa,2011,Sr,142,23,64,55,16,72,0,37,35
22341,Cody Cox,Iowa,2011,So,0,0,0,0,0,1,0,0,1
28755,Kyle Denning,Iowa,2011,Fr,0,0,0,0,0,0,0,0,0
3565,Matt Gatens,Iowa,2011,Sr,66,16,37,13,14,32,1,12,19
22342,Devyn Marble,Iowa,2011,So,102,19,43,40,10,55,1,27,27
3882,Eric May,Iowa,2011,Jr,29,9,10,10,5,26,2,13,11
22343,Zach McCabe,Iowa,2011,So,31,5,17,9,3,55,5,22,28
28756,Steven McCarty,Iowa,2011,So,0,0,0,0,0,0,0,0,0
28757,Josh Oglesby,Iowa,2011,Fr,34,13,14,7,3,12,1,5,6
28758,Gabriel Olaseni,Iowa,2011,Fr,0,0,0,0,0,6,1,0,5
22346,Darius Stokes,Iowa,2011,Fr,0,0,0,0,0,0,0,0,0
22347,Branden Stubbs,Iowa,2011,So,0,0,0,0,0,0,0,0,0
28759,Aaron White,Iowa,2011,Fr,25,5,5,15,0,40,3,18,19
23081,Hichem Benayad-Cherif,Fort Wayne,2011,Fr,0,0,0,0,0,0,0,0,0
20124,Antwaun Boyd,Fort Wayne,2011,Sr,36,8,17,11,2,35,8,19,8
31532,Joe Edwards,Fort Wayne,2011,Fr,20,2,7,11,2,19,2,9,8
12831,Frank Gaines,Fort Wayne,2011,Jr,35,9,17,9,1,74,11,34,29
31529,Mario Hines,Fort Wayne,2011,Jr,21,1,11,9,0,53,9,16,28
10772,Justin Jordan,Fort Wayne,2011,So,33,5,16,12,0,41,2,26,13
23083,Michael Kibiloski,Fort Wayne,2011,So,16,3,9,4,1,17,3,7,7
31526,Jonny Marlin,Fort Wayne,2011,Fr,98,19,47,32,5,46,1,36,9
12837,Trey McCorkle,Fort Wayne,2011,Sr,27,6,6,15,0,42,2,15,25
31528,Isaiah McCray,Fort Wayne,2011,Fr,24,5,7,12,0,20,1,12,7
31530,Michael Onuorah,Fort Wayne,2011,Fr,0,0,0,0,0,0,0,0,0
12833,John Peckinpaugh,Fort Wayne,2011,Sr,45,12,21,12,2,36,5,17,14
31531,Logan Shipley,Fort Wayne,2011,Fr,0,0,0,0,0,0,0,0,0
12903,Jason Smeathers,Fort Wayne,2011,Sr,25,6,8,11,1,21,1,10,10
31536,Marcellus Barksdale,IUPUI,2011,Fr,22,7,8,7,1,25,0,10,15
31534,Ian Chiles (2),IUPUI,2011,So,49,10,21,18,3,51,2,24,25
12897,Sean Esposito,IUPUI,2011,Jr,12,3,4,5,0,11,0,7,4
31533,Lyonell Gaines,IUPUI,2011,Fr,26,4,14,8,2,38,3,18,17
23084,Donovan Gibbs,IUPUI,2011,So,10,2,3,5,0,15,1,6,8
23086,P.J. Hubert,IUPUI,2011,So,0,0,0,0,0,0,0,0,0
12895,Nick Kitcoff,IUPUI,2011,Jr,0,0,0,0,0,0,0,0,0
23085,Mitchell Patton,IUPUI,2011,So,12,2,2,8,0,9,1,2,6
