GMID,Name,School,Year,Grade,A1PerRimAtt,A1Per2PT,PercFTsShootF
7065,Taylor Brown,Bradley,2009,So,0.130,0.040,79.17%
4527,Dodie Dunson,Bradley,2009,RS-Sr,NA,0.000,0.00%
7058,Jake Eastman,Bradley,2009,Fr,0.143,0.054,75.00%
7066,Will Egolf,Bradley,2009,So,0.103,0.036,58.33%
7060,Milos Knezevic,Bradley,2009,Fr,NA,0.000,NA
7064,Sam Maniscalco,Bradley,2009,Jr,0.169,0.084,75.89%
7057,Eddren McCain,Bradley,2009,So,0.000,0.000,76.92%
7062,Ryan Phillips,Bradley,2009,Sr,NA,NA,NA
7055,Chris Roberts,Bradley,2009,Sr,0.163,0.056,72.29%
7056,Dyricus Simms-Edwards,Bradley,2009,Fr,0.080,0.027,75.68%
7063,Sam Singh,Bradley,2009,Sr,0.048,0.022,80.00%
7053,Anthony Thompson,Bradley,2009,So,0.167,0.071,46.15%
7052,Andrew Warren,Bradley,2009,Jr,0.098,0.021,74.49%
7054,Charonn Woods,Bradley,2009,Fr,NA,NA,NA
12331,Marques Coleman,Brown,2009,Fr,NA,0.000,NA
12335,Steve Gruber,Brown,2009,Sr,0.059,0.023,59.09%
12336,Tucker Halpern,Brown,2009,Fr,0.026,0.011,76.92%
12330,Jean Herbert-Harris,Brown,2009,So,0.000,0.000,100.00%
12329,Garrett Leffelman,Brown,2009,Jr,0.107,0.048,70.97%
12327,Andrew McCarthy,Brown,2009,Fr,0.061,0.043,66.67%
12340,Matt Mullery,Brown,2009,Sr,0.069,0.061,70.70%
12332,Matt Sullivan,Brown,2009,Fr,0.118,0.056,78.57%
12343,Peter Sullivan,Brown,2009,Jr,0.159,0.095,65.89%
12328,Chris Taylor,Brown,2009,Jr,0.087,0.069,42.86%
12326,Adrian Williams,Brown,2009,Jr,0.050,0.024,60.00%
20433,Brent Abendroth,Bryant,2009,Fr,NA,NA,NA
20435,Chris Birrell,Bryant,2009,Sr,0.000,0.000,57.14%
20437,Daniel Calandrillo,Bryant,2009,Fr,0.000,0.000,NA
20440,Michael Chroney,Bryant,2009,Jr,0.115,0.064,34.78%
20434,Cecil Gresham,Bryant,2009,RS-Sr,0.143,0.026,91.67%
20442,Raphael Jordan,Bryant,2009,Fr,0.085,0.039,57.63%
20444,Vladyslav Kondratyev,Bryant,2009,Fr,0.068,0.036,80.00%
20432,Barry Latham,Bryant,2009,Jr,0.073,0.038,72.00%
20443,Sam LeClerc,Bryant,2009,So,0.000,0.000,77.78%
10597,Papa Lo,Bryant,2009,So,0.143,0.051,40.00%
20436,Claybrin McMath,Bryant,2009,Fr,0.222,0.100,40.00%
20429,Adam Parzych,Bryant,2009,Jr,0.033,0.022,72.55%
20441,Nick Pontes,Bryant,2009,Sr,0.050,0.026,75.00%
20438,Don Smith,Bryant,2009,Sr,NA,NA,NA
20439,Erick Smith,Bryant,2009,Fr,0.111,0.048,85.71%
20431,Anthony Thomas (2),Bryant,2009,Sr,NA,0.000,NA
17061,Enoch Andoh,Bucknell,2009,So,0.000,0.000,66.67%
17066,Patrick Behan,Bucknell,2009,Sr,0.077,0.034,67.44%
17062,G.W. Boon,Bucknell,2009,Jr,0.132,0.084,75.00%
17056,Bryan Cohen,Bucknell,2009,So,0.075,0.032,83.54%
17070,Zach Evans,Bucknell,2009,Sr,0.000,0.000,0.00%
17064,Matt Fiery,Bucknell,2009,Jr,NA,NA,NA
17057,Bryson Johnson,Bucknell,2009,Fr,0.091,0.024,88.52%
17058,Colin Klebon,Bucknell,2009,Fr,0.250,0.059,72.73%
17067,Probese Leo,Bucknell,2009,So,NA,NA,NA
17065,Mike Muscala,Bucknell,2009,Fr,0.098,0.036,63.49%
17059,D.J. Rowe,Bucknell,2009,Fr,NA,NA,NA
17060,Darryl Shazier,Bucknell,2009,Jr,0.097,0.052,61.11%
17069,Stephen Tyree,Bucknell,2009,Jr,0.034,0.024,87.32%
17063,Joe Willman,Bucknell,2009,Fr,0.067,0.020,56.00%
11439,Jawaan Alston,Buffalo,2009,Jr,0.025,0.017,77.42%
11437,Dave Barnett,Buffalo,2009,So,0.053,0.028,50.00%
11436,Calvin Betts,Buffalo,2009,Sr,0.090,0.050,67.09%
11441,Max Boudreau,Buffalo,2009,Sr,0.117,0.052,70.27%
11440,John Boyer,Buffalo,2009,Sr,0.053,0.029,69.39%
11442,Mike Clifford,Buffalo,2009,Fr,0.000,0.000,50.00%
11448,Zach Filzen,Buffalo,2009,So,0.000,0.000,100.00%
11434,Adekambi Laleye,Buffalo,2009,Sr,0.000,0.000,0.00%
11444,Rodney Pierce,Buffalo,2009,Sr,0.110,0.036,67.29%
11446,Titus Robinson,Buffalo,2009,So,0.109,0.067,82.67%
11445,Sean Smiley,Buffalo,2009,Sr,0.065,0.033,70.73%
11447,Tony Watson,Buffalo,2009,Fr,0.000,0.000,66.67%
11443,Mitchell Watt,Buffalo,2009,So,0.081,0.044,65.12%
15387,Alex Anglin,Butler,2009,Jr,NA,NA,NA
15391,Garrett Butcher,Butler,2009,So,0.000,0.000,44.44%
15398,Zach Hahn,Butler,2009,Jr,0.000,0.000,66.67%
8226,Gordon Hayward,Butler,2009,So,0.111,0.068,71.96%
15393,Matt Howard,Butler,2009,Jr,0.075,0.047,75.49%
5513,Avery Jukes,Butler,2009,Sr,0.100,0.039,77.78%
15390,Emerson Kampen,Butler,2009,Fr,NA,NA,NA
15392,Grant Leiendecker,Butler,2009,Jr,NA,NA,0.00%
9419,Shelvin Mack,Butler,2009,So,0.070,0.033,70.53%
15395,Ronald Nored,Butler,2009,So,0.058,0.047,70.37%
15394,Nick Rodgers,Butler,2009,Sr,NA,NA,NA
15388,Andrew Smith,Butler,2009,Fr,0.000,0.000,60.00%
15389,Chase Stigall,Butler,2009,Fr,NA,NA,NA
15396,Shawn Vanzant,Butler,2009,Jr,0.143,0.067,65.85%
15397,Willie Veasley,Butler,2009,Sr,0.053,0.038,67.57%
9751,Charles Abouo,Brigham Young,2009,So,0.100,0.046,64.29%
9753,James Anderson (2),Brigham Young,2009,So,NA,0.000,100.00%
9749,Brandon Davies,Brigham Young,2009,Fr,0.226,0.069,73.85%
3591,Jackson Emery,Brigham Young,2009,Jr,0.100,0.046,69.57%
9263,Jimmer Fredette,Brigham Young,2009,Jr,0.150,0.057,76.42%
9757,Noah Hartsrock,Brigham Young,2009,So,0.093,0.027,63.41%
3587,Tyler Haws,Brigham Young,2009,Fr,0.103,0.023,84.54%
9755,Logan Magnusson,Brigham Young,2009,Jr,NA,0.000,NA
9756,"Michael Loyd, Jr.",Brigham Young,2009,So,0.089,0.062,70.27%
9752,Chris Miles,Brigham Young,2009,Sr,0.222,0.054,65.31%
9754,"Lamont Morgan, Jr.",Brigham Young,2009,Sr,0.200,0.077,0.00%
2559,Jonathan Tavernari,Brigham Young,2009,Sr,0.071,0.015,61.54%
9750,Brock Zylstra,Brigham Young,2009,Fr,NA,0.000,0.00%
16447,Charles Anderson,Cal Poly,2009,Sr,0.000,0.000,69.23%
16452,Justin Brown,Cal Poly,2009,So,0.111,0.081,64.00%
16457,Ryan Darling,Cal Poly,2009,Sr,0.048,0.033,66.67%
16459,Will Donahue,Cal Poly,2009,So,0.179,0.109,41.03%
16448,David Hanson,Cal Poly,2009,So,0.064,0.037,73.08%
16454,Lorenzo Keeler,Cal Poly,2009,Sr,0.111,0.038,77.27%
16451,Jordan Lewis,Cal Poly,2009,So,0.091,0.036,64.52%
16458,Shawn Lewis,Cal Poly,2009,Jr,0.118,0.051,87.80%
16453,Kyle Odister,Cal Poly,2009,Fr,0.048,0.010,74.07%
16450,Dylan Royer,Cal Poly,2009,Fr,NA,0.000,NA
16460,Will Taylor,Cal Poly,2009,Jr,0.093,0.043,78.57%
16455,Matt Titchenal,Cal Poly,2009,So,NA,NA,NA
15382,Gerard Anderson,Cal State Fullerton,2009,Sr,0.114,0.069,74.36%
6434,Orane Chin,Cal State Fullerton,2009,So,0.055,0.023,79.69%
16500,Frank Granados,Cal State Fullerton,2009,Sr,NA,NA,NA
16503,Papa Guisse,Cal State Fullerton,2009,Sr,0.000,0.000,0.00%
9910,Jer'Vaughn Johnson,Cal State Fullerton,2009,Jr,0.139,0.066,71.93%
16502,Jamel McGuire,Cal State Fullerton,2009,Jr,0.000,0.000,100.00%
16504,Ray Miller,Cal State Fullerton,2009,Sr,0.000,0.000,100.00%
16498,Devon Peltier,Cal State Fullerton,2009,Jr,0.063,0.016,86.05%
16505,Robbie Robinson,Cal State Fullerton,2009,Jr,0.000,0.000,NA
16501,Jacques Streeter,Cal State Fullerton,2009,So,0.100,0.043,78.45%
16496,Aaron Thompson,Cal State Fullerton,2009,Sr,0.170,0.059,80.46%
4434,Bryce Webster,Cal State Fullerton,2009,Jr,0.099,0.060,63.49%
16499,Eric Williams,Cal State Fullerton,2009,Jr,0.500,0.143,82.35%
6729,Omondi Amoke,California,2009,So,0.118,0.086,84.21%
6720,Bak Bak,California,2009,Fr,NA,0.000,0.00%
2347,Jamal Boykin,California,2009,Sr,0.120,0.042,57.14%
6727,Nigel Carter,California,2009,So,NA,NA,NA
2298,Patrick Christopher,California,2009,Sr,0.034,0.012,84.71%
6724,Jorge Gutierrez,California,2009,So,0.150,0.074,79.17%
6728,Nikola Knezevic,California,2009,Sr,0.143,0.083,66.67%
4710,Jerome Randle,California,2009,Sr,0.071,0.029,69.70%
6731,Theo Robertson,California,2009,Sr,0.188,0.097,70.80%
6725,Markhuri Sanders-Frison,California,2009,Jr,0.038,0.014,74.07%
6722,D.J. Seeley,California,2009,So,0.143,0.056,50.00%
6721,Brandon Smith,California,2009,Fr,0.000,0.000,50.00%
6726,Max Zhang,California,2009,So,0.313,0.185,50.00%
14197,Larry Awosanya,Campbell,2009,Fr,0.000,0.000,NA
14192,Amir Celestin,Campbell,2009,So,0.121,0.045,66.67%
14194,Cole Dewey,Campbell,2009,So,NA,NA,NA
14201,Preston Dodson,Campbell,2009,Jr,0.099,0.054,65.45%
14195,Junard Hartley,Campbell,2009,Jr,0.059,0.025,71.19%
14203,William Kossangue,Campbell,2009,Sr,0.150,0.065,75.81%
14202,Ricky Krainiak,Campbell,2009,Fr,0.500,0.125,0.00%
14198,Lorne Merthie,Campbell,2009,So,0.148,0.056,70.59%
14193,Chris Reynolds,Campbell,2009,So,0.050,0.038,25.00%
10180,Jonathan Rodriguez,Campbell,2009,Sr,0.061,0.045,70.90%
14199,Miles Taylor,Campbell,2009,Sr,0.073,0.051,76.19%
14196,Kyle Vejraska,Campbell,2009,Sr,0.088,0.053,55.56%
18036,Bob Bevilacqua,Canisius,2009,Sr,0.000,0.000,71.43%
18042,Julius Coles,Canisius,2009,Jr,0.075,0.039,75.24%
18038,Elton Frazier,Canisius,2009,Jr,0.064,0.036,80.56%
18046,Robert Goldsberry,Canisius,2009,Jr,0.000,0.000,63.64%
18047,Rokas Gricius,Canisius,2009,So,0.000,0.000,66.67%
18043,Reggie Groves,Canisius,2009,RS-Fr,0.000,0.000,66.67%
18035,Alshwan Hymes,Canisius,2009,Fr,0.300,0.075,50.00%
18044,Rishawn Johnson,Canisius,2009,Jr,0.026,0.018,77.78%
18041,Greg Logins,Canisius,2009,Jr,0.044,0.027,77.27%
18039,Frank Turner,Canisius,2009,Sr,0.085,0.054,76.29%
18048,Tomas Vazquez-Simmons,Canisius,2009,Jr,0.063,0.047,69.39%
12761,Jerrald Bonham,Centenary,2009,Sr,0.118,0.067,73.68%
12762,Leo Davis,Centenary,2009,Fr,0.000,0.000,100.00%
12766,Pedro Maciel,Centenary,2009,Fr,0.156,0.088,77.50%
12763,Matt Marseille,Centenary,2009,Fr,0.149,0.096,63.16%
12765,Maxx Nakwaasah,Centenary,2009,So,0.051,0.034,66.67%
12764,Matt Nichenko,Centenary,2009,Jr,NA,NA,NA
12759,David Perez,Centenary,2009,So,0.086,0.038,73.63%
12768,Travis Sims,Centenary,2009,Fr,0.000,0.000,NA
12757,Daman Starring,Centenary,2009,Fr,0.094,0.045,68.42%
12758,David Swartz,Centenary,2009,Fr,0.071,0.029,50.00%
12760,Jeron Trotman,Centenary,2009,Fr,0.171,0.158,47.06%
12767,Roman Tubner,Centenary,2009,Jr,0.105,0.083,69.51%
21510,Dewan Clayborn,Central Arkansas,2009,So,0.083,0.059,79.49%
21516,Robert Crawford,Central Arkansas,2009,Fr,NA,0.000,NA
7193,Ryan Daniels,Central Arkansas,2009,Jr,0.000,0.000,50.00%
21506,Carlos Dos Santos,Central Arkansas,2009,Jr,0.031,0.015,67.92%
21507,Chris Henson,Central Arkansas,2009,So,0.250,0.071,0.00%
21509,Chris Poellnitz,Central Arkansas,2009,Jr,0.074,0.039,80.65%
21513,Mike Pouncy,Central Arkansas,2009,RS-Sr,0.118,0.039,54.55%
21511,Aymard-Caha Walsh,Central Arkansas,2009,Jr,0.044,0.031,83.33%
21512,Jared Rehmel,Central Arkansas,2009,Jr,0.000,0.000,81.13%
21514,Mitch Rueter,Central Arkansas,2009,Sr,0.146,0.078,75.21%
21515,Quad Sanders,Central Arkansas,2009,Sr,0.000,0.000,NA
21518,Tadre Sheppard,Central Arkansas,2009,Jr,0.106,0.067,68.97%
21517,T.K. Smith,Central Arkansas,2009,So,NA,NA,NA
21508,Chris Williams,Central Arkansas,2009,Jr,0.500,0.100,0.00%
20453,Devan Bailey,Central Connecticut State,2009,Fr,0.038,0.016,66.67%
20451,Chris Baskerville,Central Connecticut State,2009,So,0.042,0.038,90.91%
20458,Markeys Deans,Central Connecticut State,2009,Jr,0.074,0.049,75.68%
20456,Joe Efese,Central Connecticut State,2009,Fr,0.072,0.050,70.59%
22181,Nick Gerrity,Central Connecticut State,2009,Fr,NA,NA,NA
20461,Ross Pentland,Central Connecticut State,2009,Jr,0.000,0.000,77.78%
20460,Robby Ptacek,Central Connecticut State,2009,So,0.057,0.027,82.67%
20463,Vince Rosario,Central Connecticut State,2009,So,0.133,0.095,68.18%
20454,Joe Seymore,Central Connecticut State,2009,Sr,0.032,0.014,60.87%
20452,David Simmons,Central Connecticut State,2009,Jr,0.076,0.056,86.11%
20462,Shemik Thompson,Central Connecticut State,2009,Jr,0.043,0.017,84.71%
20455,Jonathan Tull,Central Connecticut State,2009,Fr,0.200,0.083,66.67%
11022,Jordan Bitzer,Central Michigan,2009,Sr,0.135,0.031,75.26%
11028,Tyler Brown,Central Michigan,2009,Fr,0.000,0.000,NA
11018,Finis Craddock,Central Michigan,2009,Fr,0.105,0.061,84.21%
11020,Joe Estrada,Central Michigan,2009,Fr,NA,NA,NA
11016,Brandon Ford,Central Michigan,2009,Sr,0.000,0.000,50.00%
11025,Robbie Harman,Central Michigan,2009,Sr,0.098,0.039,70.00%
11024,Nick Jordan,Central Michigan,2009,So,NA,NA,NA
11017,Chris Kellermann,Central Michigan,2009,Sr,0.032,0.013,77.08%
11029,William McClure,Central Michigan,2009,Jr,0.071,0.042,79.25%
11021,John Morris,Central Michigan,2009,Fr,NA,NA,NA
11014,Amir Rashid,Central Michigan,2009,Jr,0.068,0.029,66.07%
11030,Zach Saylor,Central Michigan,2009,Fr,0.000,0.000,100.00%
11023,Marko Spica,Central Michigan,2009,Jr,0.108,0.053,65.91%
11019,Jalin Thomas,Central Michigan,2009,Jr,0.093,0.043,68.75%
11015,Antonio Weary,Central Michigan,2009,Jr,0.078,0.065,76.00%
15900,Billy Blackmon,Charleston Southern,2009,Sr,0.026,0.015,96.55%
7728,Quinton Goods,Charleston Southern,2009,Sr,0.031,0.019,66.67%
15909,Stanley Honorat,Charleston Southern,2009,Jr,0.000,0.000,NA
15899,Austin Johnson (2),Charleston Southern,2009,Jr,0.000,0.000,75.00%
15904,Jo'el Lamb,Charleston Southern,2009,So,0.000,0.000,93.33%
15905,Kelvin Martin,Charleston Southern,2009,So,0.109,0.069,71.43%
15906,Kenny Mitchell,Charleston Southern,2009,So,0.061,0.034,57.14%
15912,Zimmy Nwogbo,Charleston Southern,2009,Fr,0.136,0.055,81.82%
15903,Jeremy Sexton,Charleston Southern,2009,Fr,0.062,0.031,67.92%
15907,Patrick Shaughnessy,Charleston Southern,2009,Fr,0.125,0.091,40.00%
15910,Theron Stephens,Charleston Southern,2009,Fr,0.000,0.000,NA
15908,Sean Sweeney,Charleston Southern,2009,Jr,NA,NA,NA
15911,Tom Tankelewicz,Charleston Southern,2009,Fr,0.000,0.000,50.00%
15902,Jamarco Warren,Charleston Southern,2009,Jr,0.103,0.040,68.83%
10298,Ian Andersen,Charlotte,2009,Sr,0.333,0.077,87.50%
10300,Javarris Barnett,Charlotte,2009,So,0.000,0.000,50.00%
10305,Shamarr Bowden,Charlotte,2009,Fr,0.000,0.000,100.00%
10293,Chris Braswell,Charlotte,2009,Fr,0.038,0.026,84.75%
10302,Kyle Church,Charlotte,2009,Sr,NA,NA,NA
10304,RaShad Coleman,Charlotte,2009,Sr,0.136,0.120,42.86%
10292,Charles Dewhurst,Charlotte,2009,Jr,0.037,0.022,83.33%
10295,Derrio Green,Charlotte,2009,So,0.149,0.095,68.67%
10296,Dijuan Harris,Charlotte,2009,Sr,0.141,0.089,73.02%
10303,Phil Jones,Charlotte,2009,Jr,0.067,0.024,50.85%
10294,Colby Lewis,Charlotte,2009,Fr,NA,NA,NA
10306,Trevin Parks,Charlotte,2009,Fr,0.000,0.000,NA
10301,K.J. Sherrill,Charlotte,2009,Fr,0.083,0.040,47.62%
10297,Gokhan Sirin,Charlotte,2009,Fr,NA,0.000,100.00%
4366,Shamari Spears,Charlotte,2009,Jr,0.113,0.039,73.10%
10291,An'Juan Wilderness,Charlotte,2009,Jr,0.184,0.110,55.00%
21074,Drew Baker,Chattanooga,2009,Fr,NA,NA,NA
5972,Keegan Bell,Chattanooga,2009,So,0.000,0.000,65.79%
10021,Troy Cage,Chattanooga,2009,Jr,0.200,0.071,0.00%
21070,Chris Early,Chattanooga,2009,So,0.077,0.044,70.83%
21073,Dontay Hampton,Chattanooga,2009,Fr,0.200,0.143,85.71%
21071,Dante Harvey,Chattanooga,2009,So,0.105,0.083,75.00%
21072,DeAntre Jefferson,Chattanooga,2009,Jr,0.111,0.079,71.88%
21080,Ridge McKeither,Chattanooga,2009,Jr,0.060,0.043,72.29%
21078,Josh Odem,Chattanooga,2009,Fr,0.103,0.051,72.97%
21082,Ty Patterson,Chattanooga,2009,Sr,0.071,0.043,62.50%
21077,Jeremy Saffore,Chattanooga,2009,Jr,0.037,0.025,57.63%
21076,Jeff Smith (2),Chattanooga,2009,Jr,0.125,0.067,45.16%
21079,Ricky Taylor,Chattanooga,2009,So,0.094,0.039,81.25%
21081,Sam Watson,Chattanooga,2009,Fr,0.154,0.103,51.85%
21075,Jasper Williams,Chattanooga,2009,So,0.000,0.000,71.43%
13878,Kabangu Tshinga Kasamba,Chicago State,2009,So,0.085,0.032,75.00%
13879,Pawel Kielbasa,Chicago State,2009,Jr,0.000,0.000,66.67%
13869,Antonio Lofton,Chicago State,2009,Jr,0.181,0.125,72.96%
13875,Hajji Martin,Chicago State,2009,Jr,0.000,0.000,46.67%
13872,Carl Montgomery,Chicago State,2009,Jr,0.053,0.031,73.28%
7467,Jon Montgomery,Chicago State,2009,Jr,0.250,0.055,89.66%
13868,Alex Roberts,Chicago State,2009,Jr,0.000,0.000,50.00%
13881,Victor Scott,Chicago State,2009,Fr,0.083,0.028,66.67%
13870,Archie Seals,Chicago State,2009,Jr,NA,NA,NA
13871,Brandan Smith,Chicago State,2009,Sr,0.143,0.058,59.26%
13873,Christian Wall,Chicago State,2009,Jr,0.164,0.051,77.00%
13874,Damian Windham,Chicago State,2009,Jr,0.073,0.041,71.79%
5809,Marquis Young,Chicago State,2009,Sr,0.081,0.048,82.35%
4343,Rashad Bishop,Cincinnati,2009,Jr,0.085,0.040,89.58%
4342,Larry Davis,Cincinnati,2009,Jr,0.050,0.023,61.54%
4339,Dion Dixon,Cincinnati,2009,So,0.049,0.024,85.11%
4348,Alex Eppensteiner,Cincinnati,2009,Fr,NA,NA,NA
2368,Yancy Gates,Cincinnati,2009,So,0.095,0.049,74.42%
4334,Anthony McClain,Cincinnati,2009,Jr,0.000,0.000,100.00%
4345,Jaquon Parker,Cincinnati,2009,Fr,0.158,0.088,60.87%
2196,Lance Stephenson,Cincinnati,2009,Fr,0.154,0.078,74.77%
4260,Ibrahima Thomas,Cincinnati,2009,Jr,0.077,0.037,78.48%
4344,Steve Toyloy,Cincinnati,2009,Sr,0.104,0.063,75.68%
4340,Eddie Tyree,Cincinnati,2009,Jr,NA,NA,NA
4338,Deonta Vaughn,Cincinnati,2009,Sr,0.103,0.056,88.17%
4337,Darnell Wilks,Cincinnati,2009,Jr,0.059,0.034,25.00%
4336,Cashmere Wright,Cincinnati,2009,Fr,0.048,0.029,75.47%
3686,Zavier Anderson,Clemson,2009,Jr,NA,NA,NA
3675,Catalin Baciu,Clemson,2009,So,NA,NA,NA
3680,Jonah Baize,Clemson,2009,Jr,NA,NA,NA
3688,Devin Booker,Clemson,2009,Fr,0.082,0.048,56.41%
3685,Trevor Booker,Clemson,2009,Sr,0.096,0.057,73.75%
3678,Jerai Grant,Clemson,2009,Jr,0.148,0.125,63.16%
3687,Donte Hill,Clemson,2009,Fr,0.400,0.333,0.00%
2204,Milton Jennings,Clemson,2009,Fr,0.086,0.049,50.00%
3689,Noel Johnson,Clemson,2009,Fr,0.000,0.000,28.57%
3674,Bryan Narcisse,Clemson,2009,So,0.250,0.118,0.00%
3682,Karolis Petrukonis,Clemson,2009,Sr,NA,NA,NA
3676,David Potter,Clemson,2009,Sr,0.077,0.041,61.54%
3683,Tanner Smith,Clemson,2009,So,0.023,0.016,79.12%
3677,Demontez Stitt,Clemson,2009,Jr,0.086,0.054,65.88%
3673,Andre Young,Clemson,2009,So,0.067,0.030,66.67%
15434,Nigel Ajere,Cleveland State,2009,Fr,0.050,0.017,63.16%
15432,Kevin Anderson (2),Cleveland State,2009,Jr,NA,NA,100.00%
15428,D'Aundray Brown,Cleveland State,2009,So,0.039,0.018,72.73%
15435,Norris Cole,Cleveland State,2009,Jr,0.109,0.038,77.14%
15429,Jared Cunningham (2),Cleveland State,2009,Jr,0.120,0.040,85.71%
15437,Trevon Harmon,Cleveland State,2009,So,0.137,0.065,56.92%
15433,Lance James,Cleveland State,2009,Jr,0.100,0.050,57.14%
15436,Tim Kamczyc,Cleveland State,2009,Fr,0.100,0.071,69.77%
15430,Joe Latas,Cleveland State,2009,So,0.000,0.000,66.67%
15431,Josh McCoy,Cleveland State,2009,Fr,NA,0.000,0.00%
9569,Jeremy Montgomery,Cleveland State,2009,So,0.065,0.033,84.15%
15425,Aaron Pogue,Cleveland State,2009,So,0.186,0.089,80.00%
15426,Anthony Wells,Cleveland State,2009,Fr,0.000,0.000,100.00%
15427,Charlie Woods,Cleveland State,2009,Fr,0.000,0.000,NA
15970,Mario Edwards,Coastal Carolina,2009,Sr,0.094,0.053,76.71%
15961,Chris Evans,Coastal Carolina,2009,Fr,0.056,0.036,76.92%
5886,Chad Gray,Coastal Carolina,2009,Jr,0.157,0.064,73.77%
15967,Kierre Greenwood,Coastal Carolina,2009,Fr,0.193,0.103,64.20%
15965,Jordan Griffin,Coastal Carolina,2009,So,NA,NA,NA
15966,Joseph Harris,Coastal Carolina,2009,Sr,0.060,0.033,71.19%
15968,Logan Johnson,Coastal Carolina,2009,Sr,0.029,0.016,88.46%
15972,Tre Lee,Coastal Carolina,2009,Fr,NA,NA,NA
15969,Marcus Macellari,Coastal Carolina,2009,Fr,NA,NA,NA
15971,Sam McLaurin,Coastal Carolina,2009,Fr,0.069,0.047,65.00%
15963,Dexter Moore,Coastal Carolina,2009,So,0.077,0.043,0.00%
15962,Danny Nieman,Coastal Carolina,2009,Fr,0.043,0.026,75.00%
15964,Jon Pack,Coastal Carolina,2009,So,0.000,0.000,40.00%
21029,Bart Benton,Charleston,2009,Fr,NA,NA,NA
4371,Casaan Breeden,Charleston,2009,Sr,0.088,0.033,72.00%
21033,Garrett Campbell,Charleston,2009,Jr,NA,NA,NA
9577,Andrew Goudelock,Charleston,2009,Jr,0.109,0.024,71.19%
21040,Willis Hall,Charleston,2009,Fr,0.015,0.008,90.91%
21027,Andrew Lawrence,Charleston,2009,Fr,0.250,0.143,71.43%
21032,Donavan Monroe,Charleston,2009,Jr,0.097,0.045,73.17%
21038,Quasim Pugh,Charleston,2009,RS-So,0.000,0.000,NA
21034,Jeremy Simmons,Charleston,2009,Jr,0.142,0.073,71.23%
21037,Matt Sundberg,Charleston,2009,So,0.125,0.045,40.00%
21036,Jordan Turok,Charleston,2009,Jr,NA,NA,NA
15367,Tony White,Charleston,2009,Sr,0.205,0.078,74.32%
21039,Rashad Wright,Charleston,2009,Fr,0.333,0.100,88.89%
17109,Lazar Bogdanovic,Colgate,2009,Fr,0.000,0.000,0.00%
17115,Yaw Gyawu,Colgate,2009,So,0.136,0.068,68.06%
17103,Anthony Hill (2),Colgate,2009,So,0.000,0.000,50.00%
17107,Joe Hoban,Colgate,2009,Jr,0.068,0.056,66.67%
17105,Brandon James,Colgate,2009,Fr,0.063,0.038,60.00%
17104,Ben Jonson,Colgate,2009,Sr,0.099,0.043,67.74%
17113,Patrick Liengueu,Colgate,2009,Fr,NA,0.000,NA
17106,Brett Marfurt,Colgate,2009,So,0.000,0.000,NA
17114,Sterling Melville,Colgate,2009,So,0.161,0.111,59.46%
17112,Nick Pascale,Colgate,2009,So,0.083,0.060,76.19%
17108,Kyle Roemer,Colgate,2009,Sr,0.086,0.026,67.68%
17111,Mitch Rolls,Colgate,2009,Fr,0.094,0.037,64.00%
17110,Mike Venezia,Colgate,2009,RS-Jr,0.000,0.000,0.00%
9801,Mike Annese,Colorado State,2009,Sr,0.000,0.000,42.11%
9799,Mame Bocar Ba,Colorado State,2009,Sr,0.115,0.061,80.00%
3923,Travis Busch,Colorado State,2009,Jr,0.278,0.046,75.00%
9797,Jesse Carr,Colorado State,2009,RS-So,0.000,0.000,33.33%
9798,Johnny Del Bene,Colorado State,2009,Jr,NA,NA,NA
9795,Arin Dunn,Colorado State,2009,Sr,0.000,0.000,100.00%
9803,Travis Franklin,Colorado State,2009,Jr,0.157,0.112,63.59%
9796,Dorian Green,Colorado State,2009,Fr,0.081,0.024,84.68%
9802,Pierce Hornung,Colorado State,2009,Fr,0.032,0.019,76.92%
9794,Andre McFarland,Colorado State,2009,Jr,1.000,0.136,46.15%
9793,Adam Nigon,Colorado State,2009,Jr,0.033,0.015,64.71%
5800,Andy Ogide,Colorado State,2009,Jr,0.046,0.020,68.13%
6978,Harvey Perry,Colorado State,2009,Sr,0.167,0.040,71.43%
10990,Greg Smith (2),Colorado State,2009,Fr,0.098,0.037,74.19%
4165,Trent Beckley,Colorado,2009,RS-Sr,NA,NA,NA
4169,Alec Burks,Colorado,2009,Fr,0.128,0.084,61.15%
4158,Javon Coney,Colorado,2009,Jr,NA,NA,NA
4156,Casey Crawford,Colorado,2009,Jr,0.048,0.029,33.33%
3607,Austin Dufault,Colorado,2009,So,0.094,0.059,80.85%
4166,Trey Eckloff,Colorado,2009,So,0.000,0.000,100.00%
4168,Shane Harris-Tunks,Colorado,2009,Fr,0.000,0.000,42.86%
4071,Cory Higgins,Colorado,2009,Jr,0.164,0.082,68.39%
4167,Keegan Hornbuckle,Colorado,2009,Fr,0.000,0.000,100.00%
4160,Levi Knutson,Colorado,2009,Jr,0.000,0.000,48.00%
4505,Marcus Relphorde,Colorado,2009,Jr,0.093,0.059,76.74%
4157,Dwight Thorne II,Colorado,2009,Sr,0.000,0.000,68.00%
4162,Nate Tomlinson,Colorado,2009,So,0.167,0.111,66.67%
12394,Noruwa Agho,Columbia,2009,So,0.155,0.055,80.56%
12383,Asenso Ampim,Columbia,2009,Jr,0.065,0.050,75.00%
