GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
43204,Ahmad Walker,Stony Brook,2015,Jr,11,5,2,0,0,10,2,0,4,0,0,3,2
28292,Jameel Warney,Stony Brook,2015,Sr,38,25,11,2,2,39,17,11,0,0,0,11,8
44875,Lucas Woodhouse,Stony Brook,2015,Jr,0,0,0,0,0,2,1,0,17,8,7,0,0
82875,Doyin Akintobi-Adeyeye,Syracuse,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
97422,Adrian Autry,Syracuse,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
97421,Shaun Belbey,Syracuse,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
24242,DaJuan Coleman,Syracuse,2015,Jr,58,31,22,10,10,14,4,1,0,0,0,30,22
24200,Trevor Cooney,Syracuse,2015,Sr,26,12,3,0,0,68,15,2,129,44,36,54,41
98591,Evan Dourdas,Syracuse,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
97423,Ky Feldman,Syracuse,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
24168,Michael Gbinije,Syracuse,2015,Sr,67,34,7,5,3,65,22,2,115,42,29,81,54
83906,Frank Howard,Syracuse,2015,Fr,10,4,0,0,0,10,2,0,9,1,1,9,4
42080,Kaleb Joseph,Syracuse,2015,So,1,0,0,0,0,6,1,0,3,0,0,3,2
72594,Tyler Lydon,Syracuse,2015,Fr,41,24,14,8,8,32,11,9,61,27,23,38,29
49887,Chinonso Obokoh,Syracuse,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
49322,Malachi Richardson,Syracuse,2015,Fr,43,27,3,2,2,59,9,1,109,44,32,80,53
24688,Tyler Roberson,Syracuse,2015,Jr,88,58,31,25,21,42,14,8,1,0,0,48,25
81663,Mike Sutton,Syracuse,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
24356,Devonta Abron,Texas Christian,2015,Sr,25,8,4,0,0,24,9,3,0,0,0,49,32
48396,Vladimir Brodziansky,Texas Christian,2015,So,60,36,24,6,6,45,20,7,31,9,9,52,37
80277,Chauncey Collins,Texas Christian,2015,So,22,10,2,0,0,29,10,0,120,50,33,55,43
80276,Dalton Dry,Texas Christian,2015,So,1,1,0,0,0,1,1,0,0,0,0,2,0
83926,J.D. Miller,Texas Christian,2015,Fr,60,31,11,5,3,52,11,2,15,3,2,53,42
56865,Brandon Parrish,Texas Christian,2015,Jr,22,11,5,0,0,54,19,5,60,25,22,32,20
28237,Karviar Shepherd,Texas Christian,2015,Jr,28,13,7,1,1,76,22,15,7,0,0,24,17
84100,Lyrik Shreiner,Texas Christian,2015,Fr,2,0,0,0,0,3,3,1,7,2,2,0,0
89012,Malique Trent,Texas Christian,2015,So,41,24,8,1,1,44,13,2,69,17,15,46,27
42571,Chris Washburn,Texas Christian,2015,Jr,41,18,4,5,4,53,13,6,11,4,3,50,29
56868,Michael Williams,Texas Christian,2015,Jr,18,10,1,0,0,14,6,1,26,6,6,11,9
83968,Ernest Aflakpui,Temple,2015,Fr,8,5,4,0,0,3,0,0,0,0,0,5,1
73151,Shizz Alston,Temple,2015,Fr,4,1,0,0,0,15,7,1,26,9,9,4,1
28938,Jaylen Bond,Temple,2015,Sr,77,51,25,0,0,79,19,10,14,1,1,22,9
57110,Josh Brown (3),Temple,2015,Jr,20,11,2,0,0,60,23,1,41,17,10,11,9
28820,Devin Coleman,Temple,2015,Sr,32,18,3,0,0,36,7,1,72,27,18,14,13
45256,Quenton DeCosey,Temple,2015,Sr,48,25,3,6,6,80,25,5,63,17,14,66,44
45257,Daniel Dingle,Temple,2015,Jr,21,10,2,0,0,17,7,0,31,10,9,32,15
43397,Obi Enechionyia,Temple,2015,So,20,10,6,1,1,58,24,17,60,17,16,26,16
74068,Trey Lowe,Temple,2015,Fr,11,5,2,2,2,7,2,1,33,9,8,2,1
87467,Mike Robbins,Temple,2015,Jr,0,0,0,0,0,1,0,0,0,0,0,3,2
28760,Devontae Watson,Temple,2015,Sr,1,1,1,1,1,2,1,1,0,0,0,0,0
56934,Mark Williams,Temple,2015,Jr,11,6,2,0,0,17,7,4,16,3,3,8,5
85192,Armani Chaney,Tennessee State,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
31069,Keron DeShields,Tennessee State,2015,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
88690,Neville Fincher,Tennessee State,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
58167,Christian Griggs-Williams,Tennessee State,2015,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
81199,Demontez Loman,Tennessee State,2015,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
58626,Wayne Martin (2),Tennessee State,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
44558,Tahjere McCall,Tennessee State,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
89297,Samson Oyediran,Tennessee State,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
81201,Darreon Reddick,Tennessee State,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
81202,Xavier Richards,Tennessee State,2015,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
81203,Marcus Roper,Tennessee State,2015,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
89128,Johnny Woodard,Tennessee State,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
84172,Courtney Alexander II,Tennessee Tech ,2015,Fr,1,0,0,0,0,0,0,0,0,0,0,2,0
81207,Savonte Frazier,Tennessee Tech ,2015,Fr,1,0,0,0,0,0,0,0,1,0,0,0,0
97624,Conner Hall,Tennessee Tech ,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
88694,Tre Hansborough,Tennessee Tech ,2015,Fr,1,1,0,0,0,3,0,0,1,0,0,1,0
97625,Markell Henderson,Tennessee Tech ,2015,So,0,0,0,0,0,0,0,0,2,0,0,0,0
32672,Aleksa Jugovic,Tennessee Tech ,2015,So,1,0,0,0,0,5,2,0,8,3,3,3,2
81209,Ryan Martin,Tennessee Tech ,2015,Sr,10,4,3,0,0,3,0,0,7,0,0,9,8
28763,Josiah Moore,Tennessee Tech ,2015,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
43104,Anthony Morse,Tennessee Tech ,2015,Sr,12,8,7,3,3,5,2,2,1,0,0,5,2
58517,Mason Ramsey,Tennessee Tech ,2015,So,2,1,1,0,0,4,1,1,4,1,1,2,2
89306,Hakeem Rogers,Tennessee Tech ,2015,Jr,3,0,0,0,0,3,1,0,9,3,2,0,0
81210,Torrance Rowe,Tennessee Tech ,2015,Sr,3,1,0,0,0,12,7,0,15,4,3,7,6
58512,Shirmane Thomas,Tennessee Tech ,2015,Jr,4,1,0,0,0,3,0,0,1,1,1,2,1
76405,Kyle Alexander,Tennessee,2015,Fr,12,7,1,1,1,7,0,0,0,0,0,15,10
81044,Devon Baulkman,Tennessee,2015,Sr,20,11,4,0,0,34,10,4,84,29,28,16,11
99070,Lucas Campbell,Tennessee,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
42284,Robert Hubbs III,Tennessee,2015,Jr,33,24,8,8,6,85,28,10,23,4,3,28,22
89999,Ray Kasongo,Tennessee,2015,So,6,3,1,1,1,3,2,1,0,0,0,5,3
81047,Jabari McGhee,Tennessee,2015,Fr,6,5,3,1,1,0,0,0,0,0,0,0,0
42354,Armani Moore,Tennessee,2015,Sr,79,34,7,1,1,84,28,11,28,11,9,54,31
81048,Detrick Mostella,Tennessee,2015,So,20,7,1,0,0,32,11,2,75,22,20,18,15
84279,Shembari Phillips,Tennessee,2015,Fr,20,8,3,1,0,27,12,1,34,13,8,25,20
81049,Kevin Punter,Tennessee,2015,Sr,20,8,1,0,0,76,31,8,71,24,21,56,46
41477,Derek Reese,Tennessee,2015,Sr,21,10,1,2,2,13,3,3,8,3,3,16,12
84318,Admiral Schofield,Tennessee,2015,Fr,31,18,11,3,2,38,19,9,46,15,14,17,14
97452,Brad Woodson,Tennessee,2015,Fr,0,0,0,0,0,1,1,0,7,1,1,0,0
56693,Juan Aparicio,Texas A&M,2015,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
99071,Frank Byers,Texas A&M,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
42349,Alex Caruso,Texas A&M,2015,Sr,41,24,5,4,2,27,10,1,47,19,17,20,16
28980,Anthony Collins,Texas A&M,2015,Sr,11,5,0,0,0,29,5,0,39,17,14,16,13
73165,Tyler Davis (2),Texas A&M,2015,Fr,96,68,39,4,4,32,7,2,0,0,0,86,51
98107,T.J. Distefano,Texas A&M,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
42350,Kyle Dobbins,Texas A&M,2015,Sr,0,0,0,0,0,1,0,0,0,0,0,2,1
92854,Kobie Eubanks,Texas A&M,2015,Fr,0,0,0,0,0,0,0,0,5,2,1,0,0
83905,Admon Gilder,Texas A&M,2015,Fr,25,11,1,0,0,21,7,0,46,15,15,21,16
73143,D.J. Hogg,Texas A&M,2015,Fr,19,10,8,2,1,21,5,4,65,26,23,10,4
24662,Danuel House,Texas A&M,2015,Sr,60,31,14,8,6,61,16,3,124,39,23,87,65
30759,Jalen Jones,Texas A&M,2015,Sr,112,56,32,10,9,76,20,9,69,18,14,88,58
56695,Tavario Miller,Texas A&M,2015,Jr,15,8,5,1,1,8,1,1,0,0,0,19,5
53412,Elijah Thomas,Texas A&M,2015,Fr,1,0,0,0,0,1,1,1,0,0,0,0,0
81052,Tonny Trocha-Morelos,Texas A&M,2015,So,40,22,15,6,4,34,13,9,41,14,12,14,9
70677,David Blanks,Texas Southern,2015,Sr,19,8,4,0,0,9,1,0,10,1,1,3,3
59525,Tyree Bynum,Texas Southern,2015,Jr,0,0,0,0,0,3,2,0,6,2,2,0,0
84739,Brian Carey,Texas Southern,2015,Fr,0,0,0,0,0,1,0,0,2,1,1,0,0
31365,Orlando Coleman,Texas Southern,2015,Sr,7,5,3,1,1,6,2,2,18,4,4,4,2
42838,Jermaine Davis II,Texas Southern,2015,Jr,2,0,0,0,0,0,0,0,0,0,0,2,1
87680,Joshua Friar,Texas Southern,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
28286,Derrick Griffin,Texas Southern,2015,Fr,27,20,17,10,9,7,2,0,0,0,0,22,10
56706,Jerron Martin,Texas Southern,2015,So,1,1,0,0,0,3,2,0,20,8,8,0,0
59527,Christian McCoggle,Texas Southern,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
82004,Malcolm Riley,Texas Southern,2015,Sr,17,12,5,0,0,31,15,12,32,13,11,14,13
59528,Jose Rodriguez,Texas Southern,2015,Sr,11,3,0,0,0,15,3,2,4,3,3,4,3
24305,Chris Thomas,Texas Southern,2015,Sr,26,17,1,0,0,33,10,2,15,4,3,27,14
101248,Dewayne Washington,Texas Southern,2015,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
63912,"Eric Washington, Jr.",Texas Southern,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
81467,Ojai Black,Texas State,2015,Jr,8,3,1,0,0,7,2,1,4,1,1,3,3
97949,Bobby Conley,Texas State,2015,Jr,2,0,0,0,0,0,0,0,3,0,0,1,0
81468,Austin Evans,Texas State,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
59006,Emani Gant,Texas State,2015,Sr,5,5,1,0,0,5,1,0,0,0,0,10,8
59007,Kavin Gilder-Tilbury,Texas State,2015,Jr,2,1,0,0,0,4,2,1,10,3,3,5,4
97948,Nathan Josephs,Texas State,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
97947,Courtney Julien,Texas State,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
85326,K.J. Malveau,Texas State,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
97950,Maljhum McCrea,Texas State,2015,Jr,4,2,0,0,0,2,2,0,0,0,0,2,0
81470,Ethan Montalvo,Texas State,2015,Sr,2,0,0,0,0,3,2,0,16,6,5,5,5
45131,Cameron Naylor,Texas State,2015,Sr,4,2,1,1,1,8,2,2,0,0,0,3,2
59009,Kendell Ramlal,Texas State,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
97945,Anthony Roberson,Texas State,2015,Jr,1,0,0,0,0,0,0,0,0,0,0,3,1
97946,D'Angelo West,Texas State,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
80278,Keenan Evans,Texas Tech,2015,So,38,22,3,0,0,46,13,2,33,13,6,66,49
28846,Toddrick Gotcher,Texas Tech,2015,Sr,28,18,3,0,0,43,18,4,84,35,25,39,36
41275,Justin Gray,Texas Tech,2015,So,27,19,10,4,4,42,14,9,33,15,12,40,30
97469,Donovan Ham,Texas Tech,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
84113,Jordan Jackson (3),Texas Tech,2015,Fr,2,1,0,0,0,3,0,0,6,1,1,2,1
82877,Isaiah Manderson,Texas Tech,2015,So,0,0,0,0,0,3,2,1,1,0,0,2,2
80280,Norense Odiase,Texas Tech,2015,So,28,21,13,2,2,56,21,16,0,0,0,18,13
24235,Aaron Ross,Texas Tech,2015,Jr,35,22,8,1,0,53,23,13,57,24,23,49,42
80281,Zach Smith (2),Texas Tech,2015,So,66,43,25,24,23,63,25,19,17,2,2,53,33
97470,Andrew Sorrells,Texas Tech,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
98857,Matthew Temple,Texas Tech,2015,Jr,24,18,13,3,3,21,4,3,5,3,1,18,9
57185,Devon Thomas,Texas Tech,2015,Jr,22,13,0,0,0,12,2,0,9,1,1,9,6
88712,Rokas Ulvydas,Texas Tech,2015,Fr,0,0,0,0,0,1,0,0,0,0,0,4,2
80282,Devaugntah Williams,Texas Tech,2015,Sr,68,31,4,1,1,48,13,3,61,19,13,47,34
84161,"C.J. Williamson, Jr.",Texas Tech,2015,Fr,3,1,0,1,0,7,1,0,10,2,1,6,4
53452,Jordan Barnett,Texas,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
24259,Shaquille Cleare,Texas,2015,Jr,33,20,11,1,1,35,18,10,0,0,0,21,11
52572,Eric Davis,Texas,2015,Fr,27,11,0,0,0,41,11,0,60,26,22,22,17
33246,Javan Felix,Texas,2015,Sr,20,10,0,0,0,80,36,2,69,24,20,31,25
42403,Demarcus Holland,Texas,2015,Sr,19,11,1,0,0,9,3,1,16,5,5,13,6
24659,Prince Ibeh,Texas,2015,Sr,46,28,18,26,21,16,6,4,0,0,0,49,19
29136,Connor Lammert,Texas,2015,Sr,18,13,6,1,1,17,9,5,95,33,32,25,22
83902,Tevin Mack,Texas,2015,Fr,12,2,2,0,0,24,5,0,58,20,20,31,21
80274,Ryan McClurg,Texas,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
42404,Danny Newsome,Texas,2015,Jr,1,0,0,0,0,1,0,0,1,0,0,0,0
24244,Cameron Ridley,Texas,2015,Sr,21,14,7,7,6,10,4,1,0,0,0,32,14
76739,"Kerwin Roach, Jr.",Texas,2015,Fr,30,13,5,3,2,28,11,0,37,13,13,45,29
87651,Joe Schwartz,Texas,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
56862,Isaiah Taylor,Texas,2015,Jr,93,48,6,0,0,91,27,3,47,16,5,100,82
56864,Kendal Yancy,Texas,2015,Jr,13,6,0,2,1,18,7,0,15,7,7,15,6
30894,P.J. Boutte,Citadel,2015,Sr,5,2,0,0,0,0,0,0,2,0,0,2,1
81243,Tim Broom,Citadel,2015,So,0,0,0,0,0,1,1,0,2,0,0,2,2
97677,Bobby Duncan,Citadel,2015,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
87233,Matt Frierson,Citadel,2015,Fr,0,0,0,0,0,0,0,0,1,0,0,0,0
31214,Derrick Henry,Citadel,2015,Sr,4,2,0,0,0,2,0,0,3,0,0,3,3
58759,Tom Koopman,Citadel,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
44223,Quinton Marshall,Citadel,2015,Sr,3,1,0,0,0,1,0,0,1,0,0,4,4
97674,Garrett Mullis,Citadel,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
88076,Zane Najdawi,Citadel,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,2,1
97675,Qwandell Newton,Citadel,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
97676,Tommy Olds,Citadel,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
89163,Connor Schroeder,Citadel,2015,Fr,0,0,0,0,0,0,0,0,2,0,0,0,0
58760,Warren Sledge,Citadel,2015,Jr,1,0,0,0,0,0,0,0,2,0,0,2,2
58761,Brian White,Citadel,2015,Jr,0,0,0,0,0,0,0,0,4,1,1,2,2
88551,Quayson Williams,Citadel,2015,Fr,2,1,0,0,0,0,0,0,4,1,1,2,2
85212,Taylor Adway,Toledo,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
42954,Nathan Boothe,Toledo,2015,Sr,5,4,2,1,1,19,10,6,6,2,2,11,9
57366,Zach Garber,Toledo,2015,Jr,3,2,2,1,1,0,0,0,0,0,0,2,1
98948,"Fred John, Jr.",Toledo,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
57367,Jordan Lauf,Toledo,2015,Jr,7,3,0,0,0,0,0,0,2,0,0,3,1
80726,Stuckey Mosley,Toledo,2015,So,3,1,0,0,0,0,0,0,6,4,3,7,4
84921,Nate Navigato,Toledo,2015,Fr,1,1,1,0,0,2,1,1,6,2,2,0,0
84133,Nick Rogers,Toledo,2015,Fr,0,0,0,0,0,0,0,0,4,1,1,0,0
84934,Jaelan Sanford,Toledo,2015,Fr,0,0,0,0,0,0,0,0,7,0,0,0,0
85136,Chandler White,Toledo,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
57368,Jonathan Williams,Toledo,2015,Jr,8,4,1,0,0,7,3,2,2,1,1,2,1
24666,Arnaud Moto,Towson,2015,Jr,23,15,5,2,2,38,18,7,21,4,4,33,30
58220,John Davis,Towson,2015,Jr,20,14,5,0,0,27,12,6,19,2,2,11,8
102307,Mike Davis (4),Towson,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
58221,Walter Foster,Towson,2015,Jr,14,4,1,0,0,24,7,6,0,0,0,12,11
80562,Byron Hawkins,Towson,2015,So,15,8,1,0,0,24,6,1,52,15,11,18,14
42885,Josh Ivory,Towson,2015,Sr,1,1,0,0,0,1,0,0,13,5,5,0,0
80563,Eddie Keith,Towson,2015,So,9,4,1,0,0,15,4,2,14,4,4,9,4
80564,Jordan McNeil,Towson,2015,Fr,6,4,0,0,0,7,3,1,13,6,6,3,1
80565,Mike Morsell,Towson,2015,So,25,14,5,1,1,52,16,3,35,12,10,28,19
44735,Timajh Parker-Rivera,Towson,2015,Sr,21,16,9,5,5,20,5,1,0,0,0,30,18
85405,Alex Thomas,Towson,2015,Fr,3,2,1,0,0,5,2,1,0,0,0,2,2
81482,Aaron Ariri,Troy,2015,So,4,1,0,0,0,1,0,0,0,0,0,2,1
58991,Kelton Ford,Troy,2015,Jr,2,0,0,0,0,2,1,0,3,1,1,4,2
81485,Christian Harrison,Troy,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
81486,Jeremy Hollimon,Troy,2015,Jr,10,5,1,0,0,13,5,1,12,6,4,4,2
52992,Shawn Hopkins,Troy,2015,Fr,0,0,0,0,0,0,0,0,7,1,1,0,0
61285,Jordan Howard,Troy,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
89158,B.J. Miller (2),Troy,2015,Fr,1,0,0,0,0,1,1,0,5,2,2,0,0
39424,Jaro Moravek,Troy,2015,So,2,0,0,0,0,1,1,1,1,0,0,1,0
81487,Damion Ottman,Troy,2015,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0
97829,Daniel Peace,Troy,2015,Jr,11,5,1,0,0,1,0,0,0,0,0,9,4
81488,"Wesley Person, Jr.",Troy,2015,So,9,3,1,0,0,8,3,0,18,8,5,6,5
89323,Jordon Varnado,Troy,2015,Fr,19,10,6,0,0,7,2,1,17,7,7,9,7
31023,John Walton III,Troy,2015,Sr,18,8,2,1,1,12,2,1,0,0,0,12,9
80006,Riley Conroy,Tulane,2015,Fr,0,0,0,0,0,0,0,0,2,0,0,0,0
28007,Louis Dabney,Tulane,2015,Sr,24,11,1,0,0,70,25,3,67,19,10,54,41
83909,Melvin Frazier,Tulane,2015,Fr,19,10,2,6,5,9,1,1,22,7,7,12,2
84108,Kain Harris,Tulane,2015,Fr,15,7,2,1,1,15,6,1,27,8,8,13,12
30400,Jernard Jarreau,Tulane,2015,Sr,16,9,6,2,2,22,9,3,9,1,1,11,5
88524,Charvon Julien,Tulane,2015,Fr,7,5,1,0,0,6,0,0,22,5,5,1,0
42554,Kajon Mack,Tulane,2015,RS-Jr,1,0,0,0,0,6,2,0,1,0,0,0,0
28293,Malik Morgan,Tulane,2015,Jr,40,19,3,0,0,42,18,1,71,22,17,28,17
84235,Taron Oliver,Tulane,2015,Fr,7,5,1,0,0,11,3,0,7,1,1,2,1
80007,Dylan Osetkowski,Tulane,2015,So,65,36,18,14,11,45,12,6,21,6,6,53,39
84121,Blake Paul,Tulane,2015,Fr,20,10,6,10,6,3,1,1,0,0,0,8,5
57079,Cam Reynolds,Tulane,2015,So,21,10,5,0,0,36,7,1,38,8,5,12,10
57078,Ryan Smith,Tulane,2015,Jr,22,12,6,1,1,6,2,1,0,0,0,7,6
57266,Pat Birt,Tulsa,2015,Jr,15,4,0,0,0,36,16,2,90,33,30,36,27
97428,Kajon Brown,Tulsa,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
57097,Marquel Curtis,Tulsa,2015,Sr,31,16,3,1,1,11,6,2,24,11,11,31,21
57100,Emmanuel Ezechinonso,Tulsa,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
42557,Shaquille Harrison,Tulsa,2015,Sr,80,42,17,6,6,37,12,2,20,4,1,57,42
42559,Rashad Ray,Tulsa,2015,Sr,7,3,1,0,0,11,2,0,36,9,9,6,3
30777,Rashad Smith,Tulsa,2015,Sr,35,21,9,3,3,41,15,7,8,2,2,31,17
30778,Brandon Swannegan,Tulsa,2015,Sr,38,24,14,2,1,19,5,5,0,0,0,26,14
71591,Sterling Taplin,Tulsa,2015,Fr,1,0,0,0,0,0,0,0,13,2,2,4,4
42560,Nick Wood,Tulsa,2015,Sr,0,0,0,0,0,0,0,0,1,0,0,0,0
42561,James Woodard,Tulsa,2015,Sr,21,15,2,0,0,37,16,4,82,26,17,33,25
42562,D'Andre Wright,Tulsa,2015,Sr,34,25,15,7,7,22,5,4,6,0,0,25,15
58566,Hakeem Baxter,UAB,2015,Jr,9,4,0,0,0,3,0,0,7,4,4,6,5
24227,Robert Brown,UAB,2015,Sr,11,6,4,1,1,20,7,2,19,7,5,14,11
80610,Chris Cokley,UAB,2015,So,10,4,3,2,2,18,8,5,0,0,0,7,5
52556,William Lee,UAB,2015,So,8,7,4,0,0,9,3,1,12,5,5,13,11
80612,Lionel Love,UAB,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
57090,Tyler Madison,UAB,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,3,0
57091,Tosin Mehinti,UAB,2015,Jr,5,3,1,1,1,3,0,0,0,0,0,14,5
80613,Nick Norton,UAB,2015,So,0,0,0,0,0,3,1,0,19,8,7,2,2
52854,Thomas Smallwood,UAB,2015,Fr,0,0,0,0,0,0,0,0,1,0,0,0,0
80614,Lewis Sullivan,UAB,2015,So,7,6,5,0,0,5,2,1,0,0,0,5,4
57094,Denzell Watts,UAB,2015,Jr,1,0,0,0,0,3,1,1,4,2,1,0,0
85378,Dirk Williams,UAB,2015,Jr,2,0,0,0,0,2,0,0,12,5,5,2,1
28987,Nolan Berry,UC Davis,2015,So,2,2,1,0,0,1,0,0,2,1,1,4,2
44780,Josh Fox,UC Davis,2015,Sr,17,11,5,2,2,43,25,10,1,0,0,30,22
26780,Georgi Funtarov,UC Davis,2015,Jr,1,1,0,0,0,2,1,1,5,1,1,2,1
89318,Garrison Goode,UC Davis,2015,Fr,6,3,3,1,1,3,0,0,0,0,0,4,2
44774,Darius Graham,UC Davis,2015,Jr,3,0,0,0,0,13,5,0,20,8,6,0,0
58173,Brynton Lemar,UC Davis,2015,Jr,3,1,1,0,0,17,7,1,16,8,7,5,1
22387,Neal Monson,UC Davis,2015,Jr,11,8,7,0,0,23,8,2,1,0,0,11,8
81581,Michael Onyebalu,UC Davis,2015,So,0,0,0,0,0,0,0,0,0,0,0,1,0
84508,Rogers Printup,UC Davis,2015,Fr,0,0,0,0,0,0,0,0,4,2,2,0,0
88562,Siler Schneider,UC Davis,2015,Fr,7,2,0,0,0,19,10,0,10,2,2,7,5
85398,Lawrence White,UC Davis,2015,Jr,3,2,1,0,0,8,3,1,5,2,2,5,3
31139,Mike Best,UC Irvine,2015,Sr,12,7,6,3,3,16,4,3,0,0,0,8,7
26511,Giannis Dimakopoulos,UC Irvine,2015,Jr,7,4,4,0,0,22,10,7,3,2,2,6,4
30629,Dominique Dunning,UC Irvine,2015,Sr,8,4,2,0,0,11,6,2,4,0,0,3,1
80550,Jonathan Galloway,UC Irvine,2015,Fr,6,4,3,0,0,3,2,0,0,0,0,5,2
58176,Jaron Martin,UC Irvine,2015,Jr,8,2,0,0,0,8,3,1,14,3,3,7,5
41432,Mamadou Ndiaye,UC Irvine,2015,Jr,23,20,16,17,17,23,4,3,0,0,0,35,24
50483,Luke Nelson,UC Irvine,2015,Jr,6,4,0,0,0,24,8,3,35,5,3,6,6
58177,Shawn Ray,UC Irvine,2015,Sr,0,0,0,0,0,1,0,0,0,0,0,0,0
80551,Spencer Rivers,UC Irvine,2015,Fr,0,0,0,0,0,0,0,0,2,0,0,0,0
41342,Haroldas Saprykinas,UC Irvine,2015,So,1,0,0,0,0,0,0,0,5,2,2,1,0
84313,Brandon Smith (3),UC Irvine,2015,Fr,3,2,1,0,0,2,0,0,7,3,3,2,1
31144,Aaron Wright,UC Irvine,2015,Sr,6,2,0,0,0,5,2,0,11,3,2,7,3
44778,Alex Young (2),UC Irvine,2015,Sr,8,2,1,0,0,19,8,4,15,3,3,8,8
31369,Jaylen Bland,UC Riverside,2015,Sr,4,0,0,0,0,8,1,1,32,14,9,3,2
53081,Robert Boezeman,UC Riverside,2015,So,1,1,0,0,0,0,0,0,6,1,1,1,0
54071,Menno Dijkstra,UC Riverside,2015,Fr,5,3,2,0,0,5,0,0,0,0,0,2,1
98367,Koh Flippin,UC Riverside,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
98368,Primitivo Gomez,UC Riverside,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
44783,Taylor Johns,UC Riverside,2015,Sr,11,4,1,4,3,2,1,0,3,0,0,12,8
98365,Secean Johnson,UC Riverside,2015,Jr,15,8,3,3,2,17,7,1,6,1,1,23,19
44784,Steven Jones,UC Riverside,2015,Sr,3,1,0,0,0,3,0,0,4,3,3,3,1
37890,Alexander Larsson,UC Riverside,2015,So,12,8,6,1,1,4,1,0,0,0,0,13,8
84278,Eric Rwahwire,UC Riverside,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
84562,D.J. Sylvester,UC Riverside,2015,RS-Fr,1,1,0,0,0,1,1,0,4,2,1,5,5
88548,Malik Thames,UC Riverside,2015,Jr,1,0,0,0,0,7,2,0,4,1,1,2,2
98363,Gentrey Thomas,UC Riverside,2015,Jr,3,2,2,1,1,7,3,1,9,2,2,4,3
