GMID,Name,School,Year,Grade,AST,PercATrans,PercARim,PercA2PJ,PercA3P,PercADunks,TO,PercTOFoul,PercTOStea,PercTOMisc
56697,Luke Kornet,Vanderbilt,2013,Fr,21,4.76%,42.86%,14.29%,42.86%,9.52%,15,6.67%,60.00%,33.33%
30776,Eric McClellan,Vanderbilt,2013,So,22,36.36%,59.09%,13.64%,27.27%,9.09%,23,4.35%,56.52%,39.13%
24355,Shelby Moats,Vanderbilt,2013,Jr,6,16.67%,16.67%,0.00%,83.33%,0.00%,16,18.75%,37.50%,43.75%
9364,Rod Odom,Vanderbilt,2013,Sr,25,12.00%,36.00%,12.00%,52.00%,8.00%,32,6.25%,53.13%,40.63%
24173,Dai-Jon Parker,Vanderbilt,2013,Jr,72,22.22%,40.28%,20.83%,38.89%,12.50%,47,2.13%,63.83%,34.04%
23354,James Siakam,Vanderbilt,2013,Jr,24,12.50%,50.00%,0.00%,50.00%,12.50%,32,12.50%,43.75%,43.75%
46375,Nathan Watkins,Vanderbilt,2013,So,0,NA,NA,NA,NA,NA,2,0.00%,100.00%,0.00%
44102,Mo Alie-Cox,VCU,2013,Fr,3,0.00%,33.33%,0.00%,66.67%,0.00%,10,10.00%,50.00%,40.00%
23686,Rob Brandenberg,VCU,2013,Sr,35,37.14%,40.00%,17.14%,42.86%,14.29%,11,9.09%,45.45%,45.45%
57427,Doug Brooks,VCU,2013,Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
44101,Jordan Burgess,VCU,2013,Fr,14,57.14%,21.43%,7.14%,71.43%,14.29%,18,0.00%,27.78%,72.22%
57430,Emerson Burk,VCU,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
57428,Torey Burston,VCU,2013,Fr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
31269,Treveon Graham,VCU,2013,Jr,31,38.71%,32.26%,16.13%,51.61%,12.90%,30,6.67%,33.33%,60.00%
31270,Jarred Guest,VCU,2013,Jr,4,50.00%,50.00%,50.00%,0.00%,0.00%,9,11.11%,33.33%,55.56%
29858,Melvin Johnson,VCU,2013,So,23,17.39%,34.78%,21.74%,43.48%,4.35%,22,9.09%,40.91%,50.00%
57426,JeQuan Lewis,VCU,2013,Fr,31,29.03%,38.71%,9.68%,51.61%,22.58%,25,4.00%,44.00%,52.00%
57425,Jairus Lyles,VCU,2013,Fr,2,0.00%,0.00%,0.00%,100.00%,0.00%,3,0.00%,100.00%,0.00%
23685,Juvonte Reddic,VCU,2013,Sr,8,25.00%,50.00%,25.00%,25.00%,12.50%,25,16.00%,40.00%,44.00%
3699,Terrance Shannon,VCU,2013,Sr,2,0.00%,100.00%,0.00%,0.00%,50.00%,8,12.50%,37.50%,50.00%
31267,Briante Weber,VCU,2013,Jr,56,53.57%,33.93%,14.29%,50.00%,12.50%,27,3.70%,59.26%,37.04%
18003,Luke Apfeld,Vermont,2013,Sr,2,0.00%,50.00%,0.00%,50.00%,0.00%,6,16.67%,50.00%,33.33%
22652,Sandro Carissimo,Vermont,2013,Sr,15,26.67%,46.67%,20.00%,33.33%,0.00%,6,0.00%,66.67%,33.33%
22653,Josh Elbaum,Vermont,2013,Sr,1,100.00%,0.00%,0.00%,100.00%,0.00%,1,0.00%,0.00%,100.00%
23416,Hector Harold,Vermont,2013,Jr,0,NA,NA,NA,NA,NA,10,20.00%,50.00%,30.00%
43209,Ethan O'Day,Vermont,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
23658,Ryan Pierson,Vermont,2013,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22655,Clancy Rugg,Vermont,2013,Sr,4,25.00%,50.00%,0.00%,50.00%,0.00%,12,16.67%,58.33%,25.00%
18270,Candon Rusin,Vermont,2013,Sr,2,0.00%,0.00%,0.00%,100.00%,0.00%,6,0.00%,100.00%,0.00%
57842,Kurt Steidl,Vermont,2013,Fr,2,50.00%,100.00%,0.00%,0.00%,50.00%,4,0.00%,0.00%,100.00%
43210,Harrison Taggart,Vermont,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22654,Brian Voelkel,Vermont,2013,Sr,38,18.42%,39.47%,21.05%,39.47%,7.89%,18,0.00%,72.22%,27.78%
57843,Nas Williams,Vermont,2013,Fr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
57844,Dre Wills,Vermont,2013,Fr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
24274,Ryan Arcidiacono,Villanova,2013,So,74,31.08%,43.24%,6.76%,50.00%,18.92%,32,9.38%,40.63%,50.00%
9307,James Bell,Villanova,2013,Sr,32,18.75%,46.88%,15.63%,37.50%,9.38%,34,14.71%,55.88%,29.41%
23555,Tony Chennault,Villanova,2013,Sr,25,20.00%,40.00%,0.00%,60.00%,8.00%,19,15.79%,47.37%,36.84%
30752,Dylan Ennis,Villanova,2013,So,28,28.57%,35.71%,14.29%,50.00%,21.43%,14,7.14%,57.14%,35.71%
42398,Patrick Farrell,Villanova,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
41440,Josh Hart,Villanova,2013,Fr,19,47.37%,21.05%,5.26%,68.42%,5.26%,12,8.33%,33.33%,58.33%
28956,Darrun Hilliard,Villanova,2013,Jr,54,25.93%,29.63%,12.96%,57.41%,14.81%,48,6.25%,56.25%,37.50%
57000,Kris Jenkins,Villanova,2013,Fr,12,16.67%,50.00%,8.33%,41.67%,16.67%,6,0.00%,66.67%,33.33%
42399,Henry Lowe,Villanova,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
28958,Nick McMahon,Villanova,2013,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
24260,Daniel Ochefu,Villanova,2013,So,27,22.22%,51.85%,11.11%,33.33%,14.81%,42,7.14%,35.71%,57.14%
7112,Jayvaughn Pinkston,Villanova,2013,Jr,28,7.14%,42.86%,0.00%,57.14%,17.86%,30,6.67%,43.33%,50.00%
56999,Darryl Reynolds,Villanova,2013,Fr,0,NA,NA,NA,NA,NA,3,0.00%,100.00%,0.00%
24237,C.J. Barksdale,Virginia Tech,2013,Jr,4,0.00%,50.00%,0.00%,50.00%,25.00%,9,0.00%,44.44%,55.56%
46281,Christian Beyer,Virginia Tech,2013,Jr,6,0.00%,66.67%,0.00%,33.33%,50.00%,10,0.00%,70.00%,30.00%
46280,Greg Donlon,Virginia Tech,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
23553,Jarell Eddie,Virginia Tech,2013,Sr,26,11.54%,38.46%,23.08%,38.46%,11.54%,38,2.63%,47.37%,50.00%
56799,Ben Emelogu,Virginia Tech,2013,Fr,24,29.17%,33.33%,16.67%,50.00%,16.67%,29,0.00%,62.07%,37.93%
32123,Will Johnston,Virginia Tech,2013,Jr,17,5.88%,29.41%,29.41%,41.18%,23.53%,10,10.00%,60.00%,30.00%
3716,Cadarian Raines,Virginia Tech,2013,Sr,6,0.00%,66.67%,16.67%,16.67%,16.67%,18,16.67%,27.78%,55.56%
24352,Adam Smith,Virginia Tech,2013,So,13,30.77%,0.00%,7.69%,92.31%,0.00%,15,0.00%,53.33%,46.67%
56802,Trevor Thompson,Virginia Tech,2013,Fr,5,0.00%,0.00%,20.00%,80.00%,0.00%,31,6.45%,35.48%,58.06%
28946,Joey van Zegeren,Virginia Tech,2013,So,7,28.57%,57.14%,14.29%,28.57%,28.57%,32,6.25%,62.50%,31.25%
56803,Devin Wilson,Virginia Tech,2013,Fr,97,18.56%,29.90%,12.37%,57.73%,14.43%,57,0.00%,68.42%,31.58%
42309,Marshall Wood,Virginia Tech,2013,So,7,0.00%,0.00%,28.57%,71.43%,0.00%,17,11.76%,47.06%,41.18%
24291,Justin Anderson,Virginia,2013,So,36,11.11%,30.56%,27.78%,41.67%,13.89%,35,2.86%,57.14%,40.00%
28813,Darion Atkins,Virginia,2013,Jr,4,0.00%,50.00%,25.00%,25.00%,0.00%,19,5.26%,42.11%,52.63%
24209,Malcolm Brogdon,Virginia,2013,So,83,26.51%,45.78%,20.48%,33.73%,15.66%,39,2.56%,46.15%,51.28%
61176,Maleek Frazier,Virginia,2013,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,50.00%,50.00%
24216,Anthony Gill,Virginia,2013,Trans,11,9.09%,27.27%,9.09%,63.64%,0.00%,23,4.35%,56.52%,39.13%
23549,Joe Harris,Virginia,2013,Sr,64,14.06%,46.88%,20.31%,32.81%,4.69%,33,6.06%,36.36%,57.58%
61177,Jeff Jones (2),Virginia,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
42304,Teven Jones,Virginia,2013,So,5,40.00%,60.00%,20.00%,20.00%,20.00%,1,0.00%,100.00%,0.00%
42305,Caid Kirven,Virginia,2013,So,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
23547,Akil Mitchell,Virginia,2013,Sr,30,16.67%,50.00%,10.00%,40.00%,20.00%,35,5.71%,45.71%,48.57%
24293,Evan Nolte,Virginia,2013,So,2,100.00%,50.00%,0.00%,50.00%,0.00%,7,0.00%,85.71%,14.29%
41329,London Perrantes,Virginia,2013,Fr,102,28.43%,30.39%,21.57%,48.04%,16.67%,34,0.00%,55.88%,44.12%
23550,Thomas Rogers,Virginia,2013,Sr,1,0.00%,0.00%,100.00%,0.00%,0.00%,0,NA,NA,NA
42307,Mike Tobey,Virginia,2013,So,8,12.50%,50.00%,12.50%,37.50%,12.50%,20,0.00%,55.00%,45.00%
31937,Rob Vozenilek,Virginia,2013,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,1,0.00%,100.00%,0.00%
22731,Drew Absher,Virginia Military,2013,Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,0,NA,NA,NA
44891,Phillip Anglade,Virginia Military,2013,So,1,0.00%,0.00%,0.00%,100.00%,0.00%,0,NA,NA,NA
31210,Brian Brown,Virginia Military,2013,Jr,4,0.00%,0.00%,25.00%,75.00%,0.00%,1,0.00%,0.00%,100.00%
31211,Christian Burton,Virginia Military,2013,Jr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
58123,Trey Chapman,Virginia Military,2013,Fr,4,50.00%,50.00%,0.00%,50.00%,25.00%,6,33.33%,16.67%,50.00%
22732,D.J. Covington,Virginia Military,2013,Sr,5,20.00%,0.00%,20.00%,80.00%,0.00%,14,0.00%,28.57%,71.43%
58124,Julian Eleby,Virginia Military,2013,Fr,3,66.67%,66.67%,0.00%,33.33%,66.67%,2,0.00%,100.00%,0.00%
22730,Rodney Glasgow,Virginia Military,2013,Sr,28,53.57%,42.86%,3.57%,53.57%,10.71%,7,0.00%,42.86%,57.14%
58126,Craig Hinton,Virginia Military,2013,Fr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
44890,Tim Marshall,Virginia Military,2013,So,3,66.67%,66.67%,0.00%,33.33%,0.00%,1,0.00%,0.00%,100.00%
58127,Tyrell Mason,Virginia Military,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
58128,Q.J. Peterson,Virginia Military,2013,Fr,4,0.00%,50.00%,0.00%,50.00%,0.00%,10,0.00%,60.00%,40.00%
31212,Jarid Watson,Virginia Military,2013,Jr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
31213,Jordan Weethee,Virginia Military,2013,So,5,0.00%,0.00%,0.00%,100.00%,0.00%,3,0.00%,66.67%,33.33%
24367,Dwaun Anderson,Wagner,2013,So,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
44297,Langston Burnett,Wagner,2013,So,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
31768,Marcus Burton,Wagner,2013,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,0,NA,NA,NA
23182,Naofall Folahan,Wagner,2013,Sr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
9312,Jay Harris,Wagner,2013,Jr,4,25.00%,50.00%,50.00%,0.00%,25.00%,3,0.00%,66.67%,33.33%
58631,Nolan Long,Wagner,2013,Fr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
31770,Mario Moody,Wagner,2013,Jr,0,NA,NA,NA,NA,NA,2,0.00%,0.00%,100.00%
26796,Hugo Naurais,Wagner,2013,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
8013,Kenneth Ortiz,Wagner,2013,Sr,5,20.00%,0.00%,20.00%,80.00%,0.00%,3,0.00%,66.67%,33.33%
23183,Orlando Parker,Wagner,2013,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
23181,Latif Rivers,Wagner,2013,Sr,0,NA,NA,NA,NA,NA,3,0.00%,33.33%,66.67%
58632,Gregory Senat,Wagner,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
24666,Arnaud Moto,Wake Forest,2013,Trans,16,31.25%,43.75%,12.50%,43.75%,0.00%,39,10.26%,41.03%,48.72%
46279,Duke Antonelli,Wake Forest,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
42310,Tyler Cavanaugh,Wake Forest,2013,So,15,20.00%,73.33%,13.33%,13.33%,0.00%,34,5.88%,61.76%,32.35%
24698,Madison Jones,Wake Forest,2013,So,49,36.73%,51.02%,10.20%,38.78%,10.20%,46,8.70%,71.74%,19.57%
9360,Travis McKie,Wake Forest,2013,Sr,25,28.00%,56.00%,8.00%,36.00%,8.00%,29,10.34%,51.72%,37.93%
24692,Codi Miller-McIntyre,Wake Forest,2013,So,93,33.33%,35.48%,22.58%,41.94%,11.83%,39,2.56%,61.54%,35.90%
32585,Doug Niedrich,Wake Forest,2013,Jr,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
46278,Grant O'Brien,Wake Forest,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
56798,Miles Overton,Wake Forest,2013,Fr,13,23.08%,30.77%,23.08%,46.15%,15.38%,14,0.00%,50.00%,50.00%
61178,Stephen Prendergast,Wake Forest,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
24668,Aaron Rountree,Wake Forest,2013,So,9,11.11%,22.22%,44.44%,33.33%,11.11%,8,0.00%,62.50%,37.50%
42311,Devin Thomas,Wake Forest,2013,So,38,23.68%,57.89%,13.16%,28.95%,10.53%,65,6.15%,46.15%,47.69%
61179,Trent VanHorn,Wake Forest,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
42312,Andre Washington,Wake Forest,2013,So,3,66.67%,66.67%,0.00%,33.33%,0.00%,4,25.00%,50.00%,25.00%
20745,Coron Williams,Wake Forest,2013,Sr,27,22.22%,40.74%,33.33%,25.93%,11.11%,9,11.11%,77.78%,11.11%
30405,Dominic Ballard,Washington State,2013,So,1,0.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
42479,Brett Boese,Washington State,2013,So,1,0.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,100.00%,0.00%
23275,Will DiIorio,Washington State,2013,Sr,1,100.00%,0.00%,100.00%,0.00%,0.00%,2,0.00%,50.00%,50.00%
56854,Josh Hawkinson,Washington State,2013,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,4,25.00%,0.00%,75.00%
42481,James Hunter,Washington State,2013,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
56855,Ike Iroegbu,Washington State,2013,Fr,19,42.11%,26.32%,10.53%,63.16%,10.53%,21,0.00%,38.10%,61.90%
42482,Que Johnson,Washington State,2013,Fr,5,20.00%,40.00%,40.00%,20.00%,0.00%,13,0.00%,61.54%,38.46%
23271,Dexter Kernich-Drew,Washington State,2013,Jr,7,14.29%,14.29%,0.00%,85.71%,0.00%,13,0.00%,84.62%,15.38%
30403,DaVonte Lacy,Washington State,2013,Jr,15,26.67%,33.33%,6.67%,60.00%,6.67%,20,0.00%,50.00%,50.00%
30364,Junior Longrus,Washington State,2013,So,10,10.00%,20.00%,30.00%,50.00%,0.00%,6,16.67%,16.67%,66.67%
23287,Jordan Railey,Washington State,2013,Jr,12,8.33%,50.00%,16.67%,33.33%,16.67%,12,33.33%,50.00%,16.67%
16497,D.J. Shelton,Washington State,2013,Sr,23,8.70%,17.39%,8.70%,73.91%,8.70%,22,18.18%,45.45%,36.36%
9397,Royce Woolridge,Washington State,2013,Jr,39,15.38%,23.08%,17.95%,58.97%,23.08%,25,4.00%,48.00%,48.00%
56851,Mike Anderson,Washington,2013,Jr,20,30.00%,45.00%,25.00%,30.00%,10.00%,8,25.00%,50.00%,25.00%
30401,Andrew Andrews,Washington,2013,So,28,42.86%,53.57%,10.71%,35.71%,10.71%,24,4.17%,45.83%,50.00%
8645,Perris Blackwell,Washington,2013,Sr,11,9.09%,27.27%,18.18%,54.55%,0.00%,16,18.75%,43.75%,37.50%
31730,Gilles Dierickx,Washington,2013,So,1,100.00%,0.00%,0.00%,100.00%,0.00%,1,0.00%,0.00%,100.00%
30400,Jernard Jarreau,Washington,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
56852,Darin Johnson,Washington,2013,Fr,3,33.33%,0.00%,66.67%,33.33%,0.00%,14,0.00%,50.00%,50.00%
30399,"Shawn Kemp, Jr.",Washington,2013,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,6,50.00%,33.33%,16.67%
23269,Desmond Simmons,Washington,2013,Jr,3,66.67%,33.33%,66.67%,0.00%,0.00%,5,0.00%,100.00%,0.00%
61311,Connor Smith,Washington,2013,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
42484,Quinn Sterling,Washington,2013,Jr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
30398,Hikeem Stewart,Washington,2013,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
56853,Jahmel Taylor,Washington,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
6964,C.J. Wilcox,Washington,2013,Sr,33,21.21%,51.52%,21.21%,27.27%,6.06%,20,0.00%,60.00%,40.00%
24633,Nigel Williams-Goss,Washington,2013,Fr,45,44.44%,40.00%,20.00%,40.00%,11.11%,30,16.67%,40.00%,43.33%
31101,Davion Berry,Weber State,2013,Sr,13,7.69%,38.46%,15.38%,46.15%,15.38%,12,8.33%,25.00%,66.67%
45041,Joel Bolomboy,Weber State,2013,So,5,20.00%,20.00%,20.00%,60.00%,20.00%,5,0.00%,60.00%,40.00%
22383,Josh Fuller,Weber State,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
13807,Byron Fulton,Weber State,2013,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
58047,Richaud Gittens,Weber State,2013,Fr,8,25.00%,62.50%,0.00%,37.50%,12.50%,6,0.00%,33.33%,66.67%
22725,James Hajek,Weber State,2013,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
45039,Kyndahl Hill,Weber State,2013,Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,3,0.00%,66.67%,33.33%
22726,Jordan Richardson,Weber State,2013,Sr,11,36.36%,36.36%,9.09%,54.55%,27.27%,5,0.00%,80.00%,20.00%
58051,Jeremy Senglin,Weber State,2013,Fr,6,0.00%,0.00%,66.67%,33.33%,0.00%,8,0.00%,37.50%,62.50%
22727,Kyle Tresnak,Weber State,2013,Sr,3,0.00%,33.33%,0.00%,66.67%,0.00%,12,25.00%,25.00%,50.00%
45038,Royce Williams,Weber State,2013,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
28809,Nathan Adrian,West Virginia,2013,Fr,9,11.11%,22.22%,44.44%,33.33%,11.11%,10,0.00%,60.00%,40.00%
26324,Gary Browne,West Virginia,2013,Jr,29,37.93%,31.03%,24.14%,44.83%,10.34%,25,16.00%,16.00%,68.00%
61185,Chase Connor,West Virginia,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
27421,Remi N. E. Dibo,West Virginia,2013,Jr,11,18.18%,27.27%,18.18%,54.55%,0.00%,13,7.69%,53.85%,38.46%
29107,Eron Harris,West Virginia,2013,So,32,18.75%,37.50%,25.00%,37.50%,6.25%,43,2.33%,46.51%,51.16%
24705,Terry Henderson,West Virginia,2013,So,24,29.17%,33.33%,37.50%,29.17%,0.00%,24,0.00%,58.33%,41.67%
61186,Tyrone Hughes,West Virginia,2013,So,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
22427,Kevin Noreen,West Virginia,2013,Jr,13,15.38%,7.69%,7.69%,84.62%,0.00%,15,6.67%,13.33%,80.00%
47644,Richard Romeo,West Virginia,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
9368,Juwan Staten,West Virginia,2013,Jr,132,31.06%,15.91%,17.42%,66.67%,3.03%,54,5.56%,66.67%,27.78%
56869,Brandon Watkins,West Virginia,2013,Fr,4,0.00%,25.00%,25.00%,50.00%,0.00%,6,16.67%,66.67%,16.67%
41436,Devin Williams,West Virginia,2013,Fr,15,20.00%,26.67%,13.33%,60.00%,0.00%,35,2.86%,37.14%,60.00%
22931,Brandon Boggs,Western Carolina,2013,Sr,11,45.45%,36.36%,9.09%,54.55%,9.09%,10,30.00%,20.00%,50.00%
32979,Mike Brown,Western Carolina,2013,So,5,20.00%,80.00%,20.00%,0.00%,20.00%,4,0.00%,25.00%,75.00%
44260,Justin Browning,Western Carolina,2013,So,2,0.00%,50.00%,0.00%,50.00%,0.00%,4,75.00%,25.00%,0.00%
44259,Torrion Brummitt,Western Carolina,2013,So,2,0.00%,0.00%,50.00%,50.00%,0.00%,6,33.33%,16.67%,50.00%
49168,Ethan Freeman,Western Carolina,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
31635,Kenny Hall (2),Western Carolina,2013,Jr,3,0.00%,0.00%,66.67%,33.33%,0.00%,6,0.00%,83.33%,16.67%
44258,Rhett Harrelson,Western Carolina,2013,So,2,50.00%,0.00%,0.00%,100.00%,0.00%,1,0.00%,0.00%,100.00%
22932,Tawaski King,Western Carolina,2013,Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,9,22.22%,44.44%,33.33%
44256,Josh Mendenhall,Western Carolina,2013,Sr,0,NA,NA,NA,NA,NA,1,100.00%,0.00%,0.00%
31636,James Sinclair,Western Carolina,2013,Jr,4,0.00%,25.00%,50.00%,25.00%,0.00%,15,0.00%,60.00%,40.00%
21435,Trey Sumler,Western Carolina,2013,Sr,16,25.00%,31.25%,0.00%,68.75%,6.25%,8,25.00%,37.50%,37.50%
15911,Tom Tankelewicz,Western Carolina,2013,Sr,4,0.00%,25.00%,0.00%,75.00%,0.00%,6,0.00%,66.67%,33.33%
57514,Mohamed Conde,Western Illinois,2013,Jr,1,0.00%,100.00%,0.00%,0.00%,0.00%,1,0.00%,100.00%,0.00%
57515,Garret Covington,Western Illinois,2013,Fr,9,22.22%,55.56%,22.22%,22.22%,0.00%,9,0.00%,11.11%,88.89%
43166,Jordan Foster,Western Illinois,2013,So,5,0.00%,20.00%,40.00%,40.00%,0.00%,7,0.00%,57.14%,42.86%
43167,Jason Hawthorne,Western Illinois,2013,So,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
43168,Adam Link,Western Illinois,2013,Sr,5,0.00%,20.00%,40.00%,40.00%,20.00%,8,12.50%,62.50%,25.00%
57516,Mike Miklusak,Western Illinois,2013,Fr,5,40.00%,20.00%,40.00%,40.00%,0.00%,1,0.00%,0.00%,100.00%
43169,Michael Ochereobia,Western Illinois,2013,Sr,2,0.00%,0.00%,50.00%,50.00%,0.00%,6,16.67%,33.33%,50.00%
31525,Remy Roberts-Burnett,Western Illinois,2013,Jr,4,25.00%,0.00%,0.00%,100.00%,0.00%,2,50.00%,50.00%,0.00%
57517,Jabari Sandifer,Western Illinois,2013,Fr,13,0.00%,61.54%,23.08%,15.38%,23.08%,13,15.38%,38.46%,46.15%
57518,Tate Stensgaard,Western Illinois,2013,So,1,0.00%,100.00%,0.00%,0.00%,100.00%,8,25.00%,25.00%,50.00%
31292,Aaron Adeoye,Western Kentucky,2013,Jr,3,0.00%,33.33%,33.33%,33.33%,0.00%,8,37.50%,50.00%,12.50%
31686,O'Karo Akamune,Western Kentucky,2013,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
20391,Caden Dickerson,Western Kentucky,2013,Sr,4,25.00%,25.00%,25.00%,50.00%,0.00%,5,0.00%,40.00%,60.00%
31682,George Fant,Western Kentucky,2013,Jr,4,0.00%,25.00%,0.00%,75.00%,0.00%,11,18.18%,36.36%,45.45%
43450,Brandon Harris,Western Kentucky,2013,Sr,4,0.00%,0.00%,25.00%,75.00%,0.00%,7,0.00%,85.71%,14.29%
42820,Chris Harrison-Docks,Western Kentucky,2013,Fr,8,0.00%,37.50%,0.00%,62.50%,12.50%,9,0.00%,66.67%,33.33%
58994,Payton Hulsey,Western Kentucky,2013,Fr,15,26.67%,26.67%,26.67%,46.67%,13.33%,12,0.00%,58.33%,41.67%
22881,Trency Jackson,Western Kentucky,2013,Jr,8,25.00%,25.00%,12.50%,62.50%,12.50%,11,0.00%,81.82%,18.18%
26945,Kevin Kaspar,Western Kentucky,2013,Jr,4,25.00%,25.00%,0.00%,75.00%,0.00%,1,0.00%,100.00%,0.00%
50489,Ben Lawson,Western Kentucky,2013,Fr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
58996,Brandon Price,Western Kentucky,2013,Fr,3,0.00%,33.33%,0.00%,66.67%,0.00%,4,0.00%,50.00%,50.00%
31681,T.J. Price,Western Kentucky,2013,Jr,9,11.11%,55.56%,11.11%,33.33%,22.22%,12,16.67%,33.33%,50.00%
24826,Aleksejs Rostovs,Western Kentucky,2013,So,4,0.00%,50.00%,0.00%,50.00%,25.00%,10,20.00%,50.00%,30.00%
31684,Nigel Snipes,Western Kentucky,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
58997,Daouda Soumaoro,Western Kentucky,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
42957,A.J. Avery,Western Michigan,2013,So,0,NA,NA,NA,NA,NA,3,0.00%,66.67%,33.33%
31330,Tim Brennan,Western Michigan,2013,Jr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
11128,David Brown,Western Michigan,2013,Jr,12,25.00%,83.33%,16.67%,0.00%,0.00%,21,9.52%,33.33%,57.14%
42958,Charles Harris,Western Michigan,2013,Fr,2,0.00%,50.00%,0.00%,50.00%,0.00%,2,50.00%,0.00%,50.00%
57369,Tucker Haymond,Western Michigan,2013,Fr,7,0.00%,42.86%,14.29%,42.86%,0.00%,8,12.50%,50.00%,37.50%
31329,Hayden Hoerdemann,Western Michigan,2013,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
42959,Jared Klein,Western Michigan,2013,So,2,50.00%,0.00%,0.00%,100.00%,0.00%,6,0.00%,33.33%,66.67%
28252,Mario Matasovic,Western Michigan,2013,Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
42960,Kellen McCormick,Western Michigan,2013,Fr,3,0.00%,33.33%,0.00%,66.67%,0.00%,0,NA,NA,NA
42962,Taylor Perry,Western Michigan,2013,So,12,25.00%,33.33%,25.00%,41.67%,8.33%,4,0.00%,50.00%,50.00%
31331,Austin Richie,Western Michigan,2013,Jr,10,40.00%,40.00%,20.00%,40.00%,10.00%,8,0.00%,62.50%,37.50%
42963,Connar Tava,Western Michigan,2013,So,24,20.83%,66.67%,0.00%,33.33%,20.83%,23,8.70%,43.48%,47.83%
42964,Von Washington III,Western Michigan,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
11138,Shayne Whittington,Western Michigan,2013,Sr,3,0.00%,0.00%,0.00%,100.00%,0.00%,15,13.33%,46.67%,40.00%
