GMID,Name,School,Year,Grade,PerRimABlkd,Per2PJABlkd,Per3PABlkd,PerRimMissesRbded,Per2PJMissesRbded,Per3PMissesRbded,PerS2APB,PerL2PAPB,PerPBDunked
124690,Trey Houston,Hampton,2017,So,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
106743,Jermaine Marrow,Hampton,2017,So,19.23%,0.00%,0.00%,38.46%,23.08%,20.00%,3.85%,0.00%,0.00%
101366,Eugene Marshall III,Hampton,2017,So,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
101363,Akim Mitchell,Hampton,2017,Jr,33.33%,0.00%,0.00%,33.33%,12.50%,0.00%,16.67%,0.00%,0.00%
89012,Malique Trent,Hampton,2017,Jr,0.00%,0.00%,0.00%,100.00%,20.00%,33.33%,0.00%,0.00%,NA
85690,Charles Wilson-Fisher,Hampton,2017,Sr,16.67%,0.00%,0.00%,0.00%,33.33%,0.00%,16.67%,9.09%,0.00%
107099,Hassan Attia,Hartford,2017,Sr,0.00%,NA,NA,0.00%,NA,NA,0.00%,NA,NA
88684,George Blagojevic,Hartford,2017,Jr,11.11%,33.33%,NA,33.33%,0.00%,NA,33.33%,0.00%,0.00%
79962,John Carroll,Hartford,2017,Jr,14.29%,0.00%,0.00%,37.50%,28.57%,0.00%,7.14%,0.00%,0.00%
109263,Nikola Colovic,Hartford,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
84730,Jason Dunne,Hartford,2017,Jr,28.57%,0.00%,0.00%,25.00%,NA,11.76%,14.29%,0.00%,0.00%
93732,Ziga Habat,Hartford,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
79963,Jack Hobbs,Hartford,2017,Sr,0.00%,0.00%,8.33%,NA,NA,0.00%,100.00%,0.00%,0.00%
122164,Jalen Knight,Hartford,2017,Fr,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
84889,J.R. Lynch,Hartford,2017,Jr,0.00%,12.50%,0.00%,75.00%,0.00%,28.57%,0.00%,0.00%,NA
79965,Mark Plousis,Hartford,2017,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
76333,Andrew Ramirez,Hartford,2017,Jr,0.00%,NA,0.00%,NA,NA,50.00%,0.00%,NA,NA
122166,Petr Stepanyants,Hartford,2017,Fr,NA,100.00%,NA,NA,0.00%,NA,NA,0.00%,NA
79950,Max Twyman,Hartford,2017,Jr,NA,NA,33.33%,NA,NA,0.00%,NA,NA,NA
118005,Travis Weatherington,Hartford,2017,Jr,16.67%,0.00%,0.00%,25.00%,25.00%,14.29%,0.00%,0.00%,NA
85632,Bryce Aiken,Harvard,2017,So,20.00%,0.00%,0.00%,0.00%,0.00%,18.18%,0.00%,0.00%,NA
85630,"Robert Baker, Jr.",Harvard,2017,So,0.00%,0.00%,0.00%,NA,50.00%,25.00%,100.00%,16.67%,0.00%
85721,Justin Bassey,Harvard,2017,So,0.00%,40.00%,0.00%,NA,40.00%,37.50%,0.00%,0.00%,NA
80888,Andre Chatfield,Harvard,2017,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
92190,Danilo Djurick,Harvard,2017,Fr,12.50%,25.00%,0.00%,60.00%,20.00%,9.09%,50.00%,12.50%,0.00%
84513,Balsa Dragovic,Harvard,2017,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
26699,Christopher Egi,Harvard,2017,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
88106,Reed Farley,Harvard,2017,Fr,NA,NA,0.00%,NA,NA,50.00%,NA,NA,NA
102226,Robbie Feinberg,Harvard,2017,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
89343,Rio Haskett,Harvard,2017,Fr,0.00%,28.57%,0.00%,0.00%,42.86%,14.29%,0.00%,0.00%,NA
72587,Corey Johnson,Harvard,2017,Jr,0.00%,0.00%,0.00%,NA,0.00%,37.50%,0.00%,0.00%,0.00%
89391,Christian Juzang,Harvard,2017,So,0.00%,16.67%,0.00%,100.00%,20.00%,25.00%,0.00%,0.00%,NA
85601,Chris Lewis (3),Harvard,2017,So,5.56%,17.86%,NA,33.33%,27.78%,NA,0.00%,7.14%,0.00%
72694,Weisner Perez,Harvard,2017,Jr,0.00%,0.00%,NA,NA,0.00%,NA,100.00%,0.00%,0.00%
85613,Seth Towns,Harvard,2017,So,7.69%,13.64%,0.00%,66.67%,18.75%,11.76%,0.00%,0.00%,NA
85729,Henry Welsh,Harvard,2017,So,0.00%,16.67%,0.00%,NA,0.00%,0.00%,0.00%,0.00%,NA
80889,Zach Yoshor,Harvard,2017,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
95895,Samuta Avea,Hawaii,2017,Fr,20.00%,0.00%,0.00%,100.00%,0.00%,16.67%,0.00%,0.00%,NA
85680,Drew Buggs,Hawaii,2017,Fr,37.50%,0.00%,0.00%,40.00%,50.00%,20.00%,12.50%,0.00%,0.00%
80543,Zach Buscher,Hawaii,2017,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
53190,Sheriff Drammeh,Hawaii,2017,Jr,0.00%,0.00%,0.00%,100.00%,16.67%,14.29%,0.00%,0.00%,NA
75930,Ido Flaisher,Hawaii,2017,So,0.00%,50.00%,NA,NA,33.33%,NA,0.00%,0.00%,NA
85671,Leland Green,Hawaii,2017,So,0.00%,7.69%,0.00%,66.67%,14.29%,40.00%,0.00%,0.00%,NA
107953,Gibson Johnson,Hawaii,2017,Sr,4.55%,10.00%,0.00%,12.50%,28.57%,0.00%,9.09%,0.00%,0.00%
28246,Jack Purchase,Hawaii,2017,Jr,0.00%,33.33%,0.00%,0.00%,0.00%,10.53%,0.00%,0.00%,NA
54339,Zigmars Raimo,Hawaii,2017,So,0.00%,100.00%,NA,NA,100.00%,NA,0.00%,0.00%,NA
80542,Brocke Stepteau,Hawaii,2017,Jr,0.00%,0.00%,0.00%,NA,0.00%,25.00%,0.00%,0.00%,NA
88773,Brandon Thomas,Hawaii,2017,So,0.00%,NA,0.00%,0.00%,NA,100.00%,0.00%,NA,NA
58166,Mike Thomas,Hawaii,2017,Sr,22.22%,11.11%,0.00%,25.00%,42.86%,0.00%,11.11%,11.11%,0.00%
82331,Sam Berlin,High Point,2017,Jr,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
84804,Andre Fox,High Point,2017,Jr,25.00%,0.00%,0.00%,50.00%,0.00%,50.00%,25.00%,0.00%,0.00%
97561,Dexter Gooding,High Point,2017,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
84500,Brandon Kamga,High Point,2017,So,50.00%,0.00%,0.00%,50.00%,100.00%,0.00%,0.00%,0.00%,NA
84833,Ricky Madison,High Point,2017,Jr,33.33%,NA,NA,25.00%,NA,NA,16.67%,NA,0.00%
122017,Justyn Mutts,High Point,2017,Fr,0.00%,0.00%,NA,0.00%,NA,NA,0.00%,0.00%,NA
85424,Jahaad Proctor,High Point,2017,So,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,0.00%,0.00%,NA
122018,Denny Slay,High Point,2017,Fr,NA,0.00%,0.00%,NA,0.00%,33.33%,NA,0.00%,NA
109336,"Clifford Thomas, Jr.",High Point,2017,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
109335,Luke Vargo,High Point,2017,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
72670,Austin White,High Point,2017,Sr,NA,0.00%,NA,NA,0.00%,NA,NA,0.00%,NA
97560,Jordan Whitehead,High Point,2017,Sr,33.33%,0.00%,NA,0.00%,0.00%,NA,0.00%,0.00%,NA
106742,Jamal Wright,High Point,2017,So,0.00%,100.00%,33.33%,0.00%,0.00%,66.67%,0.00%,0.00%,NA
90415,Joel Angus III,Hofstra,2017,Sr,44.44%,0.00%,NA,50.00%,40.00%,NA,11.11%,22.22%,0.00%
84461,Desure Buie,Hofstra,2017,Jr,0.00%,0.00%,0.00%,60.00%,NA,0.00%,0.00%,0.00%,0.00%
32725,Rokas Gustys,Hofstra,2017,Sr,3.13%,14.29%,NA,20.00%,0.00%,NA,9.38%,0.00%,0.00%
112885,Connor Klementowicz,Hofstra,2017,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
107343,Elijah Pemberton,Hofstra,2017,So,21.43%,5.88%,5.26%,66.67%,10.00%,44.44%,14.29%,0.00%,50.00%
75787,Matija Radovic,Hofstra,2017,Fr,0.00%,0.00%,0.00%,NA,0.00%,60.00%,0.00%,0.00%,NA
121976,Jalen Ray,Hofstra,2017,Fr,0.00%,NA,0.00%,66.67%,NA,25.00%,0.00%,NA,NA
79712,Hunter Sabety,Hofstra,2017,Sr,8.33%,0.00%,NA,100.00%,100.00%,NA,25.00%,0.00%,33.33%
109353,Stafford Trueheart,Hofstra,2017,So,0.00%,100.00%,0.00%,0.00%,0.00%,16.67%,50.00%,0.00%,0.00%
85139,Kenny Wormley,Hofstra,2017,Jr,14.29%,0.00%,0.00%,50.00%,28.57%,0.00%,0.00%,10.00%,0.00%
84328,Justin Wright-Foreman,Hofstra,2017,Jr,20.00%,0.00%,0.00%,45.45%,37.50%,26.67%,0.00%,4.76%,0.00%
84800,Pat Benzan,Holy Cross,2017,Jr,18.18%,0.00%,0.00%,33.33%,50.00%,0.00%,0.00%,0.00%,NA
121706,Austin Butler,Holy Cross,2017,Fr,14.29%,0.00%,0.00%,50.00%,50.00%,25.00%,7.14%,0.00%,0.00%
89207,Karl Charles,Holy Cross,2017,Jr,0.00%,NA,0.00%,0.00%,NA,50.00%,0.00%,NA,NA
121707,Kyle Copeland,Holy Cross,2017,Fr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
121708,Matt Faw,Holy Cross,2017,Fr,0.00%,50.00%,0.00%,NA,0.00%,100.00%,0.00%,0.00%,NA
84808,Jehyve Floyd,Holy Cross,2017,Jr,0.00%,9.09%,NA,14.29%,0.00%,NA,4.76%,0.00%,0.00%
121709,Jacob Grandison,Holy Cross,2017,Fr,9.09%,0.00%,0.00%,20.00%,20.00%,30.00%,9.09%,0.00%,0.00%
121710,Caleb Green,Holy Cross,2017,Fr,8.33%,16.67%,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,NA
107135,Clayton Le Samn,Holy Cross,2017,So,50.00%,0.00%,0.00%,50.00%,0.00%,50.00%,50.00%,0.00%,0.00%
121711,Connor Niego,Holy Cross,2017,Fr,0.00%,0.00%,0.00%,100.00%,NA,0.00%,33.33%,0.00%,0.00%
107290,Jack Stevens,Holy Cross,2017,So,NA,0.00%,NA,NA,0.00%,NA,NA,0.00%,NA
84664,Matt Zignorski,Holy Cross,2017,Jr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
124740,"Waseem Ali, Jr.",Houston Baptist,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
81045,Braxton Bonds,Houston Baptist,2017,Jr,21.88%,11.11%,0.00%,47.06%,50.00%,50.00%,12.50%,0.00%,0.00%
88788,David Caraher,Houston Baptist,2017,Fr,25.00%,17.65%,0.00%,66.67%,41.67%,44.44%,25.00%,5.88%,0.00%
122268,Ian DuBose,Houston Baptist,2017,Fr,16.67%,0.00%,0.00%,54.55%,50.00%,27.27%,4.17%,0.00%,0.00%
122269,Chukuka Emili,Houston Baptist,2017,Jr,100.00%,0.00%,0.00%,100.00%,33.33%,20.00%,0.00%,0.00%,NA
58773,"William Gates, Jr.",Houston Baptist,2017,Sr,41.67%,0.00%,0.00%,66.67%,50.00%,25.00%,0.00%,0.00%,NA
106910,Jalon Gates,Houston Baptist,2017,So,20.00%,0.00%,0.00%,66.67%,50.00%,15.79%,0.00%,0.00%,NA
122270,Edward Hardt,Houston Baptist,2017,Jr,30.77%,100.00%,NA,12.50%,0.00%,NA,15.38%,0.00%,0.00%
81324,Josh Ibarra,Houston Baptist,2017,Sr,11.11%,8.33%,NA,42.86%,33.33%,NA,27.78%,8.33%,0.00%
112943,Tyquon Jordan,Houston Baptist,2017,So,100.00%,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,NA
122271,Oliver Lynch-Daniels,Houston Baptist,2017,Fr,0.00%,11.11%,0.00%,66.67%,33.33%,22.22%,33.33%,0.00%,0.00%
122272,Philip McKenzie,Houston Baptist,2017,Fr,26.67%,0.00%,0.00%,66.67%,0.00%,0.00%,33.33%,0.00%,0.00%
57227,Tim Myles,Houston Baptist,2017,Sr,12.50%,0.00%,NA,20.00%,0.00%,NA,37.50%,0.00%,0.00%
81325,Stephen O'Suji,Houston Baptist,2017,Jr,50.00%,NA,0.00%,0.00%,NA,100.00%,0.00%,NA,NA
109627,Michael Saladin,Houston Baptist,2017,So,NA,NA,0.00%,NA,NA,100.00%,NA,NA,NA
121503,Mike Adewunmi,Houston,2017,Fr,0.00%,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,NA
121504,Cedrick Alley,Houston,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
121505,Breaon Brady,Houston,2017,Jr,6.90%,5.26%,NA,18.18%,20.00%,NA,13.79%,0.00%,0.00%
107102,Armoni Brooks,Houston,2017,So,0.00%,0.00%,1.05%,0.00%,15.38%,37.93%,23.08%,4.55%,20.00%
84803,Corey Davis,Houston,2017,Jr,29.17%,0.00%,1.56%,28.57%,33.33%,39.73%,4.17%,0.00%,0.00%
50095,Devin Davis,Houston,2017,Sr,20.00%,0.73%,0.00%,42.11%,25.97%,33.33%,16.00%,0.00%,0.00%
118437,Gabe Grant,Houston,2017,Jr,NA,0.00%,0.00%,NA,0.00%,25.00%,NA,50.00%,0.00%
24694,Rob Gray,Houston,2017,Sr,10.58%,2.86%,0.00%,42.22%,28.99%,35.62%,1.92%,0.95%,0.00%
84036,Chris Harris (2),Houston,2017,So,0.00%,NA,NA,66.67%,NA,NA,12.50%,NA,100.00%
84915,"Galen Robinson, Jr.",Houston,2017,Jr,9.52%,3.57%,0.00%,56.25%,42.86%,25.00%,0.00%,0.00%,NA
107115,Valentine Sangoyomi,Houston,2017,Jr,0.00%,0.00%,NA,0.00%,50.00%,NA,0.00%,0.00%,NA
79994,Wes VanBeck,Houston,2017,Sr,0.00%,0.00%,0.00%,0.00%,NA,35.00%,0.00%,0.00%,NA
121506,Fabian White,Houston,2017,Fr,9.09%,4.35%,NA,33.33%,50.00%,NA,22.73%,0.00%,20.00%
58608,Nura Zanna,Houston,2017,Sr,13.33%,0.00%,NA,8.33%,33.33%,NA,13.33%,40.00%,0.00%
121882,R.J. Cole,Howard,2017,Fr,25.00%,17.65%,2.78%,41.18%,41.67%,20.00%,4.17%,0.00%,0.00%
124691,Justin Cotten,Howard,2017,Jr,NA,0.00%,0.00%,NA,50.00%,NA,NA,0.00%,NA
121884,Zion Cousins,Howard,2017,Fr,0.00%,11.76%,0.00%,NA,33.33%,100.00%,50.00%,11.76%,0.00%
111729,Ibrahim Dosunmu,Howard,2017,So,0.00%,0.00%,NA,NA,NA,NA,0.00%,0.00%,NA
107556,Kyle Foster,Howard,2017,Fr,100.00%,0.00%,0.00%,50.00%,25.00%,31.25%,0.00%,0.00%,NA
106699,Nate Garvey,Howard,2017,Fr,NA,0.00%,0.00%,NA,0.00%,20.00%,NA,0.00%,NA
125444,Marcus Hall (2),Howard,2017,So,0.00%,0.00%,NA,NA,0.00%,NA,33.33%,0.00%,0.00%
88680,Jalen Jones (3),Howard,2017,Jr,25.00%,0.00%,NA,66.67%,50.00%,NA,0.00%,0.00%,NA
98956,Cameron Lewis,Howard,2017,Jr,33.33%,0.00%,0.00%,25.00%,25.00%,0.00%,11.11%,7.69%,0.00%
85694,Dalique Mingo,Howard,2017,Sr,NA,33.33%,NA,NA,0.00%,NA,NA,0.00%,NA
111730,Michael Obindu,Howard,2017,Jr,NA,33.33%,NA,NA,0.00%,NA,NA,0.00%,NA
106998,Henry Odunze,Howard,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
107067,Kai Tease,Howard,2017,Fr,25.00%,100.00%,0.00%,0.00%,0.00%,50.00%,0.00%,0.00%,NA
107286,C.J. Williams (2),Howard,2017,So,0.00%,4.00%,0.00%,0.00%,23.53%,12.50%,25.00%,0.00%,0.00%
97686,Brandon Boyd,Idaho State,2017,So,20.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,NA
97687,Gary Chivichyan,Idaho State,2017,So,0.00%,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,NA
84969,Sam Dowd,Idaho State,2017,Jr,0.00%,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,NA
57608,Hayes Garrity,Idaho State,2017,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
97685,Kyle Ingram,Idaho State,2017,Sr,0.00%,0.00%,NA,0.00%,100.00%,NA,0.00%,0.00%,NA
122454,Callum Kimberley,Idaho State,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
81539,Geno Luzcando,Idaho State,2017,Sr,16.67%,0.00%,0.00%,33.33%,0.00%,NA,0.00%,0.00%,NA
122455,Jacob McCord,Idaho State,2017,Jr,0.00%,25.00%,0.00%,0.00%,50.00%,66.67%,25.00%,0.00%,100.00%
54009,Balint Mocsan,Idaho State,2017,So,0.00%,0.00%,0.00%,NA,0.00%,0.00%,0.00%,0.00%,NA
58100,Erik Nakken,Idaho State,2017,Sr,NA,0.00%,0.00%,NA,0.00%,NA,NA,0.00%,NA
109590,Jared Stutzman,Idaho State,2017,So,0.00%,33.33%,0.00%,NA,33.33%,0.00%,0.00%,0.00%,NA
111240,Lyle Sutton,Idaho State,2017,Fr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
81541,Novak Topalovic,Idaho State,2017,Jr,11.11%,14.29%,NA,66.67%,0.00%,NA,0.00%,0.00%,NA
118110,Blake Truman,Idaho State,2017,Jr,100.00%,0.00%,0.00%,0.00%,NA,0.00%,0.00%,0.00%,NA
111241,Houston Wahlen,Idaho State,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
89402,Tre'von Allen,Idaho,2017,So,100.00%,NA,0.00%,0.00%,NA,40.00%,0.00%,NA,NA
107084,Brayon Blake,Idaho,2017,Sr,25.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,NA
122044,Scott Blakney,Idaho,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
57632,Perrion Callandret,Idaho,2017,Sr,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,NA
112865,Chance Garvin,Idaho,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
122046,Garrett Kingman,Idaho,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
80417,Arkadiy Mkrtychyan,Idaho,2017,Sr,20.00%,NA,NA,33.33%,NA,NA,0.00%,NA,NA
81579,Victor Sanders,Idaho,2017,Sr,0.00%,25.00%,0.00%,100.00%,0.00%,50.00%,0.00%,25.00%,0.00%
57634,Jordan Scott (2),Idaho,2017,Sr,0.00%,0.00%,0.00%,NA,0.00%,NA,0.00%,0.00%,NA
57637,Chad Sherwood,Idaho,2017,Sr,NA,50.00%,0.00%,NA,50.00%,0.00%,NA,0.00%,0.00%
80418,Nate Sherwood,Idaho,2017,Jr,50.00%,12.50%,NA,100.00%,25.00%,NA,0.00%,0.00%,NA
122049,Geno West,Idaho,2017,Fr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
107097,Jordan Blount,Illinois-Chicago,2017,So,11.11%,0.00%,0.00%,50.00%,0.00%,0.00%,22.22%,0.00%,0.00%
106864,Godwin Boahen,Illinois-Chicago,2017,So,0.00%,0.00%,0.00%,0.00%,25.00%,11.11%,14.29%,0.00%,0.00%
121664,Michael Diggins,Illinois-Chicago,2017,Fr,0.00%,NA,0.00%,50.00%,NA,0.00%,0.00%,NA,NA
84043,Dikembe Dixson,Illinois-Chicago,2017,So,18.18%,5.88%,0.00%,50.00%,15.38%,28.57%,0.00%,0.00%,NA
106927,Tarkus Ferguson,Illinois-Chicago,2017,So,11.11%,0.00%,0.00%,66.67%,0.00%,33.33%,11.11%,0.00%,0.00%
118539,Naradain James,Illinois-Chicago,2017,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
89515,Dominique Matthews,Illinois-Chicago,2017,So,0.00%,25.00%,0.00%,33.33%,33.33%,11.11%,0.00%,12.50%,0.00%
80691,Tai Odiase,Illinois-Chicago,2017,Sr,8.33%,0.00%,NA,25.00%,18.18%,NA,25.00%,6.25%,25.00%
51974,Marcus Ottey,Illinois-Chicago,2017,So,8.00%,0.00%,14.29%,46.15%,33.33%,16.67%,0.00%,0.00%,NA
109402,Clint Robinson,Illinois-Chicago,2017,Sr,0.00%,50.00%,NA,0.00%,100.00%,NA,40.00%,0.00%,50.00%
121663,Jacob Wiley,Illinois-Chicago,2017,Fr,0.00%,0.00%,0.00%,100.00%,NA,0.00%,0.00%,0.00%,NA
121561,Taylor Bruninga,Illinois State,2017,Fr,25.00%,0.00%,0.00%,33.33%,NA,9.09%,0.00%,50.00%,0.00%
76073,Elijah Clarance,Illinois State,2017,Fr,75.00%,0.00%,0.00%,33.33%,33.33%,0.00%,0.00%,0.00%,NA
85562,Keyshawn Evans,Illinois State,2017,Jr,20.00%,2.63%,1.06%,53.85%,41.67%,21.43%,0.00%,0.00%,NA
109367,Phil Fayne,Illinois State,2017,Jr,9.59%,12.50%,NA,36.36%,25.00%,NA,12.33%,2.50%,0.00%
109366,Isaac Gassman,Illinois State,2017,Fr,0.00%,0.00%,0.00%,NA,0.00%,17.65%,0.00%,0.00%,NA
85208,Matt Hein,Illinois State,2017,So,25.00%,7.69%,3.70%,100.00%,27.27%,40.91%,0.00%,0.00%,NA
126007,Luke Litwiller,Illinois State,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
56706,Jerron Martin,Illinois State,2017,Sr,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,NA
85471,David Ndiaye,Illinois State,2017,Jr,11.11%,0.00%,NA,50.00%,50.00%,NA,0.00%,0.00%,NA
121562,William Tinsley,Illinois State,2017,Jr,8.33%,0.00%,0.00%,0.00%,25.00%,21.62%,8.33%,0.00%,100.00%
106902,Madison Williams,Illinois State,2017,So,0.00%,5.56%,2.44%,40.00%,17.65%,16.67%,11.11%,0.00%,0.00%
42083,Milik Yarbrough,Illinois State,2017,Jr,13.04%,7.14%,6.06%,52.38%,21.88%,26.32%,8.70%,8.93%,0.00%
57405,Mark Alstork,Illinois,2017,Sr,10.71%,27.27%,0.00%,46.15%,43.48%,25.00%,3.57%,9.09%,0.00%
41492,Leron Black,Illinois,2017,Jr,6.52%,8.02%,3.03%,23.08%,30.95%,25.00%,8.70%,3.70%,0.00%
97460,Drew Cayce,Illinois,2017,So,NA,NA,0.00%,NA,NA,50.00%,NA,NA,NA
94060,Gregory Eboigbodin,Illinois,2017,Fr,12.50%,25.00%,NA,11.11%,40.00%,NA,15.63%,0.00%,20.00%
61159,Michael Finke,Illinois,2017,Jr,16.67%,7.69%,2.17%,37.50%,38.10%,30.56%,37.50%,17.95%,0.00%
105350,Trent Frazier,Illinois,2017,Fr,12.12%,12.12%,1.55%,50.00%,25.00%,36.90%,0.00%,1.52%,0.00%
64145,Aaron Jordan,Illinois,2017,Jr,13.04%,27.78%,5.26%,30.00%,33.33%,34.29%,13.04%,11.11%,0.00%
79847,Cameron Liss,Illinois,2017,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
107351,Te'Jon Lucas,Illinois,2017,So,6.67%,18.52%,0.00%,11.11%,50.00%,33.33%,0.00%,3.70%,0.00%
85113,Kipper Nichols,Illinois,2017,So,8.33%,17.31%,3.17%,20.00%,22.86%,48.72%,16.67%,7.69%,8.33%
113988,Samson Oladimeji,Illinois,2017,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
118832,Mark Smith,Illinois,2017,Fr,29.63%,20.69%,2.27%,44.44%,50.00%,20.00%,11.11%,0.00%,0.00%
76011,Matic Vesel,Illinois,2017,Fr,0.00%,NA,NA,50.00%,NA,NA,0.00%,NA,NA
91703,Da'Monte Williams,Illinois,2017,Fr,6.67%,14.29%,0.00%,33.33%,31.25%,31.58%,13.33%,9.52%,0.00%
97631,Charles Brown,Incarnate Word,2017,Jr,25.00%,0.00%,0.00%,0.00%,0.00%,NA,0.00%,0.00%,NA
58879,Sam Burmeister,Incarnate Word,2017,Sr,0.00%,0.00%,0.00%,66.67%,NA,25.00%,0.00%,0.00%,NA
122274,Augustine Ene,Incarnate Word,2017,Fr,0.00%,0.00%,0.00%,33.33%,0.00%,0.00%,0.00%,0.00%,NA
122275,Cody Graham,Incarnate Word,2017,Fr,0.00%,NA,0.00%,NA,NA,0.00%,0.00%,NA,NA
106882,Jalin Hart,Incarnate Word,2017,Sr,0.00%,0.00%,0.00%,28.57%,0.00%,40.00%,0.00%,0.00%,NA
122276,Keaton Hervey,Incarnate Word,2017,Fr,0.00%,0.00%,0.00%,66.67%,75.00%,25.00%,16.67%,20.00%,0.00%
81329,Shawn Johnson,Incarnate Word,2017,Sr,16.67%,50.00%,0.00%,50.00%,100.00%,20.00%,16.67%,0.00%,0.00%
85137,Jorden Kite,Incarnate Word,2017,So,0.00%,0.00%,0.00%,NA,0.00%,25.00%,0.00%,0.00%,NA
28052,Konstantin Kulikov,Incarnate Word,2017,Jr,0.00%,0.00%,NA,NA,0.00%,NA,0.00%,0.00%,NA
109628,Christian Peevy,Incarnate Word,2017,Fr,28.57%,0.00%,NA,40.00%,0.00%,NA,28.57%,0.00%,0.00%
97810,Simi Socks,Incarnate Word,2017,Jr,0.00%,4.76%,0.00%,25.00%,25.00%,0.00%,33.33%,0.00%,0.00%
112945,Myles Thornton,Incarnate Word,2017,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
81282,Devin Wyatt,Incarnate Word,2017,Sr,20.00%,0.00%,NA,33.33%,0.00%,NA,20.00%,0.00%,0.00%
85945,Jordan Barnes,Indiana State,2017,So,25.00%,10.71%,1.39%,50.00%,33.33%,33.33%,0.00%,0.00%,NA
112911,Ethan Claycomb,Indiana State,2017,Fr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
80654,Qiydar Davis,Indiana State,2017,Sr,5.26%,25.00%,0.00%,60.00%,38.46%,25.00%,10.53%,12.50%,0.00%
112912,Matt Deady,Indiana State,2017,Fr,0.00%,33.33%,NA,0.00%,33.33%,NA,25.00%,0.00%,0.00%
121563,Daniel Huenermann,Indiana State,2017,Fr,NA,50.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,NA
106932,Clayton Hughes,Indiana State,2017,Fr,16.67%,0.00%,0.00%,100.00%,0.00%,14.29%,16.67%,0.00%,0.00%
85555,Bronson Kessinger,Indiana State,2017,So,60.00%,42.86%,0.00%,33.33%,16.67%,0.00%,0.00%,0.00%,NA
121564,Tyreke Key,Indiana State,2017,Fr,23.08%,11.11%,0.00%,28.57%,36.36%,33.33%,7.69%,0.00%,0.00%
97477,Trey Knight III,Indiana State,2017,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
80841,Brandon Murphy,Indiana State,2017,Sr,8.70%,12.50%,NA,80.00%,14.29%,NA,17.39%,0.00%,0.00%
106865,Demonte Ojinnaka,Indiana State,2017,Sr,66.67%,0.00%,0.00%,33.33%,0.00%,33.33%,0.00%,0.00%,NA
85243,Emondre Rickman,Indiana State,2017,Jr,15.38%,15.38%,NA,40.00%,18.18%,NA,23.08%,7.69%,25.00%
57178,Brenton Scott,Indiana State,2017,Sr,9.52%,13.33%,0.00%,22.22%,15.00%,22.22%,0.00%,6.67%,0.00%
117777,Devin Thomas (2),Indiana State,2017,Jr,50.00%,12.50%,0.00%,0.00%,0.00%,28.57%,50.00%,0.00%,0.00%
