GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
5797,Terrence Watson,Ball State,2009,Sr,99,53,23,10,8,59,16,8,0,0,0,79,47
4130,Quincy Acy,Baylor,2009,So,73,60,47,43,42,58,29,13,0,0,0,59,42
1945,Tweety Carter,Baylor,2009,Sr,34,15,4,0,0,80,37,0,129,52,28,53,42
4152,Givon Crump,Baylor,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
4154,Nolan Dennis,Baylor,2009,Fr,4,2,2,0,0,12,4,2,9,3,3,4,3
4067,LaceDarius Dunn,Baylor,2009,Jr,42,28,11,2,2,93,34,4,169,73,52,73,59
4145,Fred Ellis,Baylor,2009,So,5,2,1,0,0,5,0,0,11,4,4,6,5
4151,Oscar Griffin,Baylor,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
4149,Cory Jefferson,Baylor,2009,Fr,0,0,0,0,0,1,0,0,0,0,0,4,3
4142,Anthony Jones,Baylor,2009,So,35,22,8,10,10,64,22,3,56,18,16,25,15
4146,Josh Lomers,Baylor,2009,Sr,80,66,42,19,19,30,9,3,0,0,0,55,37
4153,Dragan Sekelja,Baylor,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
4037,Ekpe Udoh,Baylor,2009,Jr,71,48,16,16,14,211,90,33,17,3,3,109,74
4150,A.J. Walton,Baylor,2009,Fr,8,5,1,0,0,22,6,1,25,11,11,13,6
14154,Brandon Baker,Belmont,2009,Fr,17,10,8,0,0,5,1,1,17,5,5,13,10
14152,Adam Barnes,Belmont,2009,Fr,4,0,0,0,0,1,1,1,0,0,0,0,0
14160,Keaton Belcher,Belmont,2009,Sr,42,28,14,6,6,21,11,4,120,37,36,16,11
14159,Jordan Campbell,Belmont,2009,Jr,8,6,2,0,0,14,3,0,93,35,28,3,0
14156,Ian Clark,Belmont,2009,Fr,46,27,8,0,0,72,34,5,141,53,43,34,27
14155,Drew Hanlen,Belmont,2009,So,5,3,0,0,0,13,3,0,69,25,22,16,13
14161,Mick Hedgepeth,Belmont,2009,So,116,78,48,0,0,51,15,8,2,0,0,107,63
14157,Jon House,Belmont,2009,Jr,62,37,15,1,1,17,5,1,25,6,6,46,28
3641,Kerron Johnson,Belmont,2009,Fr,21,8,0,0,0,20,7,1,27,8,7,44,28
14164,Trevor Noack,Belmont,2009,Fr,7,5,0,0,0,6,3,1,20,4,4,8,4
14158,Jonny Rice,Belmont,2009,So,2,2,1,0,0,3,3,1,10,2,2,0,0
7930,Scott Saunders,Belmont,2009,So,91,49,26,2,2,54,18,4,0,0,0,68,41
19024,Albert Abrahams,Bethune-Cookman,2009,Jr,74,44,20,1,1,107,47,20,0,0,0,61,33
19036,Tyrel Adams,Bethune-Cookman,2009,Sr,27,13,6,0,0,39,9,5,0,0,0,16,8
19032,Kene Anusionwu,Bethune-Cookman,2009,Sr,1,1,0,0,0,3,2,1,0,0,0,7,1
19034,Rashad Bailey,Bethune-Cookman,2009,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
19030,Javoris Bryant,Bethune-Cookman,2009,Fr,28,19,6,2,1,60,18,12,0,0,0,38,26
19033,Kevin Dukes,Bethune-Cookman,2009,Fr,1,0,0,0,0,12,5,4,83,28,27,2,1
19035,"Stanley Elliott, Jr.",Bethune-Cookman,2009,So,30,17,4,0,0,54,19,11,17,4,4,33,19
19031,"Jerry Jones, Jr.",Bethune-Cookman,2009,So,7,4,1,0,0,5,1,1,7,1,1,1,0
19027,Aric Miller,Bethune-Cookman,2009,Fr,14,10,1,0,0,24,7,3,9,2,2,16,8
19028,C.J. Reed,Bethune-Cookman,2009,So,45,18,2,0,0,182,63,2,109,27,14,70,53
19025,Alexander Starling,Bethune-Cookman,2009,Jr,100,72,32,7,4,76,23,12,1,0,0,71,52
19029,Jarrell Thomas,Bethune-Cookman,2009,Sr,8,3,1,0,0,16,5,0,42,19,13,13,8
19026,Antroine Williford,Bethune-Cookman,2009,Fr,8,1,1,1,1,14,6,5,0,0,0,14,6
17646,Moussa Camara,Binghamton,2009,Jr,31,21,8,1,1,54,12,5,113,33,31,47,37
17642,Jimmy Gray,Binghamton,2009,Fr,1,0,0,0,0,1,0,0,9,5,3,0,0
17647,Pina Guillaume,Binghamton,2009,Fr,16,8,5,1,1,38,14,7,7,2,2,18,11
17645,Mike Horn,Binghamton,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
17644,Mahamoud Jabbi,Binghamton,2009,Jr,48,30,16,3,3,71,29,22,2,0,0,29,21
17649,Taylor Johnston,Binghamton,2009,Fr,3,2,2,0,0,4,2,1,14,2,2,3,0
17639,Chretien Lukusa,Binghamton,2009,Jr,48,19,3,0,0,65,20,1,67,19,15,62,30
17648,Preston Pena,Binghamton,2009,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
17650,Umur Peten,Binghamton,2009,Jr,20,17,12,0,0,6,2,1,16,5,3,10,7
17641,Javon Ralling,Binghamton,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
17643,Kyrie Sutton,Binghamton,2009,So,35,28,18,11,10,61,26,7,0,0,0,19,9
17640,Dylan Talley,Binghamton,2009,Fr,52,31,3,1,1,88,31,1,75,21,13,43,32
9555,Greer Wright,Binghamton,2009,Jr,59,44,3,4,4,95,26,0,107,31,16,73,54
8758,La'Shard Anderson,Boise State,2009,Jr,18,9,3,0,0,71,21,2,71,23,19,26,20
8761,Robert Arnold,Boise State,2009,Jr,34,22,7,4,4,68,29,4,76,24,20,42,29
8757,Kurt Cunningham,Boise State,2009,Sr,56,37,22,1,1,74,35,15,1,0,0,40,26
8759,Nate Larsen,Boise State,2009,Sr,0,0,0,0,0,0,0,0,1,0,0,0,0
8753,Daequon Montreal,Boise State,2009,Jr,65,47,31,11,10,88,23,12,24,9,9,53,34
8766,Zack Moritz,Boise State,2009,Jr,30,19,7,1,1,38,14,5,0,0,0,12,7
8760,Paul Noonan,Boise State,2009,Jr,12,10,6,0,0,16,6,1,83,37,33,17,13
8755,Ike Okoye,Boise State,2009,Sr,81,55,33,10,7,167,72,39,3,0,0,61,47
8765,Westly Perryman,Boise State,2009,RS-Jr,2,1,0,0,0,5,1,0,3,0,0,0,0
8756,Justin Salzwedel,Boise State,2009,Jr,0,0,0,0,0,0,0,0,12,5,5,0,0
8752,Anthony Thomas,Boise State,2009,Sr,19,13,2,0,0,38,13,3,81,25,22,12,9
8764,Tyler Young,Boise State,2009,Fr,0,0,0,0,0,2,1,1,0,0,0,2,1
3764,Cortney Dunn,Boston College,2009,Jr,22,8,5,1,1,6,1,0,0,0,0,7,5
3765,Dallas Elmore,Boston College,2009,So,25,17,6,2,2,38,11,6,6,0,0,23,18
3771,Reggie Jackson,Boston College,2009,So,82,47,10,8,7,75,27,4,73,21,12,48,35
3769,Nick Mosakowski,Boston College,2009,So,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,Biko Paris,Boston College,2009,Jr,38,19,6,0,0,23,8,1,26,7,6,23,15
3763,Corey Raji,Boston College,2009,Jr,81,48,28,0,0,86,36,29,3,0,0,51,31
3766,Evan Ravenel,Boston College,2009,So,20,12,8,7,6,18,7,4,0,0,0,14,9
4831,Peter Rehnquist,Boston College,2009,So,0,0,0,0,0,0,0,0,0,0,0,0,0
3772,Tyler Roche,Boston College,2009,Sr,13,10,5,1,1,36,17,12,57,25,25,22,16
3770,Rakim Sanders,Boston College,2009,Jr,50,22,8,4,3,67,29,10,60,21,14,31,21
3768,Josh Southern,Boston College,2009,Jr,46,27,10,0,0,43,17,8,0,0,0,29,20
3767,Joe Trapani,Boston College,2009,Jr,71,38,22,5,5,79,23,16,110,37,36,49,39
17705,Tunde Agboola,Boston University,2009,Sr,0,0,0,0,0,1,1,0,1,0,0,1,0
17694,B.J. Bailey,Boston University,2009,Fr,2,2,0,0,0,6,1,0,2,0,0,6,5
17700,John Holland,Boston University,2009,Jr,62,37,8,9,8,124,45,4,123,44,33,110,98
17697,Corey Lowe,Boston University,2009,Sr,43,22,0,0,0,99,36,3,135,46,26,77,51
17706,Tyler Morris,Boston University,2009,Sr,25,11,2,0,0,53,17,3,77,27,23,34,32
17698,Jake O'Brien,Boston University,2009,So,63,33,22,8,5,146,54,14,100,35,31,94,74
17699,Jeff Pelage,Boston University,2009,So,51,19,10,11,8,26,9,5,0,0,0,32,13
17702,Michael Schulze,Boston University,2009,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
17707,Valdas Sirutis,Boston University,2009,Sr,11,7,5,0,0,9,3,2,23,7,7,13,4
17704,Sherrod Smith,Boston University,2009,Sr,2,0,0,0,0,0,0,0,1,0,0,4,2
17696,Carlos Strong,Boston University,2009,Sr,26,12,1,3,1,42,16,1,77,38,26,38,28
17695,Brendan Sullivan,Boston University,2009,Sr,5,0,0,0,0,2,0,0,9,3,3,0,0
11280,Dee Brown,Bowling Green,2009,So,20,11,4,0,0,98,36,3,60,24,21,27,20
11277,A'uston Calhoun,Bowling Green,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
11284,Jordon Crawford,Bowling Green,2009,Fr,14,8,1,0,0,26,8,1,32,10,9,4,3
11282,James Erger,Bowling Green,2009,Fr,1,1,0,0,0,1,0,0,6,1,1,0,0
9150,Darion Goins,Bowling Green,2009,Jr,1,1,1,0,0,6,0,0,4,1,1,4,2
11283,Joe Jakubowski,Bowling Green,2009,Jr,37,16,1,0,0,23,3,0,64,25,22,38,27
11287,Matt Karaffa,Bowling Green,2009,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
11285,Luke Kraus,Bowling Green,2009,Fr,1,1,0,0,0,3,1,1,2,1,1,2,1
11286,Marc Larson,Bowling Green,2009,Sr,61,31,16,1,0,44,15,14,0,0,0,41,30
11281,Erik Marschall,Bowling Green,2009,Sr,91,61,36,3,3,64,20,10,1,0,0,51,35
11278,Danny McElroy,Bowling Green,2009,Fr,3,1,1,0,0,25,10,7,3,0,0,3,0
11288,Otis Polk,Bowling Green,2009,Sr,140,83,46,13,11,48,13,6,0,0,0,72,45
11289,Scott Thomas,Bowling Green,2009,So,62,42,15,0,0,85,36,19,89,26,26,83,55
7065,Taylor Brown,Bradley,2009,So,45,29,12,3,2,141,59,32,44,15,14,64,49
4527,Dodie Dunson,Bradley,2009,RS-Sr,0,0,0,0,0,3,1,0,8,4,4,4,2
7058,Jake Eastman,Bradley,2009,Fr,7,4,1,0,0,19,6,1,7,2,2,19,12
7066,Will Egolf,Bradley,2009,So,45,33,21,6,6,90,41,24,0,0,0,33,20
7060,Milos Knezevic,Bradley,2009,Fr,0,0,0,0,0,5,3,3,14,7,7,0,0
7064,Sam Maniscalco,Bradley,2009,Jr,32,25,3,0,0,57,26,3,106,37,24,55,49
7057,Eddren McCain,Bradley,2009,So,4,3,1,0,0,13,5,1,13,0,0,9,6
7062,Ryan Phillips,Bradley,2009,Sr,0,0,0,0,0,0,0,0,1,0,0,0,0
7055,Chris Roberts,Bradley,2009,Sr,31,22,8,11,9,73,21,5,65,25,20,54,35
7056,Dyricus Simms-Edwards,Bradley,2009,Fr,19,10,2,0,0,43,13,2,29,11,10,18,12
7063,Sam Singh,Bradley,2009,Sr,19,11,8,0,0,23,6,3,0,0,0,20,10
7053,Anthony Thompson,Bradley,2009,So,5,3,2,2,2,7,4,3,0,0,0,5,2
7052,Andrew Warren,Bradley,2009,Jr,23,15,6,0,0,134,45,11,113,41,32,71,60
7054,Charonn Woods,Bradley,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
12331,Marques Coleman,Brown,2009,Fr,0,0,0,0,0,1,1,0,0,0,0,0,0
12335,Steve Gruber,Brown,2009,Sr,10,3,0,0,0,21,8,3,16,9,5,30,25
12336,Tucker Halpern,Brown,2009,Fr,31,11,5,0,0,46,24,9,80,23,21,29,24
12330,Jean Herbert-Harris,Brown,2009,So,4,1,0,0,0,9,5,2,16,5,5,2,2
12329,Garrett Leffelman,Brown,2009,Jr,22,16,8,0,0,31,15,8,61,29,27,20,14
12327,Andrew McCarthy,Brown,2009,Fr,89,55,29,5,5,38,13,6,5,1,1,31,16
12340,Matt Mullery,Brown,2009,Sr,200,124,51,0,0,30,10,2,26,7,6,136,97
12332,Matt Sullivan,Brown,2009,Fr,29,8,3,0,0,33,10,1,74,28,28,30,26
12343,Peter Sullivan,Brown,2009,Jr,73,42,22,0,0,53,14,7,88,30,29,111,90
12328,Chris Taylor,Brown,2009,Jr,21,7,3,0,0,6,1,0,0,0,0,12,5
12326,Adrian Williams,Brown,2009,Jr,12,8,2,0,0,18,3,1,106,35,34,19,13
20433,Brent Abendroth,Bryant,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
20435,Chris Birrell,Bryant,2009,Sr,12,6,0,0,0,17,5,1,100,31,26,6,5
20437,Daniel Calandrillo,Bryant,2009,Fr,0,0,0,0,0,0,0,0,1,0,0,0,0
20440,Michael Chroney,Bryant,2009,Jr,20,12,6,1,1,16,3,1,14,5,4,15,8
20434,Cecil Gresham,Bryant,2009,RS-Sr,7,4,3,0,0,30,9,2,40,14,14,6,4
20442,Raphael Jordan,Bryant,2009,Fr,26,8,2,0,0,53,17,5,38,14,13,42,28
20444,Vladyslav Kondratyev,Bryant,2009,Fr,60,41,23,0,0,61,23,13,21,6,6,36,25
20432,Barry Latham,Bryant,2009,Jr,45,23,8,2,2,40,12,6,19,6,5,42,21
20443,Sam LeClerc,Bryant,2009,So,0,0,0,0,0,3,0,0,11,1,1,2,2
10597,Papa Lo,Bryant,2009,So,13,10,4,1,1,22,7,6,0,0,0,4,2
20436,Claybrin McMath,Bryant,2009,Fr,14,11,4,1,1,17,8,4,28,5,5,6,2
20429,Adam Parzych,Bryant,2009,Jr,25,10,3,0,0,12,2,1,80,24,23,35,31
20441,Nick Pontes,Bryant,2009,Sr,37,20,10,1,1,36,15,6,0,0,0,18,10
20438,Don Smith,Bryant,2009,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
20439,Erick Smith,Bryant,2009,Fr,4,0,0,0,0,9,2,1,12,2,2,6,4
20431,Anthony Thomas (2),Bryant,2009,Sr,0,0,0,0,0,0,0,0,1,0,0,0,0
17061,Enoch Andoh,Bucknell,2009,So,14,6,4,0,0,6,2,1,0,0,0,5,4
17066,Patrick Behan,Bucknell,2009,Sr,86,52,11,1,1,103,41,13,2,0,0,70,45
17062,G.W. Boon,Bucknell,2009,Jr,43,16,0,0,0,28,8,3,89,31,26,31,25
17056,Bryan Cohen,Bucknell,2009,So,43,15,1,0,0,61,24,3,73,29,26,59,38
17070,Zach Evans,Bucknell,2009,Sr,0,0,0,0,0,0,0,0,0,0,0,2,0
17064,Matt Fiery,Bucknell,2009,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,Bryson Johnson,Bucknell,2009,Fr,6,4,2,0,0,26,5,1,154,52,43,36,30
17058,Colin Klebon,Bucknell,2009,Fr,4,2,2,0,0,9,4,4,0,0,0,11,7
17067,Probese Leo,Bucknell,2009,So,0,0,0,0,0,0,0,0,0,0,0,0,0
17065,Mike Muscala,Bucknell,2009,Fr,72,45,23,4,4,131,51,37,12,3,3,48,38
17059,D.J. Rowe,Bucknell,2009,Fr,0,0,0,0,0,0,0,0,1,0,0,0,0
17060,Darryl Shazier,Bucknell,2009,Jr,19,9,2,0,0,42,16,1,102,31,23,20,14
17069,Stephen Tyree,Bucknell,2009,Jr,51,28,12,0,0,23,7,2,16,9,8,55,34
17063,Joe Willman,Bucknell,2009,Fr,43,32,14,0,0,91,34,24,2,0,0,11,8
11439,Jawaan Alston,Buffalo,2009,Jr,33,24,16,1,0,18,7,2,0,0,0,28,13
11437,Dave Barnett,Buffalo,2009,So,15,8,4,0,0,13,4,3,7,1,1,3,1
11436,Calvin Betts,Buffalo,2009,Sr,42,27,17,0,0,47,17,10,76,20,18,49,36
11441,Max Boudreau,Buffalo,2009,Sr,70,40,24,0,0,81,28,14,0,0,0,52,43
11440,John Boyer,Buffalo,2009,Sr,11,4,3,0,0,14,6,2,87,36,32,17,12
11442,Mike Clifford,Buffalo,2009,Fr,3,1,0,0,0,2,0,0,0,0,0,4,2
11448,Zach Filzen,Buffalo,2009,So,2,0,0,0,0,9,1,0,23,9,9,2,2
11434,Adekambi Laleye,Buffalo,2009,Sr,10,4,3,1,1,4,0,0,0,0,0,6,2
11444,Rodney Pierce,Buffalo,2009,Sr,51,23,8,0,0,114,48,16,122,45,30,47,38
11446,Titus Robinson,Buffalo,2009,So,54,27,11,9,7,36,15,11,0,0,0,52,38
11445,Sean Smiley,Buffalo,2009,Sr,11,6,2,0,0,22,11,4,100,38,34,25,20
11447,Tony Watson,Buffalo,2009,Fr,0,0,0,0,0,3,0,0,2,1,1,2,0
11443,Mitchell Watt,Buffalo,2009,So,53,35,24,10,8,45,19,12,0,0,0,29,16
15387,Alex Anglin,Butler,2009,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
15391,Garrett Butcher,Butler,2009,So,8,3,2,0,0,9,1,0,4,0,0,8,3
15398,Zach Hahn,Butler,2009,Jr,4,1,0,0,0,12,6,0,80,34,29,8,7
8226,Gordon Hayward,Butler,2009,So,74,52,19,7,7,62,26,9,110,33,31,111,90
15393,Matt Howard,Butler,2009,Jr,127,72,51,10,9,84,28,14,11,3,3,168,131
5513,Avery Jukes,Butler,2009,Sr,17,8,1,1,0,29,11,7,32,11,10,34,21
15390,Emerson Kampen,Butler,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
15392,Grant Leiendecker,Butler,2009,Jr,0,0,0,0,0,0,0,0,1,0,0,1,0
9419,Shelvin Mack,Butler,2009,So,69,41,3,0,0,94,35,2,118,44,29,56,42
15395,Ronald Nored,Butler,2009,So,80,40,8,0,0,20,5,3,37,9,8,66,42
15394,Nick Rodgers,Butler,2009,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
15388,Andrew Smith,Butler,2009,Fr,9,4,2,0,0,3,0,0,0,0,0,10,4
15389,Chase Stigall,Butler,2009,Fr,0,0,0,0,0,0,0,0,5,1,1,0,0
15396,Shawn Vanzant,Butler,2009,Jr,11,5,0,0,0,13,3,0,42,13,11,23,18
15397,Willie Veasley,Butler,2009,Sr,61,39,19,2,2,35,12,3,113,36,36,45,26
9751,Charles Abouo,Brigham Young,2009,So,9,5,0,0,0,20,9,3,14,5,5,16,9
9753,James Anderson (2),Brigham Young,2009,So,0,0,0,0,0,6,1,0,0,0,0,2,2
9749,Brandon Davies,Brigham Young,2009,Fr,21,15,8,1,1,52,23,7,0,0,0,38,21
3591,Jackson Emery,Brigham Young,2009,Jr,10,6,1,1,1,32,12,3,126,46,44,30,25
9263,Jimmer Fredette,Brigham Young,2009,Jr,67,38,6,0,0,129,45,10,118,51,20,134,118
9757,Noah Hartsrock,Brigham Young,2009,So,31,24,15,1,1,88,39,27,2,0,0,19,18
3587,Tyler Haws,Brigham Young,2009,Fr,10,9,6,0,0,90,46,16,43,14,14,37,33
9755,Logan Magnusson,Brigham Young,2009,Jr,0,0,0,0,0,1,0,0,0,0,0,0,0
9756,"Michael Loyd, Jr.",Brigham Young,2009,So,18,11,0,0,0,10,5,1,25,12,11,4,1
9752,Chris Miles,Brigham Young,2009,Sr,13,9,6,1,1,69,27,11,0,0,0,25,20
9754,"Lamont Morgan, Jr.",Brigham Young,2009,Sr,3,2,0,0,0,2,1,0,8,6,6,1,0
2559,Jonathan Tavernari,Brigham Young,2009,Sr,9,4,2,0,0,86,33,18,97,40,37,18,15
9750,Brock Zylstra,Brigham Young,2009,Fr,0,0,0,0,0,1,0,0,0,0,0,2,2
16447,Charles Anderson,Cal Poly,2009,Sr,8,3,2,0,0,16,4,0,48,17,17,7,5
16452,Justin Brown,Cal Poly,2009,So,27,10,4,0,0,14,1,0,21,9,3,20,15
16457,Ryan Darling,Cal Poly,2009,Sr,19,13,9,2,2,9,4,2,0,0,0,3,2
16459,Will Donahue,Cal Poly,2009,So,32,28,15,0,0,23,11,6,0,0,0,31,22
16448,David Hanson,Cal Poly,2009,So,80,50,13,0,0,61,21,8,76,17,17,48,31
16454,Lorenzo Keeler,Cal Poly,2009,Sr,39,17,3,0,0,86,32,4,131,41,29,95,83
16451,Jordan Lewis,Cal Poly,2009,So,44,29,13,0,0,74,32,16,18,6,6,24,18
16458,Shawn Lewis,Cal Poly,2009,Jr,63,33,7,5,3,96,30,8,71,27,25,84,58
16453,Kyle Odister,Cal Poly,2009,Fr,13,7,1,0,0,58,23,3,72,32,31,10,8
16450,Dylan Royer,Cal Poly,2009,Fr,0,0,0,0,0,2,0,0,4,2,2,0,0
16460,Will Taylor,Cal Poly,2009,Jr,44,22,9,0,0,54,19,6,1,0,0,52,30
16455,Matt Titchenal,Cal Poly,2009,So,0,0,0,0,0,0,0,0,0,0,0,0,0
15382,Gerard Anderson,Cal State Fullerton,2009,Sr,84,58,18,18,17,72,23,5,25,7,7,92,64
6434,Orane Chin,Cal State Fullerton,2009,So,33,29,13,3,3,63,17,9,33,8,6,44,33
16500,Frank Granados,Cal State Fullerton,2009,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
16503,Papa Guisse,Cal State Fullerton,2009,Sr,2,1,1,0,0,9,2,2,0,0,0,0,0
9910,Jer'Vaughn Johnson,Cal State Fullerton,2009,Jr,81,60,32,6,6,111,30,13,32,8,8,83,56
16502,Jamel McGuire,Cal State Fullerton,2009,Jr,0,0,0,0,0,2,0,0,2,0,0,0,0
16504,Ray Miller,Cal State Fullerton,2009,Sr,4,2,1,0,0,2,0,0,0,0,0,4,2
16498,Devon Peltier,Cal State Fullerton,2009,Jr,5,1,0,0,0,32,9,4,108,48,43,29,23
16505,Robbie Robinson,Cal State Fullerton,2009,Jr,1,1,0,0,0,1,0,0,2,0,0,0,0
16501,Jacques Streeter,Cal State Fullerton,2009,So,27,14,0,0,0,51,21,4,137,41,29,52,37
16496,Aaron Thompson,Cal State Fullerton,2009,Sr,21,13,1,2,2,63,22,7,73,31,26,26,19
4434,Bryce Webster,Cal State Fullerton,2009,Jr,70,45,30,8,7,49,22,14,0,0,0,43,35
16499,Eric Williams,Cal State Fullerton,2009,Jr,1,1,0,0,0,2,1,0,5,3,1,4,2
6729,Omondi Amoke,California,2009,So,57,26,12,4,3,22,7,1,3,0,0,43,24
6720,Bak Bak,California,2009,Fr,0,0,0,0,0,2,0,0,0,0,0,2,2
2347,Jamal Boykin,California,2009,Sr,76,57,27,1,1,154,76,41,2,0,0,35,28
6727,Nigel Carter,California,2009,So,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,Patrick Christopher,California,2009,Sr,50,35,13,6,6,136,55,15,123,39,33,47,40
6724,Jorge Gutierrez,California,2009,So,26,15,7,1,1,36,8,2,34,15,15,32,18
6728,Nikola Knezevic,California,2009,Sr,5,2,1,0,0,4,0,0,11,1,0,1,1
4710,Jerome Randle,California,2009,Sr,39,24,3,0,0,84,32,4,135,52,39,74,67
6731,Theo Robertson,California,2009,Sr,59,36,13,1,1,62,21,9,75,28,23,80,62
6725,Markhuri Sanders-Frison,California,2009,Jr,25,20,11,2,2,41,14,5,0,0,0,27,15
6722,D.J. Seeley,California,2009,So,2,0,0,0,0,8,2,1,10,2,2,3,2
6721,Brandon Smith,California,2009,Fr,3,2,1,0,0,2,0,0,2,0,0,2,0
6726,Max Zhang,California,2009,So,15,13,8,7,6,10,4,3,0,0,0,30,12
14197,Larry Awosanya,Campbell,2009,Fr,1,0,0,0,0,3,0,0,0,0,0,0,0
14192,Amir Celestin,Campbell,2009,So,16,9,0,0,0,46,11,1,19,7,7,18,14
14194,Cole Dewey,Campbell,2009,So,0,0,0,0,0,0,0,0,0,0,0,0,0
14201,Preston Dodson,Campbell,2009,Jr,58,36,29,2,2,53,22,19,0,0,0,36,23
14195,Junard Hartley,Campbell,2009,Jr,33,16,1,0,0,61,20,6,20,5,5,23,19
14203,William Kossangue,Campbell,2009,Sr,32,16,5,0,0,44,17,4,20,7,6,49,25
14202,Ricky Krainiak,Campbell,2009,Fr,1,1,0,0,0,5,3,1,18,7,7,1,0
14198,Lorne Merthie,Campbell,2009,So,11,4,0,0,0,37,18,5,99,38,36,23,17
14193,Chris Reynolds,Campbell,2009,So,16,5,5,0,0,5,0,0,0,0,0,16,11
10180,Jonathan Rodriguez,Campbell,2009,Sr,126,65,35,0,0,50,14,5,49,15,15,129,102
14199,Miles Taylor,Campbell,2009,Sr,62,39,26,0,0,38,14,6,0,0,0,53,36
14196,Kyle Vejraska,Campbell,2009,Sr,46,25,14,4,4,40,7,4,34,13,13,30,22
18036,Bob Bevilacqua,Canisius,2009,Sr,1,0,0,0,0,4,0,0,28,9,9,5,4
18042,Julius Coles,Canisius,2009,Jr,50,23,3,0,0,56,12,4,111,36,32,52,35
18038,Elton Frazier,Canisius,2009,Jr,72,46,14,17,13,67,26,18,16,3,3,54,33
18046,Robert Goldsberry,Canisius,2009,Jr,8,5,1,0,0,3,1,0,56,13,13,7,5
18047,Rokas Gricius,Canisius,2009,So,3,1,1,0,0,3,1,0,6,2,2,7,5
18043,Reggie Groves,Canisius,2009,RS-Fr,2,0,0,0,0,4,1,0,14,1,1,2,0
18035,Alshwan Hymes,Canisius,2009,Fr,6,4,2,0,0,27,8,1,58,14,13,7,3
18044,Rishawn Johnson,Canisius,2009,Jr,33,15,6,0,0,16,7,4,1,0,0,18,10
18041,Greg Logins,Canisius,2009,Jr,103,55,37,2,2,68,17,12,75,29,28,32,27
18039,Frank Turner,Canisius,2009,Sr,81,39,3,0,0,86,35,0,54,22,14,89,65
18048,Tomas Vazquez-Simmons,Canisius,2009,Jr,55,31,15,10,8,25,6,4,49,22,20,28,17
12761,Jerrald Bonham,Centenary,2009,Sr,53,32,17,5,4,53,24,17,12,2,2,60,46
12762,Leo Davis,Centenary,2009,Fr,6,2,1,0,0,7,1,0,14,4,3,0,0
12766,Pedro Maciel,Centenary,2009,Fr,19,12,2,0,0,21,7,1,53,18,13,29,21
12763,Matt Marseille,Centenary,2009,Fr,34,21,5,0,0,20,7,4,33,9,8,42,27
12765,Maxx Nakwaasah,Centenary,2009,So,45,17,8,0,0,27,4,3,58,18,17,24,18
12764,Matt Nichenko,Centenary,2009,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
12759,David Perez,Centenary,2009,So,29,16,7,0,0,58,23,4,102,41,34,53,39
12768,Travis Sims,Centenary,2009,Fr,6,4,1,0,0,6,1,0,5,1,1,0,0
12757,Daman Starring,Centenary,2009,Fr,43,22,5,1,1,61,23,8,86,31,28,49,37
12758,David Swartz,Centenary,2009,Fr,11,5,2,0,0,16,4,2,19,8,5,8,3
12760,Jeron Trotman,Centenary,2009,Fr,26,21,10,2,2,3,1,0,0,0,0,12,8
12767,Roman Tubner,Centenary,2009,Jr,52,18,2,0,0,17,5,3,38,8,7,31,19
21510,Dewan Clayborn,Central Arkansas,2009,So,5,0,0,0,0,5,2,1,58,21,20,28,14
21516,Robert Crawford,Central Arkansas,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
7193,Ryan Daniels,Central Arkansas,2009,Jr,3,0,0,0,0,1,0,0,9,4,3,2,1
21506,Carlos Dos Santos,Central Arkansas,2009,Jr,53,31,16,0,0,65,17,5,0,0,0,41,22
21507,Chris Henson,Central Arkansas,2009,So,2,2,0,0,0,10,0,0,6,2,2,4,2
21509,Chris Poellnitz,Central Arkansas,2009,Jr,66,32,3,0,0,74,16,2,88,18,13,48,28
21513,Mike Pouncy,Central Arkansas,2009,RS-Sr,10,6,0,0,0,32,14,3,5,1,1,8,4
21511,Aymard-Caha Walsh,Central Arkansas,2009,Jr,45,22,4,0,0,23,5,0,17,3,3,66,47
